,Mean_Rank_or_Score,Std_Rank_or_Score
Average_duration_of_whole_fixations_max_medical,38.96,0.19794866372215722
Number_of_saccades_in_AOI_mean_medical_simple,39.0,0.0
Number_of_saccades_in_AOI_std_clinical_original,39.02,0.14142135623730967
Average_duration_of_whole_fixations_min_medical,39.06,0.23989793748209526
Number_of_saccades_in_AOI_std_clinical_simple,39.1,0.3030457633656633
Number_of_saccades_in_AOI_std_medical_original,39.24,0.43141911058689986
Maximum_duration_of_fixations_mean_medical_simple,39.66,0.5573259772323188
Average_duration_of_whole_fixations_std_medical,39.84,0.3703280399090207
Number_of_saccades_in_AOI_std_medical_simple,39.88,0.32826072265931583
Number_of_saccades_in_AOI_max_clinical_original,39.94,0.2398979374820952
Number_of_saccades_in_AOI_max_clinical_simple,40.0,0.0
Number_of_saccades_in_AOI_max_medical_original,40.0,0.0
Number_of_saccades_in_AOI_max_medical_simple,40.02,0.14142135623730961
Average_duration_of_whole_fixations_mean_medical,40.04,0.34758643030275527
Time_to_entry_saccade_mean_clinical_original,40.1,0.3030457633656633
Total_duration_of_whole_fixations_max_medical,40.16,0.5480950312357394
Maximum_duration_of_fixations_mean_medical_original,40.66,0.5573259772323188
Time_to_entry_saccade_mean_clinical_simple,40.7,0.46291004988627554
Time_to_entry_saccade_mean_medical_original,40.9,0.3030457633656634
Total_duration_of_whole_fixations_std_medical,40.94,0.23989793748209534
Time_to_entry_saccade_mean_medical_simple,41.0,0.0
Total_duration_of_whole_fixations_mean_medical,41.0,0.0
Time_to_entry_saccade_std_clinical_original,41.02,0.14142135623730961
Time_to_entry_saccade_std_clinical_simple,41.08,0.2740475156178697
Time_to_entry_saccade_min_clinical_simple,41.16,5.797113989930239
Average_pupil_diameter_max_medical,41.18,0.437525509460387
Time_to_entry_saccade_min_medical_simple,41.2,5.809914116475075
Time_to_entry_saccade_std_medical_original,41.3,0.46291004988627554
Maximum_duration_of_fixations_mean_clinical_simple,41.66,0.5573259772323188
Time_to_entry_saccade_std_medical_simple,41.76,0.43141911058689986
Average_pupil_diameter_min_medical,41.88,0.32826072265931583
Time_to_entry_saccade_min_clinical_original,41.9,0.30304576336566347
Average_pupil_diameter_std_medical,41.96,0.19794866372215725
Time_to_entry_saccade_min_medical_original,42.02,0.2466096643090295
Average_pupil_diameter_mean_medical,42.1,0.30304576336566325
Maximum_duration_of_fixations_mean_clinical_original,42.66,0.5573259772323188
Time_to_entry_saccade_max_clinical_original,42.68,2.965378456075228
Duration_of_first_fixation_max_medical,42.68,0.5126959555693243
Duration_of_first_fixation_min_medical,42.9,0.30304576336566336
Time_to_entry_saccade_max_clinical_simple,42.94,0.23989793748209537
Time_to_entry_saccade_max_medical_simple,42.98,0.1414213562373096
Time_to_exit_saccade_mean_clinical_original,43.0,0.0
Time_to_entry_saccade_max_medical_original,43.0,0.0
Duration_of_first_fixation_std_medical,43.06,0.3136356914300023
Time_to_exit_saccade_min_clinical_original,43.18,6.136840907708999
Duration_of_first_fixation_mean_medical,43.36,0.48487322138506134
Time_to_exit_saccade_mean_clinical_simple,43.5,2.9709477632979175
Minimum_duration_of_fixations_max_medical_simple,43.66,0.5573259772323188
Time_to_exit_saccade_mean_medical_original,43.7,0.46291004988627554
Time_to_exit_saccade_mean_medical_simple,43.9,0.3030457633656634
Time_to_first_fixation_max_medical,43.96,0.19794866372215725
Time_to_exit_saccade_std_clinical_original,43.98,0.1414213562373096
Time_to_exit_saccade_std_medical_original,44.02,0.14142135623730964
Time_to_exit_saccade_std_clinical_simple,44.02,0.14142135623730964
Time_to_exit_saccade_std_medical_simple,44.08,0.2740475156178697
Time_to_first_fixation_min_medical,44.1,0.30304576336566325
Minimum_duration_of_fixations_max_medical_original,44.66,0.5573259772323188
Time_to_first_fixation_std_medical,44.76,0.43141911058689986
Time_to_exit_saccade_min_clinical_simple,44.86,0.35050983275386577
Time_to_first_fixation_mean_medical,44.86,0.3505098327538659
Time_to_exit_saccade_min_medical_original,45.0,0.0
Time_to_exit_saccade_min_medical_simple,45.0,0.0
Time_to_exit_saccade_max_clinical_original,45.0,0.0
Time_to_exit_saccade_max_clinical_simple,45.04,0.19794866372215733
Number_of_fixations_max_medical,45.08,0.34046786536608514
Time_to_exit_saccade_max_medical_original,45.36,0.4848732213850614
Number_of_fixations_std_medical,45.62,0.490314351478015
Minimum_duration_of_fixations_max_clinical_simple,45.66,0.5573259772323188
Peak_velocity_of_entry_saccade_mean_clinical_simple,45.82,0.8734169352933013
Number_of_fixations_mean_medical,45.82,0.38808793449160367
Peak_velocity_of_entry_saccade_max_clinical_simple,45.88,9.277226890375701
Time_to_exit_saccade_max_medical_simple,45.98,0.1414213562373096
Peak_velocity_of_entry_saccade_mean_clinical_original,46.0,0.0
Peak_velocity_of_entry_saccade_mean_medical_original,46.0,0.0
Maximum_duration_of_fixations_max_medical,46.02,0.14142135623730953
Peak_velocity_of_entry_saccade_mean_medical_simple,46.06,0.2398979374820953
Peak_velocity_of_exit_saccade_min_medical_original,46.12,13.441695714212155
Peak_velocity_of_entry_saccade_std_clinical_original,46.3,0.46291004988627554
Minimum_duration_of_fixations_max_clinical_original,46.66,0.5573259772323188
Maximum_duration_of_fixations_min_medical,46.7,0.46291004988627554
Peak_velocity_of_entry_saccade_std_clinical_simple,46.94,0.23989793748209542
Maximum_duration_of_fixations_std_medical,46.96,0.19794866372215733
Maximum_duration_of_fixations_mean_medical,46.98,0.14142135623730967
Peak_velocity_of_entry_saccade_std_medical_original,47.0,0.0
Peak_velocity_of_entry_saccade_std_medical_simple,47.0,0.0
Peak_velocity_of_entry_saccade_min_clinical_original,47.04,0.1979486637221574
Peak_velocity_of_entry_saccade_min_clinical_simple,47.2,0.40406101782088416
Peak_velocity_of_entry_saccade_min_medical_original,47.44,0.5014265364224072
Minimum_duration_of_fixations_max_medical,47.5,0.5050762722761054
Minimum_duration_of_fixations_min_medical,47.8,0.40406101782088416
Minimum_duration_of_fixations_min_medical_simple,47.9,0.364215679542342
Peak_velocity_of_entry_saccade_max_medical_original,48.0,0.0
Peak_velocity_of_entry_saccade_max_clinical_original,48.0,0.0
Peak_velocity_of_entry_saccade_min_medical_simple,48.0,0.0
Peak_velocity_of_entry_saccade_max_medical_simple,48.04,0.1979486637221574
Minimum_duration_of_fixations_std_medical,48.08,0.2740475156178697
Peak_velocity_of_exit_saccade_mean_clinical_original,48.3,0.46291004988627554
Minimum_duration_of_fixations_mean_medical,48.7,0.46291004988627554
Average_duration_of_fixations_max_medical,48.86,0.3505098327538659
Peak_velocity_of_exit_saccade_mean_clinical_simple,48.88,0.32826072265931583
Minimum_duration_of_fixations_min_medical_original,48.9,0.364215679542342
Peak_velocity_of_exit_saccade_mean_medical_original,49.0,0.0
Peak_velocity_of_exit_saccade_mean_medical_simple,49.0,0.0
Average_duration_of_fixations_min_medical,49.0,0.0
Peak_velocity_of_exit_saccade_std_clinical_original,49.02,0.14142135623730967
Peak_velocity_of_exit_saccade_std_medical_original,49.36,0.48487322138506134
Peak_velocity_of_exit_saccade_std_clinical_simple,49.52,3.394112549695427
Average_duration_of_fixations_std_medical,49.56,0.5771145679064046
Average_duration_of_fixations_mean_medical,49.88,0.32826072265931583
Minimum_duration_of_fixations_min_clinical_simple,49.9,0.364215679542342
Total_duration_of_fixations_max_medical,49.96,0.19794866372215725
Peak_velocity_of_exit_saccade_std_medical_simple,49.96,0.19794866372215722
Peak_velocity_of_exit_saccade_min_clinical_original,49.98,0.14142135623730964
Total_duration_of_fixations_std_medical,50.04,0.1979486637221574
Peak_velocity_of_exit_saccade_min_medical_simple,50.36,0.6311634866964151
Peak_velocity_of_exit_saccade_min_clinical_simple,50.52,3.40012004589994
Total_duration_of_fixations_mean_medical,50.68,0.471212071499161
Minimum_duration_of_fixations_min_clinical_original,50.9,0.364215679542342
total_lemma_count_text_max_medical_simple,50.9,0.30304576336566336
total_lemma_count_text_max_clinical_original,50.98,0.14142135623730967
total_lemma_count_text_max_medical_original,51.0,0.0
total_lemma_count_text_max_clinical_simple,51.0,0.0
total_lemma_count_text_min_medical_original,51.0,0.0
total_lemma_count_text_min_medical_simple,51.0,0.0
Peak_velocity_of_exit_saccade_max_clinical_original,51.18,0.5602477586036447
total_lemma_count_text_min_clinical_original,51.22,0.41845195759648013
total_lemma_count_text_min_clinical_simple,51.56,0.6114552731152197
total_lemma_count_text_std_medical_simple,51.7,0.5439837932759933
Minimum_duration_of_fixations_std_medical_simple,51.9,0.364215679542342
Peak_velocity_of_exit_saccade_max_clinical_simple,51.94,0.2398979374820955
total_lemma_count_text_std_medical_original,51.96,0.6047431568147635
Peak_velocity_of_exit_saccade_max_medical_original,52.0,0.0
Peak_velocity_of_exit_saccade_max_medical_simple,52.0,0.0
First-pass_first_fixation_duration_mean_clinical_original,52.02,0.14142135623730967
First-pass_first_fixation_duration_mean_clinical_simple,52.04,0.4020356365562939
total_lemma_count_text_mean_medical_original,52.36,0.4848732213850614
total_lemma_count_text_mean_medical_simple,52.58,0.5746338674605359
First-pass_first_fixation_duration_mean_medical_original,52.86,0.35050983275386577
Minimum_duration_of_fixations_std_medical_original,52.9,0.364215679542342
total_lemma_count_text_mean_clinical_simple,52.92,0.6006798869036751
First-pass_first_fixation_duration_std_medical_original,53.0,0.0
First-pass_first_fixation_duration_mean_medical_simple,53.0,0.0
First-pass_first_fixation_duration_std_clinical_original,53.0,0.0
First-pass_first_fixation_duration_std_medical_simple,53.0,0.20203050891044214
First-pass_first_fixation_duration_std_clinical_simple,53.0,0.0
total_lemma_count_screen_max_medical_simple,53.32,0.5510657577710257
total_lemma_count_text_mean_clinical_original,53.54,0.6455499158682858
total_lemma_count_screen_max_medical_original,53.78,0.41845195759648
First-pass_first_fixation_duration_max_clinical_original,53.82,0.38808793449160367
Minimum_duration_of_fixations_std_clinical_simple,53.9,0.364215679542342
First-pass_first_fixation_duration_max_clinical_simple,54.0,0.0
First-pass_first_fixation_duration_max_medical_simple,54.0,0.0
First-pass_first_fixation_duration_max_medical_original,54.0,0.0
total_lemma_count_screen_max_clinical_simple,54.02,0.24660966430902942
First-pass_duration_mean_clinical_original,54.04,0.19794866372215736
total_lemma_count_screen_max_clinical_original,54.48,0.5046720495044485
First-pass_duration_mean_clinical_simple,54.5,0.5439837932759934
First-pass_duration_mean_medical_original,54.76,0.43141911058689986
Minimum_duration_of_fixations_std_clinical_original,54.9,0.364215679542342
total_lemma_count_screen_min_medical_simple,54.92,0.2740475156178697
total_lemma_count_screen_min_medical_original,54.98,0.14142135623730956
First-pass_duration_mean_medical_simple,54.98,0.14142135623730964
First-pass_duration_std_clinical_original,55.0,0.0
First-pass_duration_std_clinical_simple,55.0,0.0
First-pass_duration_std_medical_original,55.08,0.2740475156178697
First-pass_duration_std_medical_simple,55.22,0.4184519575964801
total_lemma_count_screen_min_clinical_simple,55.62,0.5303060340934457
total_lemma_count_screen_min_clinical_original,55.82,0.38808793449160367
Minimum_duration_of_fixations_mean_medical_simple,55.9,0.364215679542342
First-pass_duration_max_clinical_original,55.96,0.19794866372215722
First-pass_duration_max_medical_simple,56.0,0.0
First-pass_duration_max_medical_original,56.0,0.0
First-pass_duration_max_clinical_simple,56.0,0.0
Selective_regression-path_duration_mean_clinical_original,56.04,0.19794866372215725
total_lemma_count_screen_std_medical_simple,56.04,0.2828427124746189
Selective_regression-path_duration_mean_clinical_simple,56.1,0.3030457633656632
total_lemma_count_screen_std_medical_original,56.76,0.4314191105868998
Selective_regression-path_duration_mean_medical_original,56.84,0.37032803990902063
Minimum_duration_of_fixations_mean_medical_original,56.9,0.364215679542342
total_lemma_count_screen_std_clinical_simple,56.94,0.23989793748209545
total_lemma_count_screen_std_clinical_original,56.96,0.19794866372215725
Selective_regression-path_duration_mean_medical_simple,57.0,0.0
Selective_regression-path_duration_std_clinical_original,57.0,0.0
Selective_regression-path_duration_std_medical_original,57.2,0.40406101782088405
total_lemma_count_screen_mean_medical_simple,57.44,0.5014265364224072
Selective_regression-path_duration_std_medical_simple,57.56,0.5014265364224072
total_lemma_count_screen_mean_medical_original,57.58,0.49856938190328964
Selective_regression-path_duration_std_clinical_simple,57.58,3.67612262458972
total_lemma_count_screen_mean_clinical_simple,57.88,0.32826072265931583
Minimum_duration_of_fixations_mean_clinical_simple,57.9,0.364215679542342
total_lemma_count_screen_mean_clinical_original,57.96,0.19794866372215722
Selective_regression-path_duration_max_clinical_original,58.0,0.0
word_frequency_text_max_medical_simple,58.0,0.0
Selective_regression-path_duration_max_clinical_simple,58.0,0.0
word_frequency_text_max_medical_original,58.1,0.30304576336566325
Selective_regression-path_duration_max_medical_simple,58.34,0.4785181206984065
word_frequency_text_max_clinical_simple,58.66,0.4785181206984065
First-pass_regression_mean_clinical_original,58.9,0.30304576336566325
Minimum_duration_of_fixations_mean_clinical_original,58.9,0.364215679542342
word_frequency_text_max_clinical_original,58.94,0.23989793748209545
First-pass_regression_mean_medical_original,59.0,0.0
First-pass_regression_mean_clinical_simple,59.0,0.0
First-pass_regression_mean_medical_simple,59.0,0.0
First-pass_regression_std_clinical_original,59.04,0.19794866372215725
First-pass_regression_std_clinical_simple,59.06,0.23989793748209545
First-pass_regression_std_medical_original,59.38,0.49031435147801494
word_frequency_text_min_medical_simple,59.62,0.49031435147801494
Average_duration_of_fixations_max_medical_simple,59.9,0.364215679542342
word_frequency_text_min_medical_original,59.94,0.23989793748209545
word_frequency_text_min_clinical_simple,59.96,0.19794866372215725
First-pass_regression_max_clinical_simple,60.0,0.0
First-pass_regression_max_clinical_original,60.0,0.0
First-pass_regression_std_medical_simple,60.0,0.0
First-pass_regression_max_medical_original,60.02,0.14142135623730967
word_frequency_text_min_clinical_original,60.08,0.2740475156178697
First-pass_regression_max_medical_simple,60.22,0.4184519575964801
word_frequency_text_std_medical_simple,60.78,0.4184519575964801
Average_duration_of_fixations_max_medical_original,60.9,0.364215679542342
Regression-path_duration_mean_clinical_original,60.92,0.2740475156178697
word_frequency_text_std_medical_original,60.98,0.14142135623730967
Regression-path_duration_mean_clinical_simple,61.0,0.0
Regression-path_duration_mean_medical_simple,61.0,0.0
Regression-path_duration_mean_medical_original,61.0,0.0
Regression-path_duration_std_clinical_original,61.06,0.23989793748209542
Regression-path_duration_std_clinical_simple,61.28,0.4535573676110724
word_frequency_text_std_clinical_simple,61.48,0.5046720495044485
Regression-path_duration_std_medical_original,61.52,0.5046720495044485
word_frequency_text_std_clinical_original,61.76,0.43141911058689986
word_frequency_text_mean_medical_simple,61.9,0.3030457633656633
Average_duration_of_fixations_max_clinical_simple,61.9,0.364215679542342
Regression-path_duration_std_medical_simple,62.0,0.0
Regression-path_duration_max_clinical_simple,62.0,0.0
Regression-path_duration_max_clinical_original,62.0,0.0
word_frequency_text_mean_medical_original,62.04,0.1979486637221574
Regression-path_duration_max_medical_original,62.06,0.23989793748209545
Regression-path_duration_max_medical_simple,62.34,0.4785181206984065
word_frequency_text_mean_clinical_simple,62.66,0.4785181206984065
Average_duration_of_fixations_max_clinical_original,62.9,0.364215679542342
word_frequency_text_mean_clinical_original,62.94,0.23989793748209545
Average_whole-fixation_eye_openness_mean_clinical_original,62.96,0.1979486637221574
Average_whole-fixation_eye_openness_mean_clinical_simple,63.0,0.0
Average_whole-fixation_eye_openness_mean_medical_original,63.0,0.0
word_frequency_screen_max_medical_simple,63.0,0.0
Average_whole-fixation_eye_openness_mean_medical_simple,63.02,0.14142135623730967
Average_whole-fixation_eye_openness_std_clinical_original,63.06,0.23989793748209545
Average_whole-fixation_eye_openness_std_clinical_simple,63.44,0.5014265364224071
word_frequency_screen_max_medical_original,63.56,0.5014265364224071
Average_duration_of_fixations_min_medical_simple,63.9,0.364215679542342
word_frequency_screen_max_clinical_simple,63.94,0.23989793748209545
word_frequency_screen_max_clinical_original,63.98,0.14142135623730967
Average_whole-fixation_eye_openness_std_medical_simple,64.0,0.0
word_frequency_screen_min_medical_simple,64.0,0.0
Average_whole-fixation_eye_openness_std_medical_original,64.0,0.0
Average_whole-fixation_eye_openness_max_clinical_original,64.04,0.1979486637221574
Average_whole-fixation_eye_openness_max_clinical_simple,64.16,0.3703280399090207
word_frequency_screen_min_medical_original,64.44,0.5014265364224072
Average_whole-fixation_eye_openness_max_medical_original,64.56,0.5014265364224072
word_frequency_screen_min_clinical_simple,64.84,0.3703280399090207
Average_duration_of_fixations_min_medical_original,64.94,0.23989793748209523
word_frequency_screen_min_clinical_original,64.96,0.1979486637221574
word_id_screen_mean_clinical_original,65.0,0.0
Average_whole-fixation_eye_openness_max_medical_simple,65.0,0.0
word_frequency_screen_std_medical_simple,65.0,0.0
word_id_screen_mean_clinical_simple,65.06,0.23989793748209545
word_id_screen_mean_medical_original,65.12,0.3282607226593159
word_id_screen_mean_medical_simple,65.48,0.5046720495044482
word_frequency_screen_std_medical_original,65.56,0.5014265364224071
word_frequency_screen_std_clinical_simple,65.86,0.3505098327538659
Average_duration_of_fixations_min_clinical_simple,65.94,0.23989793748209523
word_frequency_screen_std_clinical_original,65.94,0.23989793748209545
word_frequency_screen_mean_medical_simple,65.98,0.1414213562373095
word_id_screen_std_clinical_simple,66.0,0.0
word_id_screen_std_clinical_original,66.0,0.0
word_id_screen_std_medical_original,66.0,0.0
word_id_screen_std_medical_simple,66.02,0.1414213562373095
word_id_screen_min_clinical_original,66.2,0.4040610178208841
word_frequency_screen_mean_medical_original,66.8,0.4040610178208841
Average_duration_of_fixations_min_clinical_original,66.94,0.23989793748209523
word_frequency_screen_mean_clinical_simple,66.98,0.1414213562373095
word_id_screen_max_clinical_original,67.0,0.0
word_id_screen_min_clinical_simple,67.0,0.0
word_id_screen_min_medical_simple,67.0,0.0
word_id_screen_min_medical_original,67.0,0.0
word_id_screen_max_clinical_simple,67.02,0.1414213562373095
word_id_screen_max_medical_original,67.1,0.3030457633656633
total_word_count_text_max_clinical_simple,67.58,0.5379477252503635
word_frequency_screen_mean_clinical_original,67.64,0.4848732213850614
word_id_screen_max_medical_simple,67.78,0.4184519575964801
total_word_count_text_max_medical_simple,67.92,0.2740475156178697
Average_duration_of_fixations_std_medical_simple,67.94,0.23989793748209523
total_word_count_text_max_medical_original,67.98,0.1414213562373095
word_id_text_mean_clinical_simple,68.0,0.0
word_id_text_mean_clinical_original,68.0,0.0
word_id_text_mean_medical_original,68.02,0.14142135623730953
word_id_text_mean_medical_simple,68.04,0.1979486637221574
word_id_text_std_clinical_original,68.42,0.49856938190328964
total_word_count_text_max_clinical_original,68.58,0.49856938190328964
Average_duration_of_fixations_std_medical_original,68.94,0.23989793748209523
total_word_count_text_min_medical_simple,68.96,0.1979486637221574
word_id_text_std_clinical_simple,68.98,0.1414213562373095
word_id_text_std_medical_original,69.0,0.0
word_id_text_std_medical_simple,69.0,0.0
word_id_text_min_clinical_original,69.0,0.0
total_word_count_text_min_medical_original,69.0,0.20203050891044214
word_id_text_min_clinical_simple,69.04,0.1979486637221574
word_id_text_min_medical_original,69.34,0.4785181206984065
total_word_count_text_min_clinical_simple,69.66,0.4785181206984065
Average_duration_of_fixations_std_clinical_simple,69.94,0.23989793748209523
total_word_count_text_min_clinical_original,69.96,0.1979486637221574
word_id_text_min_medical_simple,69.98,0.1414213562373095
total_word_count_text_std_medical_original,70.0,0.0
total_word_count_text_std_medical_simple,70.0,0.0
word_id_text_max_clinical_original,70.0,0.0
word_id_text_max_clinical_simple,70.0,0.0
word_id_text_max_medical_original,70.04,0.1979486637221574
total_word_count_text_mean_medical_simple,70.42,0.49856938190328964
word_id_text_max_medical_simple,70.58,0.49856938190328964
Average_duration_of_fixations_std_clinical_original,70.94,0.23989793748209523
total_word_count_text_mean_medical_original,70.96,0.1979486637221574
AOI_length_mean_medical_original,71.0,0.0
AOI_length_mean_medical_simple,71.0,0.0
AOI_length_mean_clinical_simple,71.0,0.0
AOI_length_mean_clinical_original,71.0,0.0
total_word_count_text_mean_clinical_simple,71.0,0.0
total_word_count_text_mean_clinical_original,71.1,0.3030457633656633
AOI_length_std_clinical_original,71.12,0.3282607226593159
total_word_count_screen_max_medical_simple,71.92,0.27404751561786966
AOI_length_std_clinical_simple,71.92,0.2740475156178697
Average_duration_of_fixations_mean_medical_simple,71.94,0.23989793748209523
AOI_length_std_medical_simple,71.98,0.1414213562373095
AOI_length_max_clinical_original,72.0,0.0
AOI_length_min_clinical_original,72.0,0.0
AOI_length_std_medical_original,72.0,0.0
total_word_count_screen_max_medical_original,72.0,0.20203050891044214
AOI_length_max_clinical_simple,72.02,0.2466096643090295
total_word_count_screen_max_clinical_simple,72.32,0.47121207149916133
AOI_length_max_medical_original,72.68,0.47121207149916133
Average_duration_of_fixations_mean_medical_original,72.94,0.23989793748209523
total_word_count_screen_max_clinical_original,72.96,0.1979486637221574
AOI_length_max_medical_simple,72.98,0.1414213562373095
total_word_count_screen_min_medical_simple,73.0,0.0
id.phrase.in.brackets_mean_clinical_simple,73.0,0.0
id.phrase.in.brackets_mean_clinical_original,73.0,0.0
total_word_count_screen_min_medical_original,73.02,0.1414213562373095
id.phrase.in.brackets_mean_medical_original,73.08,0.2740475156178697
total_word_count_screen_min_clinical_simple,73.2,0.40406101782088416
id.phrase.in.brackets_mean_medical_simple,73.8,0.40406101782088416
total_word_count_screen_min_clinical_original,73.92,0.2740475156178697
Average_duration_of_fixations_mean_clinical_simple,73.96,0.1979486637221574
id.phrase.in.brackets_std_clinical_original,73.98,0.1414213562373095
id.phrase.in.brackets_std_medical_original,74.0,0.0
total_word_count_screen_std_medical_original,74.0,0.0
total_word_count_screen_std_medical_simple,74.0,0.0
id.phrase.in.brackets_std_clinical_simple,74.0,0.0
id.phrase.in.brackets_std_medical_simple,74.04,0.1979486637221574
id.phrase.in.brackets_min_clinical_original,74.38,0.490314351478015
total_word_count_screen_std_clinical_simple,74.62,0.490314351478015
total_word_count_screen_std_clinical_original,74.98,0.14142135623730953
Average_duration_of_fixations_mean_clinical_original,74.98,0.1414213562373095
id.phrase.in.brackets_min_medical_simple,75.0,0.0
id.phrase.in.brackets_min_clinical_simple,75.0,0.0
id.phrase.in.brackets_min_medical_original,75.0,0.0
id.phrase.in.brackets_max_clinical_original,75.02,0.14142135623730953
id.phrase.in.brackets_max_clinical_simple,75.06,0.23989793748209534
total_word_count_screen_mean_medical_simple,75.08,0.34046786536608525
id.phrase.in.brackets_max_medical_original,75.48,0.5046720495044482
total_word_count_screen_mean_medical_original,75.52,0.5046720495044482
id.phrase.in.brackets_max_medical_simple,75.9,0.30304576336566325
total_word_count_screen_mean_clinical_simple,75.96,0.1979486637221574
total_word_count_screen_mean_clinical_original,75.98,0.14142135623730953
tag.id_mean_clinical_original,75.98,0.1414213562373095
Total_duration_of_fixations_max_medical_simple,75.98,0.1414213562373095
tag.id_mean_medical_original,76.0,0.0
tag.id_mean_clinical_simple,76.0,0.0
tag.id_mean_medical_simple,76.02,0.14142135623730953
tag.id_std_clinical_original,76.22,0.4184519575964801
word_count_text_max_medical_simple,76.78,0.4184519575964801
Total_duration_of_fixations_max_medical_original,76.98,0.1414213562373095
word_count_text_max_medical_original,76.98,0.14142135623730953
tag.id_std_medical_original,77.0,0.0
word_count_text_max_clinical_original,77.0,0.0
tag.id_std_clinical_simple,77.0,0.0
word_count_text_max_clinical_simple,77.0,0.0
tag.id_std_medical_simple,77.0,0.0
tag.id_min_clinical_original,77.04,0.1979486637221574
tag.id_min_clinical_simple,77.42,0.49856938190328964
word_count_text_min_medical_simple,77.58,0.49856938190328964
word_count_text_min_medical_original,77.96,0.1979486637221574
Total_duration_of_fixations_max_clinical_simple,77.98,0.1414213562373095
word_count_text_min_clinical_simple,78.0,0.0
tag.id_min_medical_simple,78.0,0.0
tag.id_max_clinical_original,78.0,0.0
tag.id_max_clinical_simple,78.0,0.0
tag.id_min_medical_original,78.0,0.0
tag.id_max_medical_original,78.08,0.2740475156178697
tag.id_max_medical_simple,78.36,0.4848732213850614
word_count_text_min_clinical_original,78.64,0.4848732213850614
word_count_text_std_medical_simple,78.92,0.2740475156178697
Total_duration_of_fixations_max_clinical_original,78.98,0.1414213562373095
Sentence_id_current_mean_medical_original,79.0,0.0
Sentence_id_current_mean_clinical_simple,79.0,0.0
Sentence_id_current_mean_clinical_original,79.0,0.0
word_count_text_std_medical_original,79.0,0.0
Sentence_id_current_mean_medical_simple,79.02,0.1414213562373095
word_count_text_std_clinical_simple,79.02,0.1414213562373095
word_count_text_std_clinical_original,79.34,0.4785181206984065
Sentence_id_current_std_clinical_original,79.66,0.4785181206984065
Total_duration_of_fixations_std_medical_simple,79.98,0.1414213562373095
Sentence_id_current_std_clinical_simple,79.98,0.1414213562373095
word_count_text_mean_medical_simple,79.98,0.1414213562373095
word_count_text_mean_medical_original,80.0,0.0
Sentence_id_current_std_medical_original,80.0,0.0
Sentence_id_current_std_medical_simple,80.0,0.0
Sentence_id_current_min_clinical_original,80.0,0.0
Sentence_id_current_min_clinical_simple,80.06,0.23989793748209545
word_count_text_mean_clinical_simple,80.36,0.4848732213850614
Sentence_id_current_min_medical_original,80.64,0.4848732213850614
word_count_text_mean_clinical_original,80.94,0.23989793748209545
Total_duration_of_fixations_std_medical_original,80.98,0.1414213562373095
word_count_screen_max_medical_simple,81.0,0.0
Sentence_id_current_min_medical_simple,81.0,0.0
Sentence_id_current_max_clinical_simple,81.0,0.0
Sentence_id_current_max_clinical_original,81.0,0.0
Sentence_id_current_max_medical_original,81.06,0.2398979374820953
word_count_screen_max_medical_original,81.16,0.3703280399090207
Sentence_id_current_max_medical_simple,81.26,0.4430874976934519
word_count_screen_max_clinical_simple,81.74,0.4430874976934519
left_dependents_mean_clinical_original,81.84,0.3703280399090207
word_count_screen_max_clinical_original,81.94,0.2398979374820953
Total_duration_of_fixations_std_clinical_simple,81.98,0.1414213562373095
word_count_screen_min_medical_simple,82.0,0.0
left_dependents_mean_medical_original,82.0,0.0
left_dependents_mean_clinical_simple,82.0,0.0
left_dependents_mean_medical_simple,82.02,0.14142135623730953
left_dependents_std_clinical_original,82.08,0.2740475156178697
word_count_screen_min_medical_original,82.4,0.49487165930539323
left_dependents_std_clinical_simple,82.62,0.490314351478015
word_count_screen_min_clinical_simple,82.92,0.2740475156178697
word_count_screen_min_clinical_original,82.98,0.14142135623730953
left_dependents_max_clinical_original,82.98,0.1414213562373095
Total_duration_of_fixations_std_clinical_original,82.98,0.1414213562373095
left_dependents_std_medical_original,83.0,0.0
left_dependents_std_medical_simple,83.0,0.0
left_dependents_max_clinical_simple,83.04,0.1979486637221574
left_dependents_max_medical_original,83.16,0.3703280399090207
left_dependents_max_medical_simple,83.4,0.4948716593053932
word_count_screen_std_medical_simple,83.6,0.4948716593053932
word_count_screen_std_medical_original,83.84,0.3703280399090207
word_count_screen_std_clinical_simple,83.96,0.1979486637221574
Total_duration_of_fixations_mean_medical_simple,84.0,0.0
right_dependents_mean_clinical_simple,84.0,0.0
right_dependents_mean_medical_original,84.0,0.0
word_count_screen_std_clinical_original,84.0,0.0
right_dependents_mean_clinical_original,84.0,0.0
right_dependents_mean_medical_simple,84.08,0.2740475156178697
word_count_screen_mean_medical_simple,84.32,0.47121207149916133
right_dependents_std_clinical_original,84.68,0.47121207149916133
word_count_screen_mean_medical_original,84.92,0.2740475156178697
right_dependents_std_medical_simple,85.0,0.0
right_dependents_std_medical_original,85.0,0.0
Total_duration_of_fixations_mean_medical_original,85.0,0.0
right_dependents_std_clinical_simple,85.0,0.0
right_dependents_max_clinical_original,85.0,0.0
word_count_screen_mean_clinical_simple,85.0,0.0
word_count_screen_mean_clinical_original,85.02,0.1414213562373095
right_dependents_max_clinical_simple,85.1,0.3030457633656633
id.line_max_medical_simple,85.9,0.3030457633656633
right_dependents_max_medical_original,85.98,0.1414213562373095
id.line_mean_clinical_simple,86.0,0.0
id.line_max_clinical_simple,86.0,0.0
