,Mean_Rank_or_Score,Std_Rank_or_Score
Duration_of_first_Visit_mean_clinical_original,38.0,0.0
right_dependents_std_medical_simple,38.0,0.0
Duration_of_first_Visit_mean_medical_original,38.1,0.30304576336566325
right_dependents_std_medical_original,38.6,0.4948716593053934
Duration_of_first_Visit_mean_medical_simple,38.62,0.49031435147801494
Duration_of_first_Visit_std_clinical_original,38.78,0.4184519575964801
Minimum_duration_of_fixations_mean_clinical_simple,38.92,0.4444671196029725
right_dependents_std_clinical_simple,38.94,0.2398979374820953
right_dependents_std_clinical_original,39.0,0.0
Duration_of_first_Visit_std_medical_simple,39.0,0.0
Duration_of_first_Visit_std_clinical_simple,39.0,0.0
Duration_of_first_Visit_std_medical_original,39.0,0.0
right_dependents_mean_medical_simple,39.34,0.4785181206984065
Duration_of_first_Visit_min_clinical_original,39.5,0.5050762722761054
Duration_of_first_Visit_min_clinical_simple,39.7,0.46291004988627554
Duration_of_first_Visit_min_medical_original,39.78,0.4184519575964801
Minimum_duration_of_fixations_mean_clinical_original,39.92,0.4444671196029725
right_dependents_mean_medical_original,39.96,0.19794866372215733
Duration_of_first_Visit_max_clinical_simple,39.98,0.1414213562373097
Duration_of_first_Visit_max_clinical_original,40.0,0.0
right_dependents_mean_clinical_simple,40.0,0.0
Duration_of_first_Visit_max_medical_original,40.04,0.1979486637221574
right_dependents_mean_clinical_original,40.16,0.3703280399090207
Duration_of_first_Visit_max_medical_simple,40.64,0.4848732213850614
left_dependents_max_medical_simple,40.84,0.3703280399090207
Number_of_saccades_in_AOI_mean_clinical_original,40.86,0.3505098327538658
Average_duration_of_fixations_max_medical_simple,40.92,0.4444671196029725
Number_of_saccades_in_AOI_mean_clinical_simple,40.94,0.23989793748209537
left_dependents_max_medical_original,40.98,0.14142135623730964
Number_of_saccades_in_AOI_std_clinical_original,41.0,0.0
Number_of_saccades_in_AOI_mean_medical_simple,41.0,0.0
Number_of_saccades_in_AOI_mean_medical_original,41.0,0.0
Number_of_saccades_in_AOI_std_clinical_simple,41.16,0.37032803990902063
left_dependents_max_clinical_simple,41.58,0.49856938190328964
Number_of_saccades_in_AOI_std_medical_original,41.78,0.4184519575964801
left_dependents_max_clinical_original,41.94,0.2398979374820955
Average_duration_of_fixations_max_medical_original,41.94,0.31363569143000225
Number_of_saccades_in_AOI_max_clinical_simple,42.0,0.0
Number_of_saccades_in_AOI_max_clinical_original,42.0,0.0
Number_of_saccades_in_AOI_std_medical_simple,42.0,0.0
left_dependents_std_medical_simple,42.0,0.0
Number_of_saccades_in_AOI_max_medical_original,42.02,0.14142135623730953
left_dependents_std_medical_original,42.12,0.32826072265931583
Number_of_saccades_in_AOI_max_medical_simple,42.58,0.49856938190328964
Time_to_entry_saccade_mean_clinical_original,42.86,0.3505098327538658
left_dependents_std_clinical_simple,42.88,0.32826072265931583
Average_duration_of_fixations_max_clinical_simple,42.94,0.31363569143000225
left_dependents_std_clinical_original,43.0,0.0
Time_to_entry_saccade_mean_medical_original,43.0,0.0
left_dependents_mean_medical_simple,43.0,0.0
Time_to_entry_saccade_mean_medical_simple,43.0,0.0
Time_to_entry_saccade_mean_clinical_simple,43.0,0.0
Time_to_entry_saccade_min_clinical_simple,43.14,6.081118318204314
Time_to_entry_saccade_min_medical_original,43.14,6.081118318204312
Time_to_entry_saccade_min_medical_simple,43.22,6.098812196164237
left_dependents_mean_medical_original,43.3,0.46291004988627554
Time_to_entry_saccade_std_clinical_original,43.56,0.5014265364224072
Time_to_entry_saccade_std_clinical_simple,43.72,0.4535573676110724
Time_to_entry_saccade_std_medical_original,43.94,0.23989793748209537
left_dependents_mean_clinical_simple,43.96,0.1979486637221573
Average_duration_of_fixations_max_clinical_original,43.96,0.1979486637221573
Time_to_entry_saccade_min_clinical_original,44.0,0.0
Time_to_entry_saccade_std_medical_simple,44.0,0.0
left_dependents_mean_clinical_original,44.58,0.49856938190328964
Sentence_id_current_max_medical_simple,44.84,0.42185208743524005
Time_to_entry_saccade_max_clinical_original,44.88,0.32826072265931583
Average_duration_of_fixations_min_medical_simple,44.96,0.1979486637221573
Time_to_entry_saccade_max_medical_original,45.0,0.0
Time_to_entry_saccade_max_clinical_simple,45.0,0.0
Sentence_id_current_max_clinical_simple,45.0,0.0
Sentence_id_current_max_medical_original,45.0,0.0
Time_to_entry_saccade_max_medical_simple,45.02,0.14142135623730953
Time_to_exit_saccade_min_clinical_simple,45.16,9.105638531219244
Sentence_id_current_max_clinical_original,45.2,0.40406101782088416
Time_to_exit_saccade_mean_clinical_original,45.54,0.5034574339058884
Time_to_exit_saccade_mean_clinical_simple,45.7,0.46291004988627554
Time_to_exit_saccade_mean_medical_original,45.98,0.1414213562373096
Time_to_exit_saccade_min_clinical_original,45.98,6.501145895854334
Average_duration_of_fixations_min_medical_original,45.98,0.1414213562373096
Time_to_exit_saccade_mean_medical_simple,46.0,0.0
Time_to_exit_saccade_std_clinical_original,46.0,0.0
Sentence_id_current_min_medical_simple,46.0,0.0
Sentence_id_current_min_medical_original,46.0,0.0
Time_to_exit_saccade_std_clinical_simple,46.02,0.14142135623730953
Sentence_id_current_min_clinical_simple,46.14,0.3505098327538657
Time_to_exit_saccade_std_medical_original,46.64,0.4848732213850614
Sentence_id_current_min_clinical_original,46.84,0.37032803990902063
Time_to_exit_saccade_std_medical_simple,46.84,0.42185208743524005
Average_duration_of_fixations_min_clinical_simple,46.98,0.1414213562373096
Sentence_id_current_std_medical_simple,46.98,0.14142135623730964
Time_to_exit_saccade_min_medical_simple,47.0,0.0
Time_to_exit_saccade_min_medical_original,47.0,0.0
Sentence_id_current_std_medical_original,47.26,0.4430874976934519
Time_to_exit_saccade_max_clinical_original,47.52,0.5046720495044485
Time_to_exit_saccade_max_clinical_simple,47.72,0.4535573676110724
Time_to_exit_saccade_max_medical_original,47.92,0.2740475156178697
Sentence_id_current_std_clinical_simple,47.94,0.23989793748209537
Average_duration_of_fixations_min_clinical_original,47.98,0.1414213562373096
Sentence_id_current_std_clinical_original,48.0,0.0
Peak_velocity_of_entry_saccade_mean_clinical_original,48.0,0.0
Time_to_exit_saccade_max_medical_simple,48.0,0.0
Peak_velocity_of_entry_saccade_mean_medical_original,48.0,0.0
Peak_velocity_of_entry_saccade_mean_medical_simple,48.26,0.44308749769345196
Sentence_id_current_mean_medical_simple,48.68,0.4712120714991609
Sentence_id_current_mean_medical_original,48.9,0.30304576336566347
Peak_velocity_of_entry_saccade_max_clinical_simple,48.94,9.89621655183516
Average_duration_of_fixations_std_medical_simple,48.98,0.1414213562373096
Sentence_id_current_mean_clinical_simple,49.0,0.0
Peak_velocity_of_entry_saccade_std_medical_simple,49.0,0.0
Peak_velocity_of_entry_saccade_std_medical_original,49.0,0.0
Peak_velocity_of_entry_saccade_std_clinical_simple,49.0,0.0
Peak_velocity_of_entry_saccade_std_clinical_original,49.0,0.0
Peak_velocity_of_entry_saccade_min_clinical_original,49.12,0.43518703462079533
tag.id_max_medical_simple,49.38,0.5303060340934457
Sentence_id_current_mean_clinical_original,49.62,0.49031435147801494
Average_duration_of_fixations_std_medical_original,49.98,0.1414213562373096
tag.id_max_medical_original,50.0,0.0
tag.id_max_clinical_simple,50.0,0.0
Peak_velocity_of_entry_saccade_min_clinical_simple,50.02,0.6543418566056449
tag.id_min_clinical_simple,50.04,0.1979486637221574
tag.id_min_medical_simple,50.04,0.1979486637221574
tag.id_min_medical_original,50.04,0.1979486637221574
tag.id_max_clinical_original,50.04,0.1979486637221574
tag.id_std_medical_simple,50.3,0.46291004988627554
tag.id_min_clinical_original,50.64,0.4848732213850614
tag.id_std_medical_original,50.74,0.44308749769345196
tag.id_std_clinical_simple,50.84,0.509501557146486
Peak_velocity_of_entry_saccade_min_medical_original,50.92,0.340467865366085
Peak_velocity_of_entry_saccade_max_clinical_original,50.96,0.1979486637221574
Peak_velocity_of_entry_saccade_min_medical_simple,50.96,0.1979486637221574
Average_duration_of_fixations_std_clinical_simple,50.98,0.1414213562373096
Peak_velocity_of_entry_saccade_max_medical_original,51.22,0.41845195759648013
tag.id_mean_medical_simple,51.32,0.47121207149916094
Peak_velocity_of_exit_saccade_min_medical_original,51.52,10.431975960908822
tag.id_std_clinical_original,51.64,0.4848732213850614
tag.id_mean_medical_original,51.94,0.6824326235712104
Peak_velocity_of_entry_saccade_max_medical_simple,51.96,0.1979486637221573
Peak_velocity_of_exit_saccade_mean_medical_original,51.96,0.1979486637221573
Peak_velocity_of_exit_saccade_mean_clinical_original,52.0,0.0
Peak_velocity_of_exit_saccade_mean_clinical_simple,52.0,0.0
Peak_velocity_of_exit_saccade_mean_medical_simple,52.0,0.0
Average_duration_of_fixations_std_clinical_original,52.0,0.0
Peak_velocity_of_exit_saccade_std_clinical_original,52.1,0.30304576336566325
tag.id_mean_clinical_original,52.38,0.49031435147801494
tag.id_mean_clinical_simple,52.5,0.7354021529276429
Peak_velocity_of_exit_saccade_std_clinical_simple,52.72,0.45355736761107246
id.phrase.in.brackets_max_medical_simple,52.84,0.42185208743524005
Peak_velocity_of_exit_saccade_min_clinical_original,52.96,0.19794866372215725
Peak_velocity_of_exit_saccade_std_medical_simple,53.0,0.0
Peak_velocity_of_exit_saccade_std_medical_original,53.0,0.0
Average_duration_of_fixations_mean_medical_simple,53.0,0.0
id.phrase.in.brackets_max_medical_original,53.18,0.38808793449160367
Peak_velocity_of_exit_saccade_min_medical_simple,53.42,0.49856938190328964
id.phrase.in.brackets_max_clinical_original,53.46,0.5034574339058884
Peak_velocity_of_exit_saccade_min_clinical_simple,53.46,0.5034574339058884
id.phrase.in.brackets_max_clinical_simple,53.64,0.48487322138506134
id.phrase.in.brackets_min_medical_simple,53.92,0.2740475156178697
Peak_velocity_of_exit_saccade_max_medical_original,53.98,0.1414213562373097
Peak_velocity_of_exit_saccade_max_clinical_simple,54.0,0.0
Peak_velocity_of_exit_saccade_max_clinical_original,54.0,0.0
Average_duration_of_fixations_mean_medical_original,54.0,0.0
Peak_velocity_of_exit_saccade_max_medical_simple,54.02,0.1414213562373096
First-pass_first_fixation_duration_mean_clinical_original,54.22,0.41845195759648
id.phrase.in.brackets_min_medical_original,54.66,0.4785181206984065
id.phrase.in.brackets_min_clinical_simple,54.92,0.2740475156178697
First-pass_first_fixation_duration_std_clinical_original,55.0,0.0
First-pass_first_fixation_duration_std_clinical_simple,55.0,0.0
Average_duration_of_fixations_mean_clinical_simple,55.0,0.0
id.phrase.in.brackets_min_clinical_original,55.0,0.0
First-pass_first_fixation_duration_mean_medical_original,55.0,0.0
First-pass_first_fixation_duration_mean_clinical_simple,55.0,0.0
First-pass_first_fixation_duration_mean_medical_simple,55.0,0.0
First-pass_first_fixation_duration_std_medical_original,55.24,0.43141911058689986
First-pass_first_fixation_duration_std_medical_simple,55.68,0.6527805519311918
id.phrase.in.brackets_std_medical_simple,55.7,0.46291004988627554
First-pass_first_fixation_duration_max_clinical_original,56.0,0.0
First-pass_first_fixation_duration_max_medical_original,56.0,0.0
First-pass_first_fixation_duration_max_clinical_simple,56.0,0.0
id.phrase.in.brackets_std_medical_original,56.0,0.0
id.phrase.in.brackets_std_clinical_simple,56.0,0.0
Average_duration_of_fixations_mean_clinical_original,56.0,0.0
First-pass_first_fixation_duration_max_medical_simple,56.14,0.3505098327538658
First-pass_duration_mean_clinical_original,56.26,0.44308749769345196
id.phrase.in.brackets_std_clinical_original,56.66,0.4785181206984065
Selective_regression-path_duration_mean_clinical_simple,56.68,11.48102249588514
id.phrase.in.brackets_mean_medical_simple,56.76,0.43141911058689986
id.phrase.in.brackets_mean_medical_original,56.9,0.3030457633656634
First-pass_duration_mean_clinical_simple,57.0,0.0
Total_duration_of_fixations_max_medical_simple,57.0,0.0
First-pass_duration_mean_medical_original,57.0,0.0
First-pass_duration_mean_medical_simple,57.0,0.0
id.phrase.in.brackets_mean_clinical_original,57.0,0.0
id.phrase.in.brackets_mean_clinical_simple,57.0,0.0
First-pass_duration_std_clinical_original,57.3,0.46291004988627554
AOI_length_max_medical_simple,57.56,0.5014265364224072
AOI_length_max_medical_original,57.86,0.35050983275386594
First-pass_duration_std_clinical_simple,58.0,0.0
First-pass_duration_std_medical_original,58.0,0.0
First-pass_duration_std_medical_simple,58.0,0.0
First-pass_duration_max_clinical_original,58.0,0.0
AOI_length_max_clinical_simple,58.0,0.0
Total_duration_of_fixations_max_medical_original,58.0,0.0
First-pass_duration_max_clinical_simple,58.02,0.1414213562373096
AOI_length_max_clinical_original,58.2,0.4040610178208841
First-pass_duration_max_medical_original,58.66,0.4785181206984065
AOI_length_min_clinical_original,58.88,0.32826072265931583
First-pass_duration_max_medical_simple,58.98,0.1414213562373097
Selective_regression-path_duration_mean_clinical_original,59.0,0.0
Total_duration_of_fixations_max_clinical_simple,59.0,0.0
AOI_length_std_medical_simple,59.0,0.0
AOI_length_std_medical_original,59.0,0.0
Selective_regression-path_duration_mean_medical_original,59.02,0.14142135623730956
Selective_regression-path_duration_mean_medical_simple,59.06,0.31363569143000225
AOI_length_std_clinical_simple,59.7,0.46291004988627554
Selective_regression-path_duration_std_clinical_original,59.94,0.23989793748209548
Selective_regression-path_duration_std_medical_simple,59.96,0.1979486637221573
AOI_length_std_clinical_original,59.98,0.14142135623730956
Selective_regression-path_duration_max_clinical_simple,60.0,0.0
Selective_regression-path_duration_std_medical_original,60.0,0.0
Selective_regression-path_duration_max_clinical_original,60.0,0.0
Total_duration_of_fixations_max_clinical_original,60.0,0.0
Selective_regression-path_duration_std_clinical_simple,60.0,0.0
AOI_length_mean_medical_simple,60.12,0.32826072265931583
AOI_length_mean_medical_original,60.82,0.38808793449160367
Selective_regression-path_duration_max_medical_simple,60.88,0.32826072265931583
AOI_length_mean_clinical_original,61.0,0.0
AOI_length_mean_clinical_simple,61.0,0.0
First-pass_regression_mean_medical_simple,61.0,0.0
First-pass_regression_mean_clinical_simple,61.0,0.0
First-pass_regression_mean_medical_original,61.0,0.0
Total_duration_of_fixations_std_medical_simple,61.0,0.0
First-pass_regression_mean_clinical_original,61.0,0.0
First-pass_regression_std_clinical_original,61.24,0.43141911058689986
word_id_text_max_medical_simple,61.78,0.41845195759648
First-pass_regression_std_medical_original,61.98,0.1414213562373096
First-pass_regression_max_clinical_original,62.0,0.0
word_id_text_max_medical_original,62.0,0.0
word_id_text_max_clinical_simple,62.0,0.0
Total_duration_of_fixations_std_medical_original,62.0,0.0
First-pass_regression_std_clinical_simple,62.0,0.0
First-pass_regression_std_medical_simple,62.0,0.0
First-pass_regression_max_clinical_simple,62.16,0.37032803990902063
word_id_text_max_clinical_original,62.26,0.44308749769345196
First-pass_regression_max_medical_original,62.74,0.44308749769345196
word_id_text_min_medical_simple,62.84,0.37032803990902063
Total_duration_of_fixations_std_clinical_simple,63.0,0.0
First-pass_regression_max_medical_simple,63.0,0.0
Regression-path_duration_mean_clinical_simple,63.0,0.0
word_id_text_min_medical_original,63.0,0.0
Regression-path_duration_mean_clinical_original,63.0,0.0
word_id_text_min_clinical_original,63.0,0.0
word_id_text_min_clinical_simple,63.0,0.0
Regression-path_duration_mean_medical_original,63.1,0.30304576336566336
word_id_text_std_medical_simple,63.9,0.30304576336566336
Regression-path_duration_std_medical_original,64.0,0.0
Total_duration_of_fixations_std_clinical_original,64.0,0.0
Regression-path_duration_mean_medical_simple,64.0,0.0
Regression-path_duration_std_clinical_simple,64.0,0.0
Regression-path_duration_std_clinical_original,64.0,0.0
word_id_text_std_clinical_simple,64.0,0.0
word_id_text_std_medical_original,64.0,0.0
Regression-path_duration_std_medical_simple,64.08,0.2740475156178697
Regression-path_duration_max_clinical_original,64.46,0.5034574339058884
word_id_text_std_clinical_original,64.54,0.5034574339058884
word_id_text_mean_medical_simple,64.92,0.2740475156178697
word_id_text_mean_medical_original,65.0,0.0
Average_whole-fixation_eye_openness_mean_clinical_original,65.0,0.0
Regression-path_duration_max_medical_simple,65.0,0.0
Regression-path_duration_max_medical_original,65.0,0.0
Regression-path_duration_max_clinical_simple,65.0,0.0
Total_duration_of_fixations_mean_medical_simple,65.0,0.0
word_id_text_mean_clinical_simple,65.16,0.37032803990902063
Average_whole-fixation_eye_openness_mean_clinical_simple,65.18,0.3880879344916037
word_id_text_mean_clinical_original,65.82,0.3880879344916037
Average_whole-fixation_eye_openness_mean_medical_original,65.84,0.37032803990902063
word_id_screen_max_medical_simple,66.0,0.0
Average_whole-fixation_eye_openness_mean_medical_simple,66.0,0.0
Average_whole-fixation_eye_openness_std_medical_original,66.0,0.0
Average_whole-fixation_eye_openness_std_clinical_simple,66.0,0.0
Average_whole-fixation_eye_openness_std_clinical_original,66.0,0.0
Total_duration_of_fixations_mean_medical_original,66.0,0.0
Average_whole-fixation_eye_openness_std_medical_simple,66.02,0.1414213562373095
word_id_screen_max_medical_original,66.1,0.30304576336566325
Average_whole-fixation_eye_openness_max_clinical_original,66.9,0.30304576336566325
word_id_screen_max_clinical_simple,66.98,0.1414213562373095
Total_duration_of_fixations_mean_clinical_simple,67.0,0.0
Average_whole-fixation_eye_openness_max_medical_simple,67.0,0.0
Average_whole-fixation_eye_openness_max_medical_original,67.0,0.0
Average_whole-fixation_eye_openness_max_clinical_simple,67.0,0.0
word_id_screen_max_clinical_original,67.0,0.0
word_id_screen_min_medical_simple,67.02,0.1414213562373095
word_id_screen_mean_clinical_original,67.02,0.1414213562373095
word_id_screen_mean_clinical_simple,67.28,0.4535573676110724
word_id_screen_min_medical_original,67.84,0.3703280399090207
word_id_screen_mean_medical_original,67.86,0.3505098327538659
word_id_screen_min_clinical_simple,67.98,0.1414213562373095
word_id_screen_std_clinical_original,68.0,0.0
word_id_screen_std_medical_simple,68.0,0.0
word_id_screen_std_medical_original,68.0,0.0
word_id_screen_std_clinical_simple,68.0,0.0
word_id_screen_mean_medical_simple,68.0,0.0
word_id_screen_min_clinical_original,68.0,0.0
Total_duration_of_fixations_mean_clinical_original,68.0,0.0
