Feature,Total_Stability_Count,Overall_Usage_Percentage,Conditional_Mean_Count,Conditional_Usage_Percentage,Mean_Rank_or_Score,Usage_Rank,Internal_Rank,Global_Score
Number_of_saccades_in_AOI_mean_clinical_simple,0.0,0.0,0.0,0.0,2.7562690645219017,115.0,245.0,360.0
Average_duration_of_whole_fixations_mean_content,0.0,0.0,0.0,0.0,2.753530725142086,115.0,246.0,361.0
word_id_text_min_medical_original,0.0,0.0,0.0,0.0,2.748894311532328,115.0,247.0,362.0
Average_duration_of_whole_fixations_std_clinical_simple,0.0,0.0,0.0,0.0,2.736948138801344,115.0,248.0,363.0
Minimum_duration_of_whole_fixations_max_medical_original,0.0,0.0,0.0,0.0,2.727302545945571,115.0,249.0,364.0
Maximum_duration_of_fixations_max_content,0.0,0.0,0.0,0.0,2.7219093472057976,115.0,250.0,365.0
Duration_of_first_fixation_std_clinical_simple,0.0,0.0,0.0,0.0,2.7214806182587723,115.0,251.0,366.0
Number_of_Visits_mean_clinical_simple,0.0,0.0,0.0,0.0,2.718973613222438,115.0,252.0,367.0
Total_duration_of_whole_fixations_max_content,0.0,0.0,0.0,0.0,2.717293575104853,115.0,253.0,368.0
Maximum_duration_of_whole_fixations_max_content,0.0,0.0,0.0,0.0,2.711076675324152,115.0,254.0,369.0
Maximum_duration_of_whole_fixations_mean_content,0.0,0.0,0.0,0.0,2.7093952650332382,115.0,255.0,370.0
Total_duration_of_whole_fixations_std_clinical_simple,0.0,0.0,0.0,0.0,2.701982795998409,115.0,256.0,371.0
Average_pupil_diameter_max_medical,0.0,0.0,0.0,0.0,2.6920646653008493,115.0,257.0,372.0
Total_duration_of_fixations_max_content,0.0,0.0,0.0,0.0,2.679842687180582,115.0,258.0,373.0
Maximum_duration_of_whole_fixations_mean_medical_simple,0.0,0.0,0.0,0.0,2.674830346682088,115.0,259.0,374.0
Maximum_duration_of_fixations_mean_medical_simple,0.0,0.0,0.0,0.0,2.670457220891182,115.0,260.0,375.0
First-pass_duration_mean_medical_simple,0.0,0.0,0.0,0.0,2.657743826685751,115.0,261.0,376.0
Average_duration_of_fixations_mean_content,0.0,0.0,0.0,0.0,2.6317620700446387,115.0,262.0,377.0
Sentence_id_current_min_medical_original,0.0,0.0,0.0,0.0,2.613018300366382,115.0,263.0,378.0
Average_duration_of_fixations_std_clinical_simple,0.0,0.0,0.0,0.0,2.610890390464973,115.0,264.0,379.0
Maximum_duration_of_fixations_mean_content,0.0,0.0,0.0,0.0,2.60890846455846,115.0,265.0,380.0
Average_duration_of_fixations_std_medical,0.0,0.0,0.0,0.0,2.6073327071404537,115.0,266.0,381.0
Number_of_saccades_in_AOI_max_medical_simple,0.0,0.0,0.0,0.0,2.6012836843699243,115.0,267.0,382.0
Average_whole-fixation_pupil_diameter_mean_medical_original,0.0,0.0,0.0,0.0,2.591666190248536,115.0,268.0,383.0
Average_pupil_diameter_mean_medical_original,0.0,0.0,0.0,0.0,2.585215485501463,115.0,269.0,384.0
Duration_of_first_whole_fixation_std_content,0.0,0.0,0.0,0.0,2.5615172071702705,115.0,270.0,385.0
Regression-path_duration_max_medical_simple,0.0,0.0,0.0,0.0,2.546400825045016,115.0,271.0,386.0
Average_pupil_diameter_min_medical,0.0,0.0,0.0,0.0,2.5427207592482937,115.0,272.0,387.0
Time_to_entry_saccade_mean_clinical_simple,0.0,0.0,0.0,0.0,2.534014920881938,115.0,273.0,388.0
Maximum_duration_of_whole_fixations_max_clinical_simple,0.0,0.0,0.0,0.0,2.512830062820212,115.0,274.0,389.0
Maximum_duration_of_fixations_max_clinical_simple,0.0,0.0,0.0,0.0,2.512830062820212,115.0,274.0,389.0
Average_duration_of_whole_fixations_mean_medical_simple,0.0,0.0,0.0,0.0,2.509674754281681,115.0,276.0,391.0
Time_to_exit_saccade_min_content,0.0,0.0,0.0,0.0,2.475747752101585,115.0,277.0,392.0
Average_duration_of_fixations_mean_medical_simple,0.0,0.0,0.0,0.0,2.469726643459261,115.0,278.0,393.0
Minimum_duration_of_fixations_max_medical_original,0.0,0.0,0.0,0.0,2.46953302759352,115.0,279.0,394.0
Total_duration_of_whole_fixations_max_medical_simple,0.0,0.0,0.0,0.0,2.4602787603769367,115.0,280.0,395.0
Time_to_exit_saccade_mean_clinical_simple,0.0,0.0,0.0,0.0,2.458522372925882,115.0,281.0,396.0
Total_duration_of_Visit_std_medical_original,0.0,0.0,0.0,0.0,2.4390188703990066,115.0,282.0,397.0
Total_duration_of_fixations_max_medical_simple,0.0,0.0,0.0,0.0,2.42891903848573,115.0,283.0,398.0
Average_whole-fixation_pupil_diameter_min_medical,0.0,0.0,0.0,0.0,2.4057123117809285,115.0,284.0,399.0
Minimum_duration_of_whole_fixations_std_medical,0.0,0.0,0.0,0.0,2.399950476970445,115.0,285.0,400.0
Duration_of_first_fixation_mean_medical_simple,0.0,0.0,0.0,0.0,2.3957102776015566,115.0,286.0,401.0
right_dependents_std_clinical_simple,0.0,0.0,0.0,0.0,2.39363097012846,115.0,287.0,402.0
First-pass_regression_std_medical_original,0.0,0.0,0.0,0.0,2.384709381655889,115.0,288.0,403.0
tag.id_mean_clinical_original,0.0,0.0,0.0,0.0,2.3735483675037106,115.0,289.0,404.0
Maximum_duration_of_Visit_min_medical_original,0.0,0.0,0.0,0.0,2.372076870559633,115.0,290.0,405.0
right_dependents_mean_clinical_simple,0.0,0.0,0.0,0.0,2.3687020224233213,115.0,291.0,406.0
Duration_of_first_whole_fixation_mean_medical_simple,0.0,0.0,0.0,0.0,2.357846812626148,115.0,292.0,407.0
Number_of_Visits_mean_medical,0.0,0.0,0.0,0.0,2.356675962872348,115.0,293.0,408.0
Number_of_Visits_max_medical_original,0.0,0.0,0.0,0.0,2.353193189332602,115.0,294.0,409.0
Duration_of_first_fixation_max_medical_simple,0.0,0.0,0.0,0.0,2.3413501173228832,115.0,295.0,410.0
Duration_of_first_whole_fixation_max_medical_simple,0.0,0.0,0.0,0.0,2.3413501173228832,115.0,295.0,410.0
Minimum_duration_of_fixations_max_medical,0.0,0.0,0.0,0.0,2.3299756003802186,115.0,297.0,412.0
Time_to_first_whole_fixation_std_clinical_simple,0.0,0.0,0.0,0.0,2.3237294878272583,115.0,298.0,413.0
Minimum_duration_of_Visit_min_medical_simple,0.0,0.0,0.0,0.0,2.3069474907416687,115.0,299.0,414.0
Time_to_first_fixation_std_clinical_simple,0.0,0.0,0.0,0.0,2.3030878626094515,115.0,300.0,415.0
Minimum_duration_of_fixations_std_medical_simple,0.0,0.0,0.0,0.0,2.2945984743695407,115.0,301.0,416.0
Time_to_first_whole_fixation_min_medical_simple,0.0,0.0,0.0,0.0,2.285840970726411,115.0,302.0,417.0
Total_duration_of_Visit_std_clinical_original,0.0,0.0,0.0,0.0,2.26344939580607,115.0,303.0,418.0
Sentence_id_current_mean_clinical_simple,0.0,0.0,0.0,0.0,2.262678283840719,115.0,304.0,419.0
Duration_of_first_Visit_min_medical,0.0,0.0,0.0,0.0,2.2535583049060746,115.0,305.0,420.0
Number_of_saccades_in_AOI_mean_medical_simple,0.0,0.0,0.0,0.0,2.252329581027394,115.0,306.0,421.0
Average_duration_of_Visit_min_medical_original,0.0,0.0,0.0,0.0,2.2501188125270857,115.0,307.0,422.0
Minimum_duration_of_whole_fixations_std_medical_simple,0.0,0.0,0.0,0.0,2.2426754739555603,115.0,308.0,423.0
First-pass_first_fixation_duration_mean_clinical_original,0.0,0.0,0.0,0.0,2.2169142600298453,115.0,309.0,424.0
Maximum_duration_of_whole_fixations_max_medical_original,0.0,0.0,0.0,0.0,2.2156376264963584,115.0,310.0,425.0
Maximum_duration_of_fixations_max_medical_original,0.0,0.0,0.0,0.0,2.2156376264963584,115.0,310.0,425.0
word_frequency_screen_min_medical_simple,0.0,0.0,0.0,0.0,2.1903692949775664,115.0,312.0,427.0
Duration_of_first_fixation_std_content,0.0,0.0,0.0,0.0,2.1738686389508355,115.0,313.0,428.0
Minimum_duration_of_fixations_std_medical,0.0,0.0,0.0,0.0,2.1597709076463683,115.0,314.0,429.0
Average_pupil_diameter_min_medical_original,0.0,0.0,0.0,0.0,2.147124342646085,115.0,315.0,430.0
Minimum_duration_of_whole_fixations_mean_medical,0.0,0.0,0.0,0.0,2.1459976797852285,115.0,316.0,431.0
Average_duration_of_fixations_max_medical_simple,0.0,0.0,0.0,0.0,2.1421813690386413,115.0,317.0,432.0
Average_duration_of_whole_fixations_max_medical_simple,0.0,0.0,0.0,0.0,2.1421813690386413,115.0,317.0,432.0
word_id_text_mean_clinical_simple,0.0,0.0,0.0,0.0,2.1420749062066013,115.0,319.0,434.0
id.line_std_clinical_simple,0.0,0.0,0.0,0.0,2.1409496920371103,115.0,320.0,435.0
word_id_text_std_clinical_simple,0.0,0.0,0.0,0.0,2.140949692037069,115.0,321.0,436.0
total_word_count_text_min_clinical_simple,0.0,0.0,0.0,0.0,2.1398245296292298,115.0,322.0,437.0
total_word_count_text_mean_clinical_simple,0.0,0.0,0.0,0.0,2.1398245296292298,115.0,322.0,437.0
word_id_text_max_clinical_simple,0.0,0.0,0.0,0.0,2.1398245296292298,115.0,322.0,437.0
total_word_count_text_max_clinical_simple,0.0,0.0,0.0,0.0,2.1398245296292298,115.0,322.0,437.0
word_frequency_screen_mean_medical_simple,0.0,0.0,0.0,0.0,2.1106667016980207,115.0,326.0,441.0
Peak_velocity_of_exit_saccade_mean_medical_simple,0.0,0.0,0.0,0.0,2.1040951304910767,115.0,327.0,442.0
AOI_length_mean_clinical_simple,0.0,0.0,0.0,0.0,2.102489819799996,115.0,328.0,443.0
AOI_length_std_clinical_simple,0.0,0.0,0.0,0.0,2.0988670339853432,115.0,329.0,444.0
Number_of_Visits_mean_medical_original,0.0,0.0,0.0,0.0,2.098179557285947,115.0,330.0,445.0
Average_duration_of_Visit_min_medical,0.0,0.0,0.0,0.0,2.091403196151084,115.0,331.0,446.0
total_lemma_count_text_mean_clinical_simple,0.0,0.0,0.0,0.0,2.0858738084211965,115.0,332.0,447.0
total_lemma_count_text_min_clinical_simple,0.0,0.0,0.0,0.0,2.0858738084211965,115.0,332.0,447.0
total_lemma_count_text_max_clinical_simple,0.0,0.0,0.0,0.0,2.0858738084211965,115.0,332.0,447.0
Minimum_duration_of_whole_fixations_mean_medical_simple,0.0,0.0,0.0,0.0,2.084842715511362,115.0,335.0,450.0
Time_to_entry_saccade_std_clinical_simple,0.0,0.0,0.0,0.0,2.0767203822615405,115.0,336.0,451.0
Total_duration_of_fixations_max_medical,0.0,0.0,0.0,0.0,2.0682446751983026,115.0,337.0,452.0
First-pass_duration_std_medical_original,0.0,0.0,0.0,0.0,2.0596278741381053,115.0,338.0,453.0
First-pass_first_fixation_duration_mean_medical_simple,0.0,0.0,0.0,0.0,2.056359286163232,115.0,339.0,454.0
Average_duration_of_fixations_max_content,0.0,0.0,0.0,0.0,2.0282872684029885,115.0,340.0,455.0
Average_whole-fixation_pupil_diameter_min_medical_original,0.0,0.0,0.0,0.0,2.026850720595829,115.0,341.0,456.0
Average_pupil_diameter_max_content,0.0,0.0,0.0,0.0,2.014967080874951,115.0,342.0,457.0
Sentence_id_current_max_clinical_simple,0.0,0.0,0.0,0.0,2.009999170278252,115.0,343.0,458.0
Minimum_duration_of_fixations_mean_medical_simple,0.0,0.0,0.0,0.0,2.009512715096692,115.0,344.0,459.0
AOI_length_std_medical_simple,0.0,0.0,0.0,0.0,1.9975452344669535,115.0,345.0,460.0
Average_whole-fixation_pupil_diameter_mean_medical,0.0,0.0,0.0,0.0,1.993364964615313,115.0,346.0,461.0
Total_duration_of_whole_fixations_max_medical,0.0,0.0,0.0,0.0,1.9927564593832892,115.0,347.0,462.0
Average_whole-fixation_pupil_diameter_mean_content,0.0,0.0,0.0,0.0,1.985456652669485,115.0,348.0,463.0
Average_pupil_diameter_mean_content,0.0,0.0,0.0,0.0,1.978925438080316,115.0,349.0,464.0
Average_pupil_diameter_mean_medical,0.0,0.0,0.0,0.0,1.973899947158771,115.0,350.0,465.0
Minimum_duration_of_Visit_min_clinical_simple,0.0,0.0,0.0,0.0,1.9728682034036926,115.0,351.0,466.0
Minimum_duration_of_fixations_mean_medical,0.0,0.0,0.0,0.0,1.9391639858277823,115.0,352.0,467.0
Total_duration_of_fixations_mean_clinical_simple,0.0,0.0,0.0,0.0,1.9286230063852063,115.0,353.0,468.0
Number_of_saccades_in_AOI_max_clinical_simple,0.0,0.0,0.0,0.0,1.9282191390625905,115.0,354.0,469.0
word_id_screen_max_clinical_simple,0.0,0.0,0.0,0.0,1.922957645969896,115.0,355.0,470.0
total_word_count_screen_max_clinical_simple,0.0,0.0,0.0,0.0,1.922957645969896,115.0,355.0,470.0
word_count_screen_mean_medical_simple,0.0,0.0,0.0,0.0,1.9101520161574868,115.0,357.0,472.0
word_frequency_text_mean_medical_simple,0.0,0.0,0.0,0.0,1.9088857843237812,115.0,358.0,473.0
Regression-path_duration_mean_clinical_simple,0.0,0.0,0.0,0.0,1.9028812340992443,115.0,359.0,474.0
Average_pupil_diameter_min_content,0.0,0.0,0.0,0.0,1.8900452368001297,115.0,360.0,475.0
Sentence_id_current_std_clinical_simple,0.0,0.0,0.0,0.0,1.8883556045643524,115.0,361.0,476.0
Time_to_exit_saccade_std_clinical_simple,0.0,0.0,0.0,0.0,1.860910959759985,115.0,362.0,477.0
Minimum_duration_of_whole_fixations_max_medical,0.0,0.0,0.0,0.0,1.8488065968249363,115.0,363.0,478.0
Total_duration_of_whole_fixations_mean_clinical_simple,0.0,0.0,0.0,0.0,1.8212541371006623,115.0,364.0,479.0
Number_of_Visits_std_content,0.0,0.0,0.0,0.0,1.8034852960620384,115.0,365.0,480.0
Duration_of_first_fixation_max_clinical_original,0.0,0.0,0.0,0.0,1.8020791732529933,115.0,366.0,481.0
AOI_length_mean_medical_simple,0.0,0.0,0.0,0.0,1.8018243520812232,115.0,367.0,482.0
Total_duration_of_fixations_mean_medical_simple,0.0,0.0,0.0,0.0,1.799543245379958,115.0,368.0,483.0
Total_duration_of_whole_fixations_mean_medical_simple,0.0,0.0,0.0,0.0,1.7763529758615682,115.0,369.0,484.0
word_id_text_min_clinical_simple,0.0,0.0,0.0,0.0,1.7716686674669861,115.0,370.0,485.0
word_id_text_min_medical_simple,0.0,0.0,0.0,0.0,1.7716686674669861,115.0,370.0,485.0
id.phrase.in.brackets_min_clinical_simple,0.0,0.0,0.0,0.0,1.7716686674669861,115.0,370.0,485.0
word_count_screen_min_clinical_simple,0.0,0.0,0.0,0.0,1.7716686674669861,115.0,370.0,485.0
id.phrase.in.brackets_min_medical_simple,0.0,0.0,0.0,0.0,1.7716686674669861,115.0,370.0,485.0
First-pass_regression_max_clinical_simple,0.0,0.0,0.0,0.0,1.7716686674669861,115.0,370.0,485.0
word_count_screen_min_medical_simple,0.0,0.0,0.0,0.0,1.7716686674669861,115.0,370.0,485.0
word_id_screen_min_clinical_simple,0.0,0.0,0.0,0.0,1.7716686674669861,115.0,370.0,485.0
Sentence_id_current_min_clinical_simple,0.0,0.0,0.0,0.0,1.7716686674669861,115.0,370.0,485.0
Sentence_id_current_min_medical,0.0,0.0,0.0,0.0,1.7716686674669861,115.0,370.0,485.0
Sentence_id_current_min_medical_simple,0.0,0.0,0.0,0.0,1.7716686674669861,115.0,370.0,485.0
tag.id_min_medical_simple,0.0,0.0,0.0,0.0,1.7716686674669861,115.0,370.0,485.0
First-pass_regression_max_medical_simple,0.0,0.0,0.0,0.0,1.7716686674669861,115.0,370.0,485.0
tag.id_min_clinical_simple,0.0,0.0,0.0,0.0,1.7716686674669861,115.0,370.0,485.0
Time_to_first_fixation_min_content,0.0,0.0,0.0,0.0,1.7716686674669861,115.0,370.0,485.0
word_count_text_min_medical_simple,0.0,0.0,0.0,0.0,1.7716686674669861,115.0,370.0,485.0
word_id_screen_min_medical_simple,0.0,0.0,0.0,0.0,1.7716686674669861,115.0,370.0,485.0
word_count_text_min_clinical_simple,0.0,0.0,0.0,0.0,1.7716686674669861,115.0,370.0,485.0
Time_to_first_Visit_min_content,0.0,0.0,0.0,0.0,1.7716686674669861,115.0,370.0,485.0
word_id_text_min_medical,0.0,0.0,0.0,0.0,1.771668667466986,115.0,389.0,504.0
tag.id_max_medical_simple,0.0,0.0,0.0,0.0,1.7710453480052173,115.0,390.0,505.0
Average_duration_of_fixations_max_medical,0.0,0.0,0.0,0.0,1.7657368809563923,115.0,391.0,506.0
Time_to_first_whole_fixation_mean_medical_simple,0.0,0.0,0.0,0.0,1.7560912816432475,115.0,392.0,507.0
id.phrase.in.brackets_std_clinical_simple,0.0,0.0,0.0,0.0,1.7540727121069366,115.0,393.0,508.0
left_dependents_mean_medical_simple,0.0,0.0,0.0,0.0,1.750308391308988,115.0,394.0,509.0
Total_duration_of_Visit_max_clinical_original,0.0,0.0,0.0,0.0,1.7489463576832258,115.0,395.0,510.0
Time_to_first_fixation_mean_medical_simple,0.0,0.0,0.0,0.0,1.7448509272979187,115.0,396.0,511.0
Time_to_first_whole_fixation_max_medical_original,0.0,0.0,0.0,0.0,1.7437963964012482,115.0,397.0,512.0
Time_to_first_fixation_max_content,0.0,0.0,0.0,0.0,1.7388160352144175,115.0,398.0,513.0
Average_duration_of_whole_fixations_std_content,0.0,0.0,0.0,0.0,1.7318389578190878,115.0,399.0,514.0
Time_to_exit_saccade_max_medical_original,0.0,0.0,0.0,0.0,1.7302012593951244,115.0,400.0,515.0
Average_whole-fixation_pupil_diameter_min_content,0.0,0.0,0.0,0.0,1.7266816473204787,115.0,401.0,516.0
Minimum_duration_of_fixations_max_content,0.0,0.0,0.0,0.0,1.7155851209743076,115.0,402.0,517.0
right_dependents_mean_medical_simple,0.0,0.0,0.0,0.0,1.713359162551224,115.0,403.0,518.0
total_lemma_count_text_min_medical_original,0.0,0.0,0.0,0.0,1.7072265166590177,115.0,404.0,519.0
Duration_of_first_whole_fixation_max_clinical_simple,0.0,0.0,0.0,0.0,1.7048325251447582,115.0,405.0,520.0
Regression-path_duration_mean_medical_simple,0.0,0.0,0.0,0.0,1.7028037211415417,115.0,406.0,521.0
word_frequency_screen_std_medical_simple,0.0,0.0,0.0,0.0,1.6987906250772362,115.0,407.0,522.0
total_lemma_count_screen_max_clinical_simple,0.0,0.0,0.0,0.0,1.6977697305726545,115.0,408.0,523.0
Time_to_first_fixation_std_medical_simple,0.0,0.0,0.0,0.0,1.681973487624051,115.0,409.0,524.0
total_lemma_count_screen_mean_medical_simple,0.0,0.0,0.0,0.0,1.678641911052655,115.0,410.0,525.0
Minimum_duration_of_whole_fixations_mean_content,0.0,0.0,0.0,0.0,1.6730549360839002,115.0,411.0,526.0
First-pass_duration_mean_medical_original,0.0,0.0,0.0,0.0,1.6682954265256094,115.0,412.0,527.0
id.phrase.in.brackets_max_clinical_simple,0.0,0.0,0.0,0.0,1.6657281599049054,115.0,413.0,528.0
total_word_count_text_min_medical_original,0.0,0.0,0.0,0.0,1.6637661489398465,115.0,414.0,529.0
Average_whole-fixation_pupil_diameter_std_clinical_simple,0.0,0.0,0.0,0.0,1.662939425572366,115.0,415.0,530.0
Time_to_first_Visit_mean_clinical_original,0.0,0.0,0.0,0.0,1.6590324178738811,115.0,416.0,531.0
Time_to_first_fixation_max_medical_original,0.0,0.0,0.0,0.0,1.650407318279837,115.0,417.0,532.0
Average_duration_of_whole_fixations_max_medical,0.0,0.0,0.0,0.0,1.6441399309821094,115.0,418.0,533.0
Average_duration_of_whole_fixations_max_content,0.0,0.0,0.0,0.0,1.6400566287354477,115.0,419.0,534.0
total_lemma_count_screen_max_medical_simple,0.0,0.0,0.0,0.0,1.63792370884303,115.0,420.0,535.0
Duration_of_first_whole_fixation_max_clinical_original,0.0,0.0,0.0,0.0,1.6341116951013976,115.0,421.0,536.0
Average_pupil_diameter_std_clinical_simple,0.0,0.0,0.0,0.0,1.6278987621476904,115.0,422.0,537.0
word_id_screen_std_clinical_simple,0.0,0.0,0.0,0.0,1.6261215539178857,115.0,423.0,538.0
Total_duration_of_Visit_mean_clinical_original,0.0,0.0,0.0,0.0,1.6179946253753368,115.0,424.0,539.0
Average_duration_of_fixations_std_content,0.0,0.0,0.0,0.0,1.616637912621482,115.0,425.0,540.0
Average_whole-fixation_pupil_diameter_max_content,0.0,0.0,0.0,0.0,1.6163472675556512,115.0,426.0,541.0
Time_to_exit_saccade_mean_medical_simple,0.0,0.0,0.0,0.0,1.6116699768184657,115.0,427.0,542.0
Minimum_duration_of_whole_fixations_std_clinical_simple,0.0,0.0,0.0,0.0,1.6111747411591886,115.0,428.0,543.0
Minimum_duration_of_fixations_min_medical,0.0,0.0,0.0,0.0,1.6034761482058566,115.0,429.0,544.0
word_id_screen_mean_medical_simple,0.0,0.0,0.0,0.0,1.5978076261169634,115.0,430.0,545.0
total_word_count_screen_mean_medical_simple,0.0,0.0,0.0,0.0,1.5976200142822927,115.0,431.0,546.0
word_frequency_screen_min_medical,0.0,0.0,0.0,0.0,1.5809531309328078,115.0,432.0,547.0
word_frequency_screen_min_content,0.0,0.0,0.0,0.0,1.5809531309328078,115.0,432.0,547.0
Time_to_first_whole_fixation_std_medical_simple,0.0,0.0,0.0,0.0,1.5803945291486858,115.0,434.0,549.0
Time_to_entry_saccade_max_medical_original,0.0,0.0,0.0,0.0,1.579263677185469,115.0,435.0,550.0
Duration_of_first_fixation_min_medical_simple,0.0,0.0,0.0,0.0,1.5719480212824797,115.0,436.0,551.0
Minimum_duration_of_fixations_mean_content,0.0,0.0,0.0,0.0,1.5697536491494883,115.0,437.0,552.0
word_id_screen_std_medical_simple,0.0,0.0,0.0,0.0,1.5688118903975918,115.0,438.0,553.0
Time_to_exit_saccade_std_medical_simple,0.0,0.0,0.0,0.0,1.567264794599289,115.0,439.0,554.0
Number_of_saccades_in_AOI_std_content,0.0,0.0,0.0,0.0,1.5646564701228107,115.0,440.0,555.0
Number_of_Visits_max_clinical_simple,0.0,0.0,0.0,0.0,1.56401350280014,115.0,441.0,556.0
Peak_velocity_of_exit_saccade_min_content,0.0,0.0,0.0,0.0,1.5520302931714218,115.0,442.0,557.0
left_dependents_std_medical_simple,0.0,0.0,0.0,0.0,1.5520242440486496,115.0,443.0,558.0
Minimum_duration_of_fixations_std_clinical_simple,0.0,0.0,0.0,0.0,1.5465445039695118,115.0,444.0,559.0
word_frequency_text_std_medical_simple,0.0,0.0,0.0,0.0,1.532702957284546,115.0,445.0,560.0
total_word_count_screen_max_content,0.0,0.0,0.0,0.0,1.5283905115733676,115.0,446.0,561.0
total_word_count_screen_max_medical,0.0,0.0,0.0,0.0,1.5283905115733676,115.0,446.0,561.0
Maximum_duration_of_whole_fixations_std_medical_original,0.0,0.0,0.0,0.0,1.5227904620659474,115.0,448.0,563.0
Time_to_first_Visit_std_clinical_original,0.0,0.0,0.0,0.0,1.5204341868108644,115.0,449.0,564.0
Time_to_first_fixation_std_content,0.0,0.0,0.0,0.0,1.520344335018604,115.0,450.0,565.0
Number_of_Visits_std_clinical_simple,0.0,0.0,0.0,0.0,1.5180135749263826,115.0,451.0,566.0
Number_of_saccades_in_AOI_mean_medical,0.0,0.0,0.0,0.0,1.5178660151906904,115.0,452.0,567.0
Time_to_entry_saccade_mean_medical_simple,0.0,0.0,0.0,0.0,1.51613273654497,115.0,453.0,568.0
Time_to_entry_saccade_std_medical_simple,0.0,0.0,0.0,0.0,1.508836046133121,115.0,454.0,569.0
Minimum_duration_of_fixations_min_clinical_original,0.0,0.0,0.0,0.0,1.5027390409459511,115.0,455.0,570.0
Total_duration_of_whole_fixations_std_medical,0.0,0.0,0.0,0.0,1.5025277589771109,115.0,456.0,571.0
Peak_velocity_of_entry_saccade_mean_medical_simple,0.0,0.0,0.0,0.0,1.4939316484106198,115.0,457.0,572.0
total_lemma_count_screen_mean_clinical_simple,0.0,0.0,0.0,0.0,1.4912096145209537,115.0,458.0,573.0
Total_duration_of_whole_fixations_std_content,0.0,0.0,0.0,0.0,1.490719987957949,115.0,459.0,574.0
total_lemma_count_screen_min_medical_original,0.0,0.0,0.0,0.0,1.4883451177184637,115.0,460.0,575.0
left_dependents_mean_clinical_simple,0.0,0.0,0.0,0.0,1.4881845460541794,115.0,461.0,576.0
Number_of_saccades_in_AOI_std_medical,0.0,0.0,0.0,0.0,1.4850283134494442,115.0,462.0,577.0
right_dependents_std_medical_simple,0.0,0.0,0.0,0.0,1.4739387579990946,115.0,463.0,578.0
Total_duration_of_fixations_std_medical,0.0,0.0,0.0,0.0,1.4682012999226304,115.0,464.0,579.0
Peak_velocity_of_entry_saccade_mean_clinical_simple,0.0,0.0,0.0,0.0,1.4664430842440856,115.0,465.0,580.0
Average_whole-fixation_pupil_diameter_std_medical_original,0.0,0.0,0.0,0.0,1.4605355146516388,115.0,466.0,581.0
Total_duration_of_fixations_std_content,0.0,0.0,0.0,0.0,1.4581309888961074,115.0,467.0,582.0
word_id_screen_max_content,0.0,0.0,0.0,0.0,1.4524798536806396,115.0,468.0,583.0
First-pass_first_fixation_duration_mean_medical_original,0.0,0.0,0.0,0.0,1.431952562784798,115.0,469.0,584.0
Peak_velocity_of_exit_saccade_mean_clinical_simple,0.0,0.0,0.0,0.0,1.422258185839482,115.0,470.0,585.0
tag.id_max_clinical_original,0.0,0.0,0.0,0.0,1.4214976174558835,115.0,471.0,586.0
Time_to_first_whole_fixation_max_content,0.0,0.0,0.0,0.0,1.4203810737981115,115.0,472.0,587.0
Total_duration_of_whole_fixations_mean_content,0.0,0.0,0.0,0.0,1.4185052311101407,115.0,473.0,588.0
Duration_of_first_Visit_min_clinical_original,0.0,0.0,0.0,0.0,1.4173411449149214,115.0,474.0,589.0
Duration_of_first_whole_fixation_std_clinical_original,0.0,0.0,0.0,0.0,1.4154590793152175,115.0,475.0,590.0
id.phrase.in.brackets_mean_clinical_simple,0.0,0.0,0.0,0.0,1.4092791233248143,115.0,476.0,591.0
Time_to_first_whole_fixation_std_content,0.0,0.0,0.0,0.0,1.408505839975318,115.0,477.0,592.0
Total_duration_of_fixations_mean_content,0.0,0.0,0.0,0.0,1.407817591182677,115.0,478.0,593.0
Time_to_first_fixation_max_medical,0.0,0.0,0.0,0.0,1.4021984880030756,115.0,479.0,594.0
Average_pupil_diameter_std_medical_original,0.0,0.0,0.0,0.0,1.393223147131949,115.0,480.0,595.0
Maximum_duration_of_fixations_std_medical_original,0.0,0.0,0.0,0.0,1.3914325220504735,115.0,481.0,596.0
word_count_screen_std_medical_simple,0.0,0.0,0.0,0.0,1.3885522522812346,115.0,482.0,597.0
Time_to_first_whole_fixation_max_medical,0.0,0.0,0.0,0.0,1.374887785144804,115.0,483.0,598.0
Total_duration_of_whole_fixations_mean_medical,0.0,0.0,0.0,0.0,1.374699595057827,115.0,484.0,599.0
tag.id_std_clinical_original,0.0,0.0,0.0,0.0,1.3719630723780032,115.0,485.0,600.0
Time_to_first_fixation_min_clinical_original,0.0,0.0,0.0,0.0,1.3694619025674808,115.0,486.0,601.0
Time_to_first_fixation_mean_content,0.0,0.0,0.0,0.0,1.3673659680909385,115.0,487.0,602.0
Maximum_duration_of_fixations_min_content,0.0,0.0,0.0,0.0,1.3666031328557608,115.0,488.0,603.0
First-pass_regression_mean_clinical_original,0.0,0.0,0.0,0.0,1.3661044387089492,115.0,489.0,604.0
left_dependents_std_clinical_simple,0.0,0.0,0.0,0.0,1.3650729476461014,115.0,490.0,605.0
total_word_count_screen_min_medical_original,0.0,0.0,0.0,0.0,1.363156530374382,115.0,491.0,606.0
word_frequency_screen_min_clinical_simple,0.0,0.0,0.0,0.0,1.3612912595043138,115.0,492.0,607.0
Time_to_first_whole_fixation_mean_content,0.0,0.0,0.0,0.0,1.361175382818186,115.0,493.0,608.0
Number_of_fixations_std_medical_simple,0.0,0.0,0.0,0.0,1.3595320209393555,115.0,494.0,609.0
