Feature,Total_Stability_Count,Overall_Usage_Percentage,Conditional_Mean_Count,Conditional_Usage_Percentage,Mean_Rank_or_Score,Usage_Rank,Internal_Rank,Global_Score
Minimum_duration_of_fixations_mean_content,0.0,0.0,0.0,0.0,24.4,106.0,277.0,383.0
Minimum_duration_of_fixations_std_medical,0.0,0.0,0.0,0.0,24.4,106.0,277.0,383.0
Average_duration_of_fixations_max_content,0.0,0.0,0.0,0.0,24.4,106.0,277.0,383.0
Average_duration_of_fixations_min_content,0.0,0.0,0.0,0.0,24.4,106.0,277.0,383.0
Maximum_duration_of_fixations_max_content,0.0,0.0,0.0,0.0,24.759999999999998,106.0,284.0,390.0
Maximum_duration_of_fixations_std_content,0.0,0.0,0.0,0.0,24.779999999999998,106.0,285.0,391.0
Number_of_fixations_mean_content,0.0,0.0,0.0,0.0,25.160000000000004,106.0,286.0,392.0
Maximum_duration_of_Visit_max_content,15.0,6.0,3.0,6.0,26.895999999999997,89.0,304.0,393.0
Number_of_fixations_std_content,0.0,0.0,0.0,0.0,25.360000000000003,106.0,287.0,393.0
Minimum_duration_of_fixations_mean_medical,0.0,0.0,0.0,0.0,25.4,106.0,288.0,394.0
Number_of_fixations_max_content,0.0,0.0,0.0,0.0,25.419999999999998,106.0,289.0,395.0
Time_to_first_fixation_mean_content,0.0,0.0,0.0,0.0,25.46,106.0,291.0,397.0
Time_to_first_fixation_std_content,0.0,0.0,0.0,0.0,25.54,106.0,292.0,398.0
Time_to_first_fixation_min_content,0.0,0.0,0.0,0.0,25.74,106.0,293.0,399.0
Duration_of_first_fixation_mean_content,0.0,0.0,0.0,0.0,25.78,106.0,294.0,400.0
Time_to_first_fixation_max_content,0.0,0.0,0.0,0.0,26.139999999999997,106.0,295.0,401.0
Duration_of_first_Visit_min_content,0.0,0.0,0.0,0.0,26.139999999999997,106.0,295.0,401.0
Time_to_first_whole_fixation_min_content,25.0,10.0,5.0,10.0,28.32,84.0,318.0,402.0
Duration_of_first_Visit_std_content,0.0,0.0,0.0,0.0,26.26,106.0,297.0,403.0
Duration_of_first_Visit_mean_content,0.0,0.0,0.0,0.0,26.340000000000003,106.0,298.0,404.0
Average_duration_of_fixations_max_medical,0.0,0.0,0.0,0.0,26.4,106.0,299.0,405.0
Duration_of_first_fixation_std_content,0.0,0.0,0.0,0.0,26.419999999999998,106.0,300.0,406.0
Time_to_first_Visit_max_content,0.0,0.0,0.0,0.0,26.419999999999998,106.0,300.0,406.0
Time_to_first_Visit_min_content,0.0,0.0,0.0,0.0,26.54,106.0,302.0,408.0
Time_to_first_Visit_std_content,0.0,0.0,0.0,0.0,26.639999999999997,106.0,303.0,409.0
Time_to_first_Visit_mean_content,0.0,0.0,0.0,0.0,27.0,106.0,305.0,411.0
Duration_of_first_fixation_min_content,0.0,0.0,0.0,0.0,27.0,106.0,305.0,411.0
Duration_of_first_fixation_max_content,0.0,0.0,0.0,0.0,27.340000000000003,106.0,307.0,413.0
Average_pupil_diameter_mean_content,0.0,0.0,0.0,0.0,27.380000000000003,106.0,308.0,414.0
Average_duration_of_fixations_min_medical,0.0,0.0,0.0,0.0,27.4,106.0,309.0,415.0
Average_pupil_diameter_std_content,0.0,0.0,0.0,0.0,27.4,106.0,309.0,415.0
Average_pupil_diameter_min_content,0.0,0.0,0.0,0.0,27.4,106.0,309.0,415.0
Total_duration_of_whole_fixations_mean_content,0.0,0.0,0.0,0.0,27.419999999999998,106.0,312.0,418.0
Average_pupil_diameter_max_content,0.0,0.0,0.0,0.0,27.419999999999998,106.0,312.0,418.0
Total_duration_of_whole_fixations_std_content,0.0,0.0,0.0,0.0,27.54,106.0,314.0,420.0
Number_of_Visits_max_content,0.0,0.0,0.0,0.0,27.639999999999997,106.0,315.0,421.0
Total_duration_of_whole_fixations_max_content,0.0,0.0,0.0,0.0,28.28,106.0,316.0,422.0
Number_of_Visits_std_content,0.0,0.0,0.0,0.0,28.28,106.0,316.0,422.0
Average_duration_of_whole_fixations_mean_content,0.0,0.0,0.0,0.0,28.360000000000003,106.0,319.0,425.0
Average_duration_of_fixations_std_medical,0.0,0.0,0.0,0.0,28.4,106.0,320.0,426.0
Average_duration_of_whole_fixations_std_content,0.0,0.0,0.0,0.0,28.4,106.0,320.0,426.0
Average_duration_of_whole_fixations_min_content,0.0,0.0,0.0,0.0,28.4,106.0,320.0,426.0
Average_duration_of_whole_fixations_max_content,0.0,0.0,0.0,0.0,28.439999999999998,106.0,323.0,429.0
Number_of_Visits_mean_content,0.0,0.0,0.0,0.0,28.5,106.0,324.0,430.0
Maximum_duration_of_Visit_min_content,0.0,0.0,0.0,0.0,28.74,106.0,325.0,431.0
Minimum_duration_of_whole_fixations_mean_content,0.0,0.0,0.0,0.0,29.119999999999997,106.0,326.0,432.0
Minimum_duration_of_whole_fixations_std_content,0.0,0.0,0.0,0.0,29.320000000000004,106.0,327.0,433.0
Maximum_duration_of_Visit_std_content,0.0,0.0,0.0,0.0,29.380000000000003,106.0,328.0,434.0
Minimum_duration_of_whole_fixations_min_content,0.0,0.0,0.0,0.0,29.4,106.0,329.0,435.0
Minimum_duration_of_whole_fixations_max_content,0.0,0.0,0.0,0.0,29.4,106.0,329.0,435.0
Average_duration_of_fixations_mean_medical,0.0,0.0,0.0,0.0,29.4,106.0,329.0,435.0
Maximum_duration_of_whole_fixations_mean_content,0.0,0.0,0.0,0.0,29.419999999999998,106.0,332.0,438.0
Maximum_duration_of_Visit_mean_content,0.0,0.0,0.0,0.0,29.5,106.0,333.0,439.0
Minimum_duration_of_Visit_min_content,0.0,0.0,0.0,0.0,29.76,106.0,334.0,440.0
Maximum_duration_of_whole_fixations_std_content,0.0,0.0,0.0,0.0,30.060000000000002,106.0,335.0,441.0
Maximum_duration_of_whole_fixations_min_content,0.0,0.0,0.0,0.0,30.380000000000003,106.0,336.0,442.0
Number_of_whole_fixations_mean_content,0.0,0.0,0.0,0.0,30.4,106.0,337.0,443.0
Total_duration_of_fixations_max_medical,0.0,0.0,0.0,0.0,30.4,106.0,337.0,443.0
Maximum_duration_of_whole_fixations_max_content,0.0,0.0,0.0,0.0,30.4,106.0,337.0,443.0
Number_of_whole_fixations_std_content,0.0,0.0,0.0,0.0,30.420000000000005,106.0,340.0,446.0
Total_duration_of_Visit_max_content,5.0,2.0,1.0,2.0,31.772000000000002,94.0,353.0,447.0
Minimum_duration_of_Visit_std_content,0.0,0.0,0.0,0.0,30.439999999999998,106.0,341.0,447.0
Number_of_whole_fixations_max_content,0.0,0.0,0.0,0.0,30.54,106.0,342.0,448.0
Time_to_first_whole_fixation_mean_content,0.0,0.0,0.0,0.0,30.619999999999997,106.0,343.0,449.0
Time_to_first_whole_fixation_std_content,0.0,0.0,0.0,0.0,30.72,106.0,344.0,450.0
Average_duration_of_Visit_max_content,0.0,0.0,0.0,0.0,31.1,106.0,345.0,451.0
Minimum_duration_of_Visit_mean_content,0.0,0.0,0.0,0.0,31.18,106.0,346.0,452.0
Duration_of_first_whole_fixation_mean_content,0.0,0.0,0.0,0.0,31.360000000000003,106.0,347.0,453.0
Total_duration_of_fixations_std_medical,0.0,0.0,0.0,0.0,31.4,106.0,348.0,454.0
Duration_of_first_whole_fixation_std_content,0.0,0.0,0.0,0.0,31.4,106.0,348.0,454.0
Time_to_first_whole_fixation_max_content,0.0,0.0,0.0,0.0,31.4,106.0,348.0,454.0
Average_duration_of_Visit_min_content,0.0,0.0,0.0,0.0,31.4,106.0,348.0,454.0
Average_duration_of_Visit_std_content,0.0,0.0,0.0,0.0,31.639999999999997,106.0,352.0,458.0
Average_duration_of_Visit_mean_content,0.0,0.0,0.0,0.0,31.8,106.0,354.0,460.0
Duration_of_first_whole_fixation_min_content,0.0,0.0,0.0,0.0,32.0,106.0,355.0,461.0
Duration_of_first_whole_fixation_max_content,0.0,0.0,0.0,0.0,32.160000000000004,106.0,356.0,462.0
Average_whole-fixation_pupil_diameter_mean_content,0.0,0.0,0.0,0.0,32.379999999999995,106.0,357.0,463.0
Average_whole-fixation_pupil_diameter_max_content,0.0,0.0,0.0,0.0,32.4,106.0,358.0,464.0
Average_whole-fixation_pupil_diameter_min_content,0.0,0.0,0.0,0.0,32.4,106.0,358.0,464.0
Total_duration_of_Visit_std_content,0.0,0.0,0.0,0.0,32.4,106.0,358.0,464.0
Total_duration_of_Visit_mean_content,0.0,0.0,0.0,0.0,32.4,106.0,358.0,464.0
Average_whole-fixation_pupil_diameter_std_content,0.0,0.0,0.0,0.0,32.4,106.0,358.0,464.0
Total_duration_of_fixations_mean_medical,0.0,0.0,0.0,0.0,32.4,106.0,358.0,464.0
