Feature,Total_Stability_Count,Overall_Usage_Percentage,Conditional_Mean_Count,Conditional_Usage_Percentage,Mean_Rank_or_Score,Usage_Rank,Internal_Rank,Global_Score
word_frequency_text_min_medical,0.0,0.0,0.0,0.0,0.1650693903500032,114.0,258.0,372.0
word_frequency_text_min_content,0.0,0.0,0.0,0.0,0.1650693903500032,114.0,258.0,372.0
Minimum_duration_of_Visit_min_medical,0.0,0.0,0.0,0.0,0.1643530853556106,114.0,260.0,374.0
total_word_count_text_max_medical,0.0,0.0,0.0,0.0,0.1628735878308202,114.0,261.0,375.0
total_word_count_text_max_content,0.0,0.0,0.0,0.0,0.1628735878308202,114.0,261.0,375.0
Average_whole-fixation_pupil_diameter_std_content,0.0,0.0,0.0,0.0,0.1608575266075366,114.0,263.0,377.0
tag.id_max_content,0.0,0.0,0.0,0.0,0.1602558278396113,114.0,264.0,378.0
word_frequency_screen_mean_medical,0.0,0.0,0.0,0.0,0.1598697121381159,114.0,265.0,379.0
word_id_screen_max_medical,0.0,0.0,0.0,0.0,0.1538029232448964,114.0,266.0,380.0
Number_of_whole_fixations_std_content,0.0,0.0,0.0,0.0,0.1505121034799763,114.0,267.0,381.0
Peak_velocity_of_entry_saccade_std_medical,0.0,0.0,0.0,0.0,0.1502477670703656,114.0,268.0,382.0
word_count_screen_std_content,0.0,0.0,0.0,0.0,0.147925589991285,114.0,269.0,383.0
Number_of_fixations_std_content,0.0,0.0,0.0,0.0,0.1449836527169384,114.0,270.0,384.0
word_count_text_mean_medical,0.0,0.0,0.0,0.0,0.1447417804698614,114.0,271.0,385.0
right_dependents_std_medical,0.0,0.0,0.0,0.0,0.1440369335043472,114.0,272.0,386.0
total_lemma_count_screen_std_content,0.0,0.0,0.0,0.0,0.1403502348277447,114.0,273.0,387.0
word_frequency_text_max_medical,0.0,0.0,0.0,0.0,0.136613588767032,114.0,274.0,388.0
Peak_velocity_of_exit_saccade_std_content,0.0,0.0,0.0,0.0,0.1320946494589724,114.0,275.0,389.0
Regression-path_duration_std_content,0.0,0.0,0.0,0.0,0.1307097231146488,114.0,276.0,390.0
right_dependents_std_content,0.0,0.0,0.0,0.0,0.1253204393538873,114.0,277.0,391.0
word_id_text_mean_medical,0.0,0.0,0.0,0.0,0.1210197576542413,114.0,278.0,392.0
word_count_text_std_medical,0.0,0.0,0.0,0.0,0.12037692687471982,114.0,279.0,393.0
word_count_text_mean_content,0.0,0.0,0.0,0.0,0.1155773947338333,114.0,280.0,394.0
left_dependents_std_medical,0.0,0.0,0.0,0.0,0.11501740983751421,114.0,281.0,395.0
total_lemma_count_screen_mean_content,0.0,0.0,0.0,0.0,0.1134337402517525,114.0,282.0,396.0
total_word_count_screen_mean_content,0.0,0.0,0.0,0.0,0.11340782698349101,114.0,283.0,397.0
Average_duration_of_whole_fixations_min_medical,0.0,0.0,0.0,0.0,0.1122758268068366,114.0,284.0,398.0
id.phrase.in.brackets_std_medical,0.0,0.0,0.0,0.0,0.1045355437104902,114.0,285.0,399.0
word_frequency_text_std_content,0.0,0.0,0.0,0.0,0.1044722016624871,114.0,286.0,400.0
word_id_screen_mean_content,0.0,0.0,0.0,0.0,0.101890065700825,114.0,287.0,401.0
id.line_std_medical,0.0,0.0,0.0,0.0,0.10128419081310272,114.0,288.0,402.0
id.phrase.in.brackets_max_medical,0.0,0.0,0.0,0.0,0.10029248864782518,114.0,289.0,403.0
id.phrase.in.brackets_max_content,0.0,0.0,0.0,0.0,0.10029248864782518,114.0,289.0,403.0
total_lemma_count_text_std_medical,0.0,0.0,0.0,0.0,0.099711653743614,114.0,291.0,405.0
word_count_text_max_medical,0.0,0.0,0.0,0.0,0.0982161082002679,114.0,292.0,406.0
Peak_velocity_of_entry_saccade_std_content,0.0,0.0,0.0,0.0,0.0975662593439296,114.0,293.0,407.0
Peak_velocity_of_exit_saccade_std_medical,0.0,0.0,0.0,0.0,0.0941575483961753,114.0,294.0,408.0
id.line_max_content,0.0,0.0,0.0,0.0,0.0928906192071052,114.0,295.0,409.0
right_dependents_mean_content,0.0,0.0,0.0,0.0,0.0926480460835342,114.0,296.0,410.0
total_word_count_text_std_medical,0.0,0.0,0.0,0.0,0.0923877134686445,114.0,297.0,411.0
word_count_text_max_content,0.0,0.0,0.0,0.0,0.0920207939465562,114.0,298.0,412.0
id.line_max_medical,0.0,0.0,0.0,0.0,0.0916525380074336,114.0,299.0,413.0
total_lemma_count_text_mean_content,0.0,0.0,0.0,0.0,0.08921106603137,114.0,300.0,414.0
Average_pupil_diameter_std_medical,0.0,0.0,0.0,0.0,0.0877017426456836,114.0,301.0,415.0
id.phrase.in.brackets_mean_medical,0.0,0.0,0.0,0.0,0.0874813716004509,114.0,302.0,416.0
word_frequency_screen_max_medical,0.0,0.0,0.0,0.0,0.0864789994379935,114.0,303.0,417.0
Sentence_id_current_max_content,0.0,0.0,0.0,0.0,0.0853196163623645,114.0,304.0,418.0
Average_whole-fixation_pupil_diameter_std_medical,0.0,0.0,0.0,0.0,0.0821746039521654,114.0,305.0,419.0
Sentence_id_current_max_medical,0.0,0.0,0.0,0.0,0.0812768872930996,114.0,306.0,420.0
total_word_count_text_mean_content,0.0,0.0,0.0,0.0,0.0792641911664629,114.0,307.0,421.0
left_dependents_mean_medical,0.0,0.0,0.0,0.0,0.0779841133740336,114.0,308.0,422.0
id.phrase.in.brackets_mean_content,0.0,0.0,0.0,0.0,0.077830310826114,114.0,309.0,423.0
Peak_velocity_of_entry_saccade_mean_content,0.0,0.0,0.0,0.0,0.0761458324892286,114.0,310.0,424.0
word_frequency_screen_std_content,0.0,0.0,0.0,0.0,0.0748456183082713,114.0,311.0,425.0
AOI_length_mean_medical,0.0,0.0,0.0,0.0,0.072408351407615,114.0,312.0,426.0
word_frequency_screen_max_content,0.0,0.0,0.0,0.0,0.0709843339307174,114.0,313.0,427.0
word_count_screen_mean_medical,0.0,0.0,0.0,0.0,0.0709331150657669,114.0,314.0,428.0
right_dependents_mean_medical,0.0,0.0,0.0,0.0,0.0641482301079717,114.0,315.0,429.0
Number_of_whole_fixations_max_medical,0.0,0.0,0.0,0.0,0.0590606276851808,114.0,316.0,430.0
Peak_velocity_of_exit_saccade_min_medical,0.0,0.0,0.0,0.0,0.0586830837877397,114.0,317.0,431.0
Sentence_id_current_mean_medical,0.0,0.0,0.0,0.0,0.0574093440087219,114.0,318.0,432.0
Number_of_fixations_max_medical,0.0,0.0,0.0,0.0,0.0542305142543133,114.0,319.0,433.0
Time_to_first_whole_fixation_min_medical,0.0,0.0,0.0,0.0,0.0516665883823363,114.0,320.0,434.0
right_dependents_max_medical,0.0,0.0,0.0,0.0,0.051389980499183294,114.0,321.0,435.0
id.phrase.in.brackets_std_content,0.0,0.0,0.0,0.0,0.0510010705100473,114.0,322.0,436.0
Average_duration_of_whole_fixations_min_content,0.0,0.0,0.0,0.0,0.0502240968325546,114.0,323.0,437.0
Maximum_duration_of_whole_fixations_min_content,0.0,0.0,0.0,0.0,0.0502240968325546,114.0,323.0,437.0
Duration_of_first_Visit_min_content,0.0,0.0,0.0,0.0,0.0497248154901184,114.0,325.0,439.0
word_frequency_text_max_content,0.0,0.0,0.0,0.0,0.0478700560412416,114.0,326.0,440.0
Duration_of_first_whole_fixation_min_content,0.0,0.0,0.0,0.0,0.0470443231966539,114.0,327.0,441.0
Peak_velocity_of_exit_saccade_mean_content,0.0,0.0,0.0,0.0,0.0470000319266525,114.0,328.0,442.0
Peak_velocity_of_exit_saccade_mean_medical,0.0,0.0,0.0,0.0,0.0463135173616706,114.0,329.0,443.0
word_count_screen_max_medical,0.0,0.0,0.0,0.0,0.0462806759280609,114.0,330.0,444.0
word_frequency_text_std_medical,0.0,0.0,0.0,0.0,0.0462354996456448,114.0,331.0,445.0
word_frequency_text_mean_content,0.0,0.0,0.0,0.0,0.0441548059394474,114.0,332.0,446.0
word_id_text_mean_content,0.0,0.0,0.0,0.0,0.0394224772219289,114.0,333.0,447.0
Sentence_id_current_std_content,0.0,0.0,0.0,0.0,0.0391967372566816,114.0,334.0,448.0
Sentence_id_current_std_medical,0.0,0.0,0.0,0.0,0.0383731525496293,114.0,335.0,449.0
Regression-path_duration_max_medical,0.0,0.0,0.0,0.0,0.0362474753991563,114.0,336.0,450.0
word_frequency_screen_std_medical,0.0,0.0,0.0,0.0,0.0348028346614206,114.0,337.0,451.0
word_count_text_std_content,0.0,0.0,0.0,0.0,0.033848454520735,114.0,338.0,452.0
word_id_text_max_content,0.0,0.0,0.0,0.0,0.0333583588287542,114.0,339.0,453.0
AOI_length_max_medical,0.0,0.0,0.0,0.0,0.0314986170370766,114.0,340.0,454.0
AOI_length_mean_content,0.0,0.0,0.0,0.0,0.0303995186446619,114.0,341.0,455.0
word_count_screen_std_medical,0.0,0.0,0.0,0.0,0.0303724738069655,114.0,342.0,456.0
word_id_text_max_medical,0.0,0.0,0.0,0.0,0.030351741202073103,114.0,343.0,457.0
id.line_std_content,0.0,0.0,0.0,0.0,0.030054500030971397,114.0,344.0,458.0
Regression-path_duration_max_content,0.0,0.0,0.0,0.0,0.028745195549090895,114.0,345.0,459.0
Sentence_id_current_mean_content,0.0,0.0,0.0,0.0,0.028613206866394604,114.0,346.0,460.0
word_frequency_screen_mean_content,0.0,0.0,0.0,0.0,0.0284184118116207,114.0,347.0,461.0
word_count_screen_mean_content,0.0,0.0,0.0,0.0,0.0270583975254029,114.0,348.0,462.0
word_frequency_text_mean_medical,0.0,0.0,0.0,0.0,0.0263544043633006,114.0,349.0,463.0
word_id_screen_mean_medical,0.0,0.0,0.0,0.0,0.0258986745085621,114.0,350.0,464.0
Time_to_exit_saccade_min_medical,0.0,0.0,0.0,0.0,0.0258133655090733,114.0,351.0,465.0
left_dependents_max_medical,0.0,0.0,0.0,0.0,0.0239774951846039,114.0,352.0,466.0
Regression-path_duration_std_medical,0.0,0.0,0.0,0.0,0.0237114968954296,114.0,353.0,467.0
left_dependents_mean_content,0.0,0.0,0.0,0.0,0.023625824153834,114.0,354.0,468.0
Peak_velocity_of_exit_saccade_max_content,0.0,0.0,0.0,0.0,0.0234914907764551,114.0,355.0,469.0
word_id_text_std_content,0.0,0.0,0.0,0.0,0.0228777276039623,114.0,356.0,470.0
Peak_velocity_of_entry_saccade_max_content,0.0,0.0,0.0,0.0,0.0225645841329629,114.0,357.0,471.0
total_lemma_count_screen_mean_medical,0.0,0.0,0.0,0.0,0.0223735177034629,114.0,358.0,472.0
Peak_velocity_of_entry_saccade_mean_medical,0.0,0.0,0.0,0.0,0.0223486989200838,114.0,359.0,473.0
total_word_count_screen_mean_medical,0.0,0.0,0.0,0.0,0.0222282292292024,114.0,360.0,474.0
word_id_text_std_medical,0.0,0.0,0.0,0.0,0.0220428636072944,114.0,361.0,475.0
Peak_velocity_of_exit_saccade_max_medical,0.0,0.0,0.0,0.0,0.0219043484346904,114.0,362.0,476.0
Peak_velocity_of_entry_saccade_max_medical,0.0,0.0,0.0,0.0,0.0205800033146137,114.0,363.0,477.0
