Feature,Total_Stability_Count,Overall_Usage_Percentage,Conditional_Mean_Count,Conditional_Usage_Percentage,Mean_Rank_or_Score,Usage_Rank,Internal_Rank,Global_Score
Duration_of_first_whole_fixation_std_clinical_simple,0.0,0.0,0.0,0.0,21.380000000000003,116.0,254.0,370.0
Duration_of_first_whole_fixation_std_medical_original,0.0,0.0,0.0,0.0,21.4,116.0,255.0,371.0
Duration_of_first_whole_fixation_std_clinical_original,0.0,0.0,0.0,0.0,21.4,116.0,255.0,371.0
total_word_count_screen_std_clinical_original,0.0,0.0,0.0,0.0,21.4,116.0,255.0,371.0
total_word_count_screen_mean_medical_simple,0.0,0.0,0.0,0.0,21.4,116.0,255.0,371.0
Duration_of_first_whole_fixation_std_medical_simple,0.0,0.0,0.0,0.0,21.439999999999998,116.0,259.0,375.0
Maximum_duration_of_fixations_std_clinical_original,0.0,0.0,0.0,0.0,21.639999999999997,116.0,260.0,376.0
Duration_of_first_whole_fixation_min_clinical_simple,0.0,0.0,0.0,0.0,22.240000000000002,116.0,261.0,377.0
total_word_count_screen_mean_medical_original,0.0,0.0,0.0,0.0,22.259999999999998,116.0,262.0,378.0
total_word_count_screen_mean_clinical_simple,0.0,0.0,0.0,0.0,22.380000000000003,116.0,263.0,379.0
Duration_of_first_whole_fixation_min_medical_simple,0.0,0.0,0.0,0.0,22.380000000000003,116.0,263.0,379.0
Duration_of_first_whole_fixation_min_medical_original,0.0,0.0,0.0,0.0,22.4,116.0,265.0,381.0
Duration_of_first_whole_fixation_max_clinical_original,0.0,0.0,0.0,0.0,22.419999999999998,116.0,266.0,382.0
Duration_of_first_whole_fixation_max_clinical_simple,0.0,0.0,0.0,0.0,22.46,116.0,267.0,383.0
Maximum_duration_of_fixations_mean_medical_simple,0.0,0.0,0.0,0.0,22.639999999999997,116.0,268.0,384.0
total_word_count_screen_mean_clinical_original,0.0,0.0,0.0,0.0,22.759999999999998,116.0,269.0,385.0
Duration_of_first_whole_fixation_max_medical_simple,0.0,0.0,0.0,0.0,23.4,116.0,270.0,386.0
Average_whole-fixation_pupil_diameter_mean_clinical_original,0.0,0.0,0.0,0.0,23.4,116.0,270.0,386.0
Average_whole-fixation_pupil_diameter_mean_clinical_simple,0.0,0.0,0.0,0.0,23.4,116.0,270.0,386.0
word_count_text_max_medical_simple,0.0,0.0,0.0,0.0,23.46,116.0,273.0,389.0
Average_whole-fixation_pupil_diameter_mean_medical_original,0.0,0.0,0.0,0.0,23.479999999999997,116.0,275.0,391.0
Duration_of_first_whole_fixation_max_medical_original,0.0,0.0,0.0,0.0,23.56,116.0,276.0,392.0
word_count_text_max_medical_original,0.0,0.0,0.0,0.0,23.619999999999997,116.0,277.0,393.0
word_count_text_max_clinical_simple,0.0,0.0,0.0,0.0,23.96,116.0,279.0,395.0
Average_whole-fixation_pupil_diameter_min_clinical_original,0.0,0.0,0.0,0.0,24.080000000000002,116.0,280.0,396.0
Average_whole-fixation_pupil_diameter_min_medical_original,0.0,0.0,0.0,0.0,24.080000000000002,116.0,280.0,396.0
Average_whole-fixation_pupil_diameter_std_medical_simple,0.0,0.0,0.0,0.0,24.119999999999997,116.0,282.0,398.0
Average_whole-fixation_pupil_diameter_mean_medical_simple,0.0,0.0,0.0,0.0,24.139999999999997,116.0,283.0,399.0
Average_whole-fixation_pupil_diameter_std_clinical_simple,0.0,0.0,0.0,0.0,24.160000000000004,116.0,284.0,400.0
Average_whole-fixation_pupil_diameter_std_clinical_original,0.0,0.0,0.0,0.0,24.160000000000004,116.0,284.0,400.0
Average_whole-fixation_pupil_diameter_std_medical_original,0.0,0.0,0.0,0.0,24.2,116.0,286.0,402.0
Maximum_duration_of_fixations_mean_medical_original,0.0,0.0,0.0,0.0,24.279999999999998,116.0,287.0,403.0
Average_whole-fixation_pupil_diameter_max_clinical_simple,0.0,0.0,0.0,0.0,24.3,116.0,288.0,404.0
Average_whole-fixation_pupil_diameter_min_medical_simple,0.0,0.0,0.0,0.0,24.32,116.0,289.0,405.0
Average_whole-fixation_pupil_diameter_min_clinical_simple,0.0,0.0,0.0,0.0,24.32,116.0,289.0,405.0
Average_whole-fixation_pupil_diameter_max_clinical_original,0.0,0.0,0.0,0.0,24.580000000000002,116.0,291.0,407.0
Average_whole-fixation_pupil_diameter_max_medical_original,0.0,0.0,0.0,0.0,24.759999999999998,116.0,292.0,408.0
Average_whole-fixation_pupil_diameter_max_medical_simple,0.0,0.0,0.0,0.0,25.22,116.0,293.0,409.0
Maximum_duration_of_fixations_mean_clinical_simple,0.0,0.0,0.0,0.0,25.279999999999998,116.0,294.0,410.0
Total_duration_of_Visit_mean_clinical_simple,0.0,0.0,0.0,0.0,25.3,116.0,295.0,411.0
word_count_text_max_clinical_original,0.0,0.0,0.0,0.0,25.34,116.0,296.0,412.0
Total_duration_of_Visit_mean_clinical_original,0.0,0.0,0.0,0.0,25.4,116.0,297.0,413.0
word_count_text_min_medical_original,0.0,0.0,0.0,0.0,25.4,116.0,297.0,413.0
word_count_text_min_medical_simple,0.0,0.0,0.0,0.0,25.4,116.0,297.0,413.0
Total_duration_of_Visit_mean_medical_original,0.0,0.0,0.0,0.0,25.54,116.0,300.0,416.0
word_count_text_min_clinical_simple,0.0,0.0,0.0,0.0,26.02,116.0,301.0,417.0
Total_duration_of_Visit_mean_medical_simple,0.0,0.0,0.0,0.0,26.24,116.0,302.0,418.0
Maximum_duration_of_fixations_mean_clinical_original,0.0,0.0,0.0,0.0,26.28,116.0,303.0,419.0
Total_duration_of_Visit_std_medical_original,0.0,0.0,0.0,0.0,26.320000000000004,116.0,304.0,420.0
Total_duration_of_Visit_std_clinical_original,0.0,0.0,0.0,0.0,26.340000000000003,116.0,305.0,421.0
word_count_text_min_clinical_original,0.0,0.0,0.0,0.0,26.380000000000003,116.0,306.0,422.0
word_count_text_std_medical_simple,0.0,0.0,0.0,0.0,26.4,116.0,307.0,423.0
Total_duration_of_Visit_std_clinical_simple,0.0,0.0,0.0,0.0,26.4,116.0,307.0,423.0
Total_duration_of_Visit_std_medical_simple,0.0,0.0,0.0,0.0,26.4,116.0,307.0,423.0
word_count_text_std_medical_original,0.0,0.0,0.0,0.0,26.560000000000002,116.0,310.0,426.0
Total_duration_of_Visit_max_clinical_original,0.0,0.0,0.0,0.0,26.9,116.0,311.0,427.0
Total_duration_of_Visit_max_clinical_simple,0.0,0.0,0.0,0.0,27.2,116.0,312.0,428.0
Minimum_duration_of_fixations_max_medical_simple,0.0,0.0,0.0,0.0,27.28,116.0,313.0,429.0
word_count_text_std_clinical_simple,0.0,0.0,0.0,0.0,27.360000000000003,116.0,314.0,430.0
Average_duration_of_Visit_mean_clinical_simple,0.0,0.0,0.0,0.0,27.360000000000003,116.0,314.0,430.0
Total_duration_of_Visit_max_medical_simple,0.0,0.0,0.0,0.0,27.4,116.0,316.0,432.0
Average_duration_of_Visit_mean_clinical_original,0.0,0.0,0.0,0.0,27.4,116.0,316.0,432.0
Total_duration_of_Visit_max_medical_original,0.0,0.0,0.0,0.0,27.4,116.0,316.0,432.0
Minimum_duration_of_Visit_max_medical_original,20.0,8.0,4.0,8.0,29.887999999999998,93.0,341.0,434.0
Average_duration_of_Visit_mean_medical_original,0.0,0.0,0.0,0.0,27.419999999999998,116.0,319.0,435.0
Average_duration_of_Visit_mean_medical_simple,0.0,0.0,0.0,0.0,27.52,116.0,320.0,436.0
word_count_text_std_clinical_original,0.0,0.0,0.0,0.0,28.0,116.0,321.0,437.0
Minimum_duration_of_fixations_max_medical_original,0.0,0.0,0.0,0.0,28.28,116.0,322.0,438.0
word_count_text_mean_medical_simple,0.0,0.0,0.0,0.0,28.28,116.0,322.0,438.0
Average_duration_of_Visit_std_medical_simple,0.0,0.0,0.0,0.0,28.4,116.0,324.0,440.0
word_count_text_mean_medical_original,0.0,0.0,0.0,0.0,28.4,116.0,324.0,440.0
word_count_text_mean_clinical_simple,0.0,0.0,0.0,0.0,28.4,116.0,324.0,440.0
Average_duration_of_Visit_std_medical_original,0.0,0.0,0.0,0.0,28.4,116.0,324.0,440.0
Average_duration_of_Visit_std_clinical_original,0.0,0.0,0.0,0.0,28.419999999999998,116.0,328.0,444.0
Minimum_duration_of_Visit_std_clinical_simple,5.0,2.0,1.0,2.0,29.631999999999998,105.0,340.0,445.0
Average_duration_of_Visit_min_clinical_original,0.0,0.0,0.0,0.0,28.459999999999997,116.0,329.0,445.0
word_count_text_mean_clinical_original,0.0,0.0,0.0,0.0,28.979999999999997,116.0,330.0,446.0
Average_duration_of_Visit_min_clinical_simple,0.0,0.0,0.0,0.0,29.160000000000004,116.0,331.0,447.0
Minimum_duration_of_fixations_max_clinical_simple,0.0,0.0,0.0,0.0,29.28,116.0,332.0,448.0
word_count_screen_max_medical_simple,0.0,0.0,0.0,0.0,29.380000000000003,116.0,333.0,449.0
Average_duration_of_Visit_min_medical_simple,0.0,0.0,0.0,0.0,29.380000000000003,116.0,333.0,449.0
Average_duration_of_Visit_min_medical_original,0.0,0.0,0.0,0.0,29.4,116.0,335.0,451.0
word_count_screen_max_medical_original,0.0,0.0,0.0,0.0,29.4,116.0,335.0,451.0
Average_duration_of_Visit_max_clinical_original,0.0,0.0,0.0,0.0,29.4,116.0,335.0,451.0
word_count_screen_max_clinical_simple,0.0,0.0,0.0,0.0,29.419999999999998,116.0,338.0,454.0
Average_duration_of_Visit_max_clinical_simple,0.0,0.0,0.0,0.0,29.459999999999997,116.0,339.0,455.0
Average_duration_of_Visit_max_medical_original,0.0,0.0,0.0,0.0,30.1,116.0,342.0,458.0
word_count_screen_max_clinical_original,0.0,0.0,0.0,0.0,30.139999999999997,116.0,343.0,459.0
Minimum_duration_of_fixations_max_clinical_original,0.0,0.0,0.0,0.0,30.28,116.0,344.0,460.0
Average_duration_of_Visit_max_medical_simple,0.0,0.0,0.0,0.0,30.3,116.0,345.0,461.0
Minimum_duration_of_Visit_mean_clinical_original,0.0,0.0,0.0,0.0,30.360000000000003,116.0,346.0,462.0
Minimum_duration_of_Visit_mean_medical_simple,0.0,0.0,0.0,0.0,30.380000000000003,116.0,347.0,463.0
Minimum_duration_of_Visit_mean_medical_original,0.0,0.0,0.0,0.0,30.4,116.0,348.0,464.0
Minimum_duration_of_Visit_min_medical_simple,5.0,2.0,1.0,2.0,31.452000000000005,105.0,360.0,465.0
Minimum_duration_of_Visit_std_clinical_original,0.0,0.0,0.0,0.0,30.420000000000005,116.0,349.0,465.0
Minimum_duration_of_Visit_mean_clinical_simple,0.0,0.0,0.0,0.0,30.68,116.0,350.0,466.0
word_count_screen_min_medical_simple,0.0,0.0,0.0,0.0,31.0,116.0,351.0,467.0
Minimum_duration_of_Visit_std_medical_original,0.0,0.0,0.0,0.0,31.080000000000002,116.0,352.0,468.0
Minimum_duration_of_Visit_std_medical_simple,0.0,0.0,0.0,0.0,31.22,116.0,353.0,469.0
Minimum_duration_of_fixations_min_medical_simple,0.0,0.0,0.0,0.0,31.28,116.0,354.0,470.0
word_count_screen_min_medical_original,0.0,0.0,0.0,0.0,31.3,116.0,355.0,471.0
Minimum_duration_of_Visit_min_clinical_original,0.0,0.0,0.0,0.0,31.4,116.0,356.0,472.0
Minimum_duration_of_Visit_min_clinical_simple,0.0,0.0,0.0,0.0,31.4,116.0,356.0,472.0
word_count_screen_min_clinical_simple,0.0,0.0,0.0,0.0,31.4,116.0,356.0,472.0
word_count_screen_min_clinical_original,0.0,0.0,0.0,0.0,31.420000000000005,116.0,359.0,475.0
Minimum_duration_of_Visit_min_medical_original,0.0,0.0,0.0,0.0,31.52,116.0,361.0,477.0
word_count_screen_std_medical_simple,0.0,0.0,0.0,0.0,32.0,116.0,362.0,478.0
Minimum_duration_of_fixations_min_medical_original,0.0,0.0,0.0,0.0,32.28,116.0,363.0,479.0
Minimum_duration_of_Visit_max_clinical_original,0.0,0.0,0.0,0.0,32.3,116.0,364.0,480.0
word_count_screen_std_medical_original,0.0,0.0,0.0,0.0,32.3,116.0,364.0,480.0
Minimum_duration_of_Visit_max_clinical_simple,0.0,0.0,0.0,0.0,32.379999999999995,116.0,366.0,482.0
word_count_screen_std_clinical_simple,0.0,0.0,0.0,0.0,32.4,116.0,367.0,483.0
word_count_screen_std_clinical_original,0.0,0.0,0.0,0.0,32.42,116.0,368.0,484.0
Maximum_duration_of_Visit_mean_medical_simple,0.0,0.0,0.0,0.0,32.86,116.0,369.0,485.0
Minimum_duration_of_Visit_max_medical_simple,0.0,0.0,0.0,0.0,32.879999999999995,116.0,370.0,486.0
word_count_screen_mean_medical_simple,0.0,0.0,0.0,0.0,33.04,116.0,371.0,487.0
Maximum_duration_of_Visit_mean_clinical_original,0.0,0.0,0.0,0.0,33.08,116.0,372.0,488.0
Maximum_duration_of_Visit_mean_clinical_simple,0.0,0.0,0.0,0.0,33.28,116.0,373.0,489.0
word_count_screen_mean_medical_original,0.0,0.0,0.0,0.0,33.28,116.0,373.0,489.0
Minimum_duration_of_fixations_min_clinical_simple,0.0,0.0,0.0,0.0,33.32000000000001,116.0,375.0,491.0
Maximum_duration_of_Visit_mean_medical_original,0.0,0.0,0.0,0.0,33.379999999999995,116.0,376.0,492.0
Maximum_duration_of_Visit_std_clinical_original,0.0,0.0,0.0,0.0,33.4,116.0,377.0,493.0
word_count_screen_mean_clinical_simple,0.0,0.0,0.0,0.0,33.4,116.0,377.0,493.0
Maximum_duration_of_Visit_std_clinical_simple,0.0,0.0,0.0,0.0,33.42,116.0,379.0,495.0
Maximum_duration_of_Visit_std_medical_original,0.0,0.0,0.0,0.0,34.0,116.0,380.0,496.0
Maximum_duration_of_Visit_std_medical_simple,0.0,0.0,0.0,0.0,34.160000000000004,116.0,381.0,497.0
Maximum_duration_of_Visit_min_clinical_original,0.0,0.0,0.0,0.0,34.2,116.0,382.0,498.0
word_count_screen_mean_clinical_original,0.0,0.0,0.0,0.0,34.32000000000001,116.0,383.0,499.0
Minimum_duration_of_fixations_min_clinical_original,0.0,0.0,0.0,0.0,34.32000000000001,116.0,383.0,499.0
id.line_max_medical_simple,0.0,0.0,0.0,0.0,34.4,116.0,385.0,501.0
id.line_max_medical_original,0.0,0.0,0.0,0.0,34.4,116.0,385.0,501.0
Maximum_duration_of_Visit_min_clinical_simple,0.0,0.0,0.0,0.0,34.4,116.0,385.0,501.0
Maximum_duration_of_Visit_min_medical_original,0.0,0.0,0.0,0.0,34.42,116.0,388.0,504.0
Maximum_duration_of_Visit_min_medical_simple,0.0,0.0,0.0,0.0,34.48,116.0,389.0,505.0
id.line_max_clinical_simple,0.0,0.0,0.0,0.0,35.0,116.0,390.0,506.0
Maximum_duration_of_Visit_max_clinical_original,0.0,0.0,0.0,0.0,35.059999999999995,116.0,391.0,507.0
id.line_max_clinical_original,0.0,0.0,0.0,0.0,35.18,116.0,392.0,508.0
Maximum_duration_of_Visit_max_clinical_simple,0.0,0.0,0.0,0.0,35.28,116.0,393.0,509.0
Minimum_duration_of_fixations_std_medical_simple,0.0,0.0,0.0,0.0,35.32000000000001,116.0,394.0,510.0
Maximum_duration_of_Visit_max_medical_simple,0.0,0.0,0.0,0.0,35.4,116.0,395.0,511.0
id.line_min_medical_simple,0.0,0.0,0.0,0.0,35.4,116.0,395.0,511.0
Maximum_duration_of_Visit_max_medical_original,0.0,0.0,0.0,0.0,35.4,116.0,395.0,511.0
Number_of_Visits_mean_clinical_original,0.0,0.0,0.0,0.0,35.4,116.0,395.0,511.0
Number_of_Visits_mean_clinical_simple,0.0,0.0,0.0,0.0,35.5,116.0,399.0,515.0
id.line_min_medical_original,0.0,0.0,0.0,0.0,35.98,116.0,400.0,516.0
Number_of_Visits_mean_medical_original,0.0,0.0,0.0,0.0,36.059999999999995,116.0,401.0,517.0
Number_of_Visits_mean_medical_simple,0.0,0.0,0.0,0.0,36.22,116.0,402.0,518.0
id.line_min_clinical_simple,0.0,0.0,0.0,0.0,36.3,116.0,403.0,519.0
Minimum_duration_of_fixations_std_medical_original,0.0,0.0,0.0,0.0,36.32000000000001,116.0,404.0,520.0
Number_of_Visits_std_clinical_simple,0.0,0.0,0.0,0.0,36.4,116.0,405.0,521.0
Number_of_Visits_std_clinical_original,0.0,0.0,0.0,0.0,36.4,116.0,405.0,521.0
id.line_min_clinical_original,0.0,0.0,0.0,0.0,36.4,116.0,405.0,521.0
id.line_std_medical_simple,0.0,0.0,0.0,0.0,36.62,116.0,408.0,524.0
Number_of_Visits_std_medical_original,0.0,0.0,0.0,0.0,36.760000000000005,116.0,409.0,525.0
Number_of_Visits_std_medical_simple,0.0,0.0,0.0,0.0,36.839999999999996,116.0,410.0,526.0
Number_of_Visits_max_clinical_original,0.0,0.0,0.0,0.0,37.1,116.0,411.0,527.0
Number_of_Visits_max_clinical_simple,0.0,0.0,0.0,0.0,37.2,116.0,412.0,528.0
id.line_std_medical_original,0.0,0.0,0.0,0.0,37.3,116.0,413.0,529.0
Minimum_duration_of_fixations_std_clinical_simple,0.0,0.0,0.0,0.0,37.32000000000001,116.0,414.0,530.0
Number_of_Visits_max_medical_original,0.0,0.0,0.0,0.0,37.36,116.0,415.0,531.0
id.line_std_clinical_simple,0.0,0.0,0.0,0.0,37.4,116.0,416.0,532.0
Number_of_Visits_max_medical_simple,0.0,0.0,0.0,0.0,37.4,116.0,416.0,532.0
id.line_std_clinical_original,0.0,0.0,0.0,0.0,37.4,116.0,416.0,532.0
Time_to_first_Visit_mean_clinical_original,0.0,0.0,0.0,0.0,37.48,116.0,419.0,535.0
Time_to_first_Visit_mean_clinical_simple,0.0,0.0,0.0,0.0,38.04,116.0,420.0,536.0
id.line_mean_medical_simple,0.0,0.0,0.0,0.0,38.14,116.0,421.0,537.0
Time_to_first_Visit_mean_medical_original,0.0,0.0,0.0,0.0,38.16,116.0,422.0,538.0
Time_to_first_Visit_mean_medical_simple,0.0,0.0,0.0,0.0,38.260000000000005,116.0,423.0,539.0
Minimum_duration_of_fixations_std_clinical_original,0.0,0.0,0.0,0.0,38.32000000000001,116.0,424.0,540.0
id.line_mean_medical_original,0.0,0.0,0.0,0.0,38.379999999999995,116.0,425.0,541.0
Time_to_first_Visit_std_clinical_original,0.0,0.0,0.0,0.0,38.4,116.0,426.0,542.0
Time_to_first_Visit_std_clinical_simple,0.0,0.0,0.0,0.0,38.4,116.0,426.0,542.0
Time_to_first_Visit_std_medical_original,0.0,0.0,0.0,0.0,38.42,116.0,428.0,544.0
id.line_mean_clinical_simple,0.0,0.0,0.0,0.0,38.519999999999996,116.0,429.0,545.0
Time_to_first_Visit_std_medical_simple,0.0,0.0,0.0,0.0,38.92,116.0,430.0,546.0
Time_to_first_Visit_min_clinical_original,0.0,0.0,0.0,0.0,39.059999999999995,116.0,431.0,547.0
Time_to_first_Visit_min_clinical_simple,0.0,0.0,0.0,0.0,39.24,116.0,432.0,548.0
id.line_mean_clinical_original,0.0,0.0,0.0,0.0,39.3,116.0,433.0,549.0
Minimum_duration_of_fixations_mean_medical_simple,0.0,0.0,0.0,0.0,39.32000000000001,116.0,434.0,550.0
Time_to_first_Visit_min_medical_original,0.0,0.0,0.0,0.0,39.379999999999995,116.0,435.0,551.0
Time_to_first_Visit_min_medical_simple,0.0,0.0,0.0,0.0,39.4,116.0,436.0,552.0
right_dependents_max_medical_original,0.0,0.0,0.0,0.0,39.4,116.0,436.0,552.0
right_dependents_max_medical_simple,0.0,0.0,0.0,0.0,39.4,116.0,436.0,552.0
right_dependents_max_clinical_simple,0.0,0.0,0.0,0.0,39.82000000000001,116.0,439.0,555.0
Time_to_first_Visit_max_clinical_original,0.0,0.0,0.0,0.0,39.839999999999996,116.0,440.0,556.0
Time_to_first_Visit_max_clinical_simple,0.0,0.0,0.0,0.0,40.08,116.0,441.0,557.0
Time_to_first_Visit_max_medical_original,0.0,0.0,0.0,0.0,40.16,116.0,442.0,558.0
Time_to_first_Visit_max_medical_simple,0.0,0.0,0.0,0.0,40.22,116.0,443.0,559.0
Minimum_duration_of_fixations_mean_medical_original,0.0,0.0,0.0,0.0,40.32000000000001,116.0,444.0,560.0
right_dependents_max_clinical_original,0.0,0.0,0.0,0.0,40.32000000000001,116.0,444.0,560.0
Duration_of_first_Visit_mean_clinical_simple,0.0,0.0,0.0,0.0,40.379999999999995,116.0,446.0,562.0
right_dependents_std_medical_simple,0.0,0.0,0.0,0.0,40.4,116.0,447.0,563.0
Duration_of_first_Visit_mean_clinical_original,0.0,0.0,0.0,0.0,40.4,116.0,447.0,563.0
Duration_of_first_Visit_mean_medical_original,0.0,0.0,0.0,0.0,40.5,116.0,449.0,565.0
right_dependents_std_medical_original,0.0,0.0,0.0,0.0,41.0,116.0,450.0,566.0
Duration_of_first_Visit_mean_medical_simple,0.0,0.0,0.0,0.0,41.019999999999996,116.0,451.0,567.0
Duration_of_first_Visit_std_clinical_original,0.0,0.0,0.0,0.0,41.18,116.0,452.0,568.0
Minimum_duration_of_fixations_mean_clinical_simple,0.0,0.0,0.0,0.0,41.32000000000001,116.0,453.0,569.0
right_dependents_std_clinical_simple,0.0,0.0,0.0,0.0,41.339999999999996,116.0,454.0,570.0
Duration_of_first_Visit_std_medical_simple,0.0,0.0,0.0,0.0,41.4,116.0,455.0,571.0
right_dependents_std_clinical_original,0.0,0.0,0.0,0.0,41.4,116.0,455.0,571.0
Duration_of_first_Visit_std_medical_original,0.0,0.0,0.0,0.0,41.4,116.0,455.0,571.0
Duration_of_first_Visit_std_clinical_simple,0.0,0.0,0.0,0.0,41.4,116.0,455.0,571.0
right_dependents_mean_medical_simple,0.0,0.0,0.0,0.0,41.74,116.0,459.0,575.0
Duration_of_first_Visit_min_clinical_original,0.0,0.0,0.0,0.0,41.9,116.0,460.0,576.0
Duration_of_first_Visit_min_clinical_simple,0.0,0.0,0.0,0.0,42.1,116.0,461.0,577.0
Duration_of_first_Visit_min_medical_original,0.0,0.0,0.0,0.0,42.18,116.0,462.0,578.0
Minimum_duration_of_fixations_mean_clinical_original,0.0,0.0,0.0,0.0,42.32000000000001,116.0,463.0,579.0
right_dependents_mean_medical_original,0.0,0.0,0.0,0.0,42.36,116.0,464.0,580.0
Duration_of_first_Visit_max_clinical_simple,0.0,0.0,0.0,0.0,42.379999999999995,116.0,465.0,581.0
Duration_of_first_Visit_max_clinical_original,0.0,0.0,0.0,0.0,42.4,116.0,466.0,582.0
right_dependents_mean_clinical_simple,0.0,0.0,0.0,0.0,42.4,116.0,466.0,582.0
Duration_of_first_Visit_max_medical_original,0.0,0.0,0.0,0.0,42.44,116.0,468.0,584.0
right_dependents_mean_clinical_original,0.0,0.0,0.0,0.0,42.559999999999995,116.0,469.0,585.0
Duration_of_first_Visit_max_medical_simple,0.0,0.0,0.0,0.0,43.04,116.0,470.0,586.0
left_dependents_max_medical_simple,0.0,0.0,0.0,0.0,43.24,116.0,471.0,587.0
Number_of_saccades_in_AOI_mean_clinical_original,0.0,0.0,0.0,0.0,43.260000000000005,116.0,472.0,588.0
Average_duration_of_fixations_max_medical_simple,0.0,0.0,0.0,0.0,43.32000000000001,116.0,473.0,589.0
Number_of_saccades_in_AOI_mean_clinical_simple,0.0,0.0,0.0,0.0,43.339999999999996,116.0,474.0,590.0
left_dependents_max_medical_original,0.0,0.0,0.0,0.0,43.379999999999995,116.0,475.0,591.0
Number_of_saccades_in_AOI_std_clinical_original,0.0,0.0,0.0,0.0,43.4,116.0,476.0,592.0
Number_of_saccades_in_AOI_mean_medical_original,0.0,0.0,0.0,0.0,43.4,116.0,476.0,592.0
Number_of_saccades_in_AOI_mean_medical_simple,0.0,0.0,0.0,0.0,43.4,116.0,476.0,592.0
Number_of_saccades_in_AOI_std_clinical_simple,0.0,0.0,0.0,0.0,43.559999999999995,116.0,479.0,595.0
left_dependents_max_clinical_simple,0.0,0.0,0.0,0.0,43.98,116.0,480.0,596.0
Number_of_saccades_in_AOI_std_medical_original,0.0,0.0,0.0,0.0,44.18,116.0,481.0,597.0
Average_duration_of_fixations_max_medical_original,0.0,0.0,0.0,0.0,44.339999999999996,116.0,482.0,598.0
left_dependents_max_clinical_original,0.0,0.0,0.0,0.0,44.339999999999996,116.0,482.0,598.0
Number_of_saccades_in_AOI_std_medical_simple,0.0,0.0,0.0,0.0,44.4,116.0,484.0,600.0
left_dependents_std_medical_simple,0.0,0.0,0.0,0.0,44.4,116.0,484.0,600.0
Number_of_saccades_in_AOI_max_clinical_original,0.0,0.0,0.0,0.0,44.4,116.0,484.0,600.0
Number_of_saccades_in_AOI_max_clinical_simple,0.0,0.0,0.0,0.0,44.4,116.0,484.0,600.0
Time_to_entry_saccade_min_medical_original,5.0,2.0,1.0,2.0,45.492000000000004,105.0,499.0,604.0
Time_to_entry_saccade_min_clinical_simple,5.0,2.0,1.0,2.0,45.492000000000004,105.0,499.0,604.0
Number_of_saccades_in_AOI_max_medical_original,0.0,0.0,0.0,0.0,44.42,116.0,488.0,604.0
left_dependents_std_medical_original,0.0,0.0,0.0,0.0,44.519999999999996,116.0,489.0,605.0
Time_to_entry_saccade_min_medical_simple,5.0,2.0,1.0,2.0,45.572,105.0,501.0,606.0
Number_of_saccades_in_AOI_max_medical_simple,0.0,0.0,0.0,0.0,44.98,116.0,490.0,606.0
Time_to_entry_saccade_mean_clinical_original,0.0,0.0,0.0,0.0,45.260000000000005,116.0,491.0,607.0
left_dependents_std_clinical_simple,0.0,0.0,0.0,0.0,45.28,116.0,492.0,608.0
Average_duration_of_fixations_max_clinical_simple,0.0,0.0,0.0,0.0,45.339999999999996,116.0,493.0,609.0
Time_to_entry_saccade_mean_clinical_simple,0.0,0.0,0.0,0.0,45.4,116.0,494.0,610.0
Time_to_entry_saccade_mean_medical_original,0.0,0.0,0.0,0.0,45.4,116.0,494.0,610.0
left_dependents_mean_medical_simple,0.0,0.0,0.0,0.0,45.4,116.0,494.0,610.0
left_dependents_std_clinical_original,0.0,0.0,0.0,0.0,45.4,116.0,494.0,610.0
Time_to_entry_saccade_mean_medical_simple,0.0,0.0,0.0,0.0,45.4,116.0,494.0,610.0
Time_to_exit_saccade_min_clinical_simple,10.0,4.0,2.0,4.0,47.464,98.0,519.0,617.0
left_dependents_mean_medical_original,0.0,0.0,0.0,0.0,45.7,116.0,502.0,618.0
Time_to_entry_saccade_std_clinical_original,0.0,0.0,0.0,0.0,45.96,116.0,503.0,619.0
Time_to_entry_saccade_std_clinical_simple,0.0,0.0,0.0,0.0,46.12,116.0,504.0,620.0
Time_to_entry_saccade_std_medical_original,0.0,0.0,0.0,0.0,46.339999999999996,116.0,505.0,621.0
left_dependents_mean_clinical_simple,0.0,0.0,0.0,0.0,46.36,116.0,506.0,622.0
Average_duration_of_fixations_max_clinical_original,0.0,0.0,0.0,0.0,46.36,116.0,506.0,622.0
Time_to_entry_saccade_min_clinical_original,0.0,0.0,0.0,0.0,46.4,116.0,508.0,624.0
Time_to_entry_saccade_std_medical_simple,0.0,0.0,0.0,0.0,46.4,116.0,508.0,624.0
left_dependents_mean_clinical_original,0.0,0.0,0.0,0.0,46.98,116.0,510.0,626.0
Sentence_id_current_max_medical_simple,0.0,0.0,0.0,0.0,47.24,116.0,511.0,627.0
Time_to_exit_saccade_min_clinical_original,5.0,2.0,1.0,2.0,48.332,105.0,523.0,628.0
Time_to_entry_saccade_max_clinical_original,0.0,0.0,0.0,0.0,47.28,116.0,512.0,628.0
Average_duration_of_fixations_min_medical_simple,0.0,0.0,0.0,0.0,47.36,116.0,513.0,629.0
Time_to_entry_saccade_max_clinical_simple,0.0,0.0,0.0,0.0,47.4,116.0,514.0,630.0
Time_to_entry_saccade_max_medical_original,0.0,0.0,0.0,0.0,47.4,116.0,514.0,630.0
Sentence_id_current_max_medical_original,0.0,0.0,0.0,0.0,47.4,116.0,514.0,630.0
Sentence_id_current_max_clinical_simple,0.0,0.0,0.0,0.0,47.4,116.0,514.0,630.0
