Feature,Total_Stability_Count,Overall_Usage_Percentage,Conditional_Mean_Count,Conditional_Usage_Percentage,Mean_Rank_or_Score,Usage_Rank,Internal_Rank,Global_Score
AOI_length_mean_medical_simple,0.0,0.0,0.0,0.0,1.8018243520812232,122.0,241.0,363.0
Total_duration_of_fixations_mean_medical_simple,0.0,0.0,0.0,0.0,1.799543245379958,122.0,242.0,364.0
Total_duration_of_whole_fixations_mean_medical_simple,0.0,0.0,0.0,0.0,1.7763529758615682,122.0,243.0,365.0
word_count_screen_min_medical_simple,0.0,0.0,0.0,0.0,1.7716686674669861,122.0,244.0,366.0
word_id_screen_min_medical_simple,0.0,0.0,0.0,0.0,1.7716686674669861,122.0,244.0,366.0
Sentence_id_current_min_medical_simple,0.0,0.0,0.0,0.0,1.7716686674669861,122.0,244.0,366.0
tag.id_min_medical_simple,0.0,0.0,0.0,0.0,1.7716686674669861,122.0,244.0,366.0
Sentence_id_current_min_clinical_simple,0.0,0.0,0.0,0.0,1.7716686674669861,122.0,244.0,366.0
word_id_text_min_medical_simple,0.0,0.0,0.0,0.0,1.7716686674669861,122.0,244.0,366.0
word_count_text_min_clinical_simple,0.0,0.0,0.0,0.0,1.7716686674669861,122.0,244.0,366.0
tag.id_min_clinical_simple,0.0,0.0,0.0,0.0,1.7716686674669861,122.0,244.0,366.0
word_count_text_min_medical_simple,0.0,0.0,0.0,0.0,1.7716686674669861,122.0,244.0,366.0
id.phrase.in.brackets_min_clinical_simple,0.0,0.0,0.0,0.0,1.7716686674669861,122.0,244.0,366.0
First-pass_regression_max_clinical_simple,0.0,0.0,0.0,0.0,1.7716686674669861,122.0,244.0,366.0
word_id_text_min_clinical_simple,0.0,0.0,0.0,0.0,1.7716686674669861,122.0,244.0,366.0
First-pass_regression_max_medical_simple,0.0,0.0,0.0,0.0,1.7716686674669861,122.0,244.0,366.0
id.phrase.in.brackets_min_medical_simple,0.0,0.0,0.0,0.0,1.7716686674669861,122.0,244.0,366.0
word_count_screen_min_clinical_simple,0.0,0.0,0.0,0.0,1.7716686674669861,122.0,244.0,366.0
word_id_screen_min_clinical_simple,0.0,0.0,0.0,0.0,1.7716686674669861,122.0,244.0,366.0
tag.id_max_medical_simple,0.0,0.0,0.0,0.0,1.7710453480052173,122.0,260.0,382.0
Time_to_first_whole_fixation_mean_medical_simple,0.0,0.0,0.0,0.0,1.7560912816432475,122.0,261.0,383.0
id.phrase.in.brackets_std_clinical_simple,0.0,0.0,0.0,0.0,1.7540727121069366,122.0,262.0,384.0
left_dependents_mean_medical_simple,0.0,0.0,0.0,0.0,1.750308391308988,122.0,263.0,385.0
Total_duration_of_Visit_max_clinical_original,0.0,0.0,0.0,0.0,1.7489463576832258,122.0,264.0,386.0
Time_to_first_fixation_mean_medical_simple,0.0,0.0,0.0,0.0,1.7448509272979187,122.0,265.0,387.0
Time_to_first_whole_fixation_max_medical_original,0.0,0.0,0.0,0.0,1.7437963964012482,122.0,266.0,388.0
Time_to_exit_saccade_max_medical_original,0.0,0.0,0.0,0.0,1.7302012593951244,122.0,267.0,389.0
right_dependents_mean_medical_simple,0.0,0.0,0.0,0.0,1.713359162551224,122.0,268.0,390.0
total_lemma_count_text_min_medical_original,0.0,0.0,0.0,0.0,1.7072265166590177,122.0,269.0,391.0
Duration_of_first_whole_fixation_max_clinical_simple,0.0,0.0,0.0,0.0,1.7048325251447582,122.0,270.0,392.0
Regression-path_duration_mean_medical_simple,0.0,0.0,0.0,0.0,1.7028037211415417,122.0,271.0,393.0
word_frequency_screen_std_medical_simple,0.0,0.0,0.0,0.0,1.6987906250772362,122.0,272.0,394.0
total_lemma_count_screen_max_clinical_simple,0.0,0.0,0.0,0.0,1.6977697305726545,122.0,273.0,395.0
Time_to_first_fixation_std_medical_simple,0.0,0.0,0.0,0.0,1.681973487624051,122.0,274.0,396.0
total_lemma_count_screen_mean_medical_simple,0.0,0.0,0.0,0.0,1.678641911052655,122.0,275.0,397.0
First-pass_duration_mean_medical_original,0.0,0.0,0.0,0.0,1.6682954265256094,122.0,276.0,398.0
id.phrase.in.brackets_max_clinical_simple,0.0,0.0,0.0,0.0,1.6657281599049054,122.0,277.0,399.0
total_word_count_text_min_medical_original,0.0,0.0,0.0,0.0,1.6637661489398465,122.0,278.0,400.0
Average_whole-fixation_pupil_diameter_std_clinical_simple,0.0,0.0,0.0,0.0,1.662939425572366,122.0,279.0,401.0
Time_to_first_Visit_mean_clinical_original,0.0,0.0,0.0,0.0,1.6590324178738811,122.0,280.0,402.0
Time_to_first_fixation_max_medical_original,0.0,0.0,0.0,0.0,1.650407318279837,122.0,281.0,403.0
total_lemma_count_screen_max_medical_simple,0.0,0.0,0.0,0.0,1.63792370884303,122.0,282.0,404.0
Duration_of_first_whole_fixation_max_clinical_original,0.0,0.0,0.0,0.0,1.6341116951013976,122.0,283.0,405.0
Average_pupil_diameter_std_clinical_simple,0.0,0.0,0.0,0.0,1.6278987621476904,122.0,284.0,406.0
word_id_screen_std_clinical_simple,0.0,0.0,0.0,0.0,1.6261215539178857,122.0,285.0,407.0
Total_duration_of_Visit_mean_clinical_original,0.0,0.0,0.0,0.0,1.6179946253753368,122.0,286.0,408.0
Time_to_exit_saccade_mean_medical_simple,0.0,0.0,0.0,0.0,1.6116699768184657,122.0,287.0,409.0
Minimum_duration_of_whole_fixations_std_clinical_simple,0.0,0.0,0.0,0.0,1.6111747411591886,122.0,288.0,410.0
word_id_screen_mean_medical_simple,0.0,0.0,0.0,0.0,1.5978076261169634,122.0,289.0,411.0
total_word_count_screen_mean_medical_simple,0.0,0.0,0.0,0.0,1.5976200142822927,122.0,290.0,412.0
Time_to_first_whole_fixation_std_medical_simple,0.0,0.0,0.0,0.0,1.5803945291486858,122.0,291.0,413.0
Time_to_entry_saccade_max_medical_original,0.0,0.0,0.0,0.0,1.579263677185469,122.0,292.0,414.0
Duration_of_first_fixation_min_medical_simple,0.0,0.0,0.0,0.0,1.5719480212824797,122.0,293.0,415.0
word_id_screen_std_medical_simple,0.0,0.0,0.0,0.0,1.5688118903975918,122.0,294.0,416.0
Time_to_exit_saccade_std_medical_simple,0.0,0.0,0.0,0.0,1.567264794599289,122.0,295.0,417.0
Number_of_Visits_max_clinical_simple,0.0,0.0,0.0,0.0,1.56401350280014,122.0,296.0,418.0
left_dependents_std_medical_simple,0.0,0.0,0.0,0.0,1.5520242440486496,122.0,297.0,419.0
Minimum_duration_of_fixations_std_clinical_simple,0.0,0.0,0.0,0.0,1.5465445039695118,122.0,298.0,420.0
word_frequency_text_std_medical_simple,0.0,0.0,0.0,0.0,1.532702957284546,122.0,299.0,421.0
Maximum_duration_of_whole_fixations_std_medical_original,0.0,0.0,0.0,0.0,1.5227904620659474,122.0,300.0,422.0
Time_to_first_Visit_std_clinical_original,0.0,0.0,0.0,0.0,1.5204341868108644,122.0,301.0,423.0
Number_of_Visits_std_clinical_simple,0.0,0.0,0.0,0.0,1.5180135749263826,122.0,302.0,424.0
Time_to_entry_saccade_mean_medical_simple,0.0,0.0,0.0,0.0,1.51613273654497,122.0,303.0,425.0
Time_to_entry_saccade_std_medical_simple,0.0,0.0,0.0,0.0,1.508836046133121,122.0,304.0,426.0
Minimum_duration_of_fixations_min_clinical_original,0.0,0.0,0.0,0.0,1.5027390409459511,122.0,305.0,427.0
Peak_velocity_of_entry_saccade_mean_medical_simple,0.0,0.0,0.0,0.0,1.4939316484106198,122.0,306.0,428.0
total_lemma_count_screen_mean_clinical_simple,0.0,0.0,0.0,0.0,1.4912096145209537,122.0,307.0,429.0
total_lemma_count_screen_min_medical_original,0.0,0.0,0.0,0.0,1.4883451177184637,122.0,308.0,430.0
left_dependents_mean_clinical_simple,0.0,0.0,0.0,0.0,1.4881845460541794,122.0,309.0,431.0
right_dependents_std_medical_simple,0.0,0.0,0.0,0.0,1.4739387579990946,122.0,310.0,432.0
Peak_velocity_of_entry_saccade_mean_clinical_simple,0.0,0.0,0.0,0.0,1.4664430842440856,122.0,311.0,433.0
Average_whole-fixation_pupil_diameter_std_medical_original,0.0,0.0,0.0,0.0,1.4605355146516388,122.0,312.0,434.0
First-pass_first_fixation_duration_mean_medical_original,0.0,0.0,0.0,0.0,1.431952562784798,122.0,313.0,435.0
Peak_velocity_of_exit_saccade_mean_clinical_simple,0.0,0.0,0.0,0.0,1.422258185839482,122.0,314.0,436.0
tag.id_max_clinical_original,0.0,0.0,0.0,0.0,1.4214976174558835,122.0,315.0,437.0
Duration_of_first_Visit_min_clinical_original,0.0,0.0,0.0,0.0,1.4173411449149214,122.0,316.0,438.0
Duration_of_first_whole_fixation_std_clinical_original,0.0,0.0,0.0,0.0,1.4154590793152175,122.0,317.0,439.0
id.phrase.in.brackets_mean_clinical_simple,0.0,0.0,0.0,0.0,1.4092791233248143,122.0,318.0,440.0
Average_pupil_diameter_std_medical_original,0.0,0.0,0.0,0.0,1.393223147131949,122.0,319.0,441.0
Maximum_duration_of_fixations_std_medical_original,0.0,0.0,0.0,0.0,1.3914325220504735,122.0,320.0,442.0
word_count_screen_std_medical_simple,0.0,0.0,0.0,0.0,1.3885522522812346,122.0,321.0,443.0
tag.id_std_clinical_original,0.0,0.0,0.0,0.0,1.3719630723780032,122.0,322.0,444.0
Time_to_first_fixation_min_clinical_original,0.0,0.0,0.0,0.0,1.3694619025674808,122.0,323.0,445.0
First-pass_regression_mean_clinical_original,0.0,0.0,0.0,0.0,1.3661044387089492,122.0,324.0,446.0
left_dependents_std_clinical_simple,0.0,0.0,0.0,0.0,1.3650729476461014,122.0,325.0,447.0
total_word_count_screen_min_medical_original,0.0,0.0,0.0,0.0,1.363156530374382,122.0,326.0,448.0
word_frequency_screen_min_clinical_simple,0.0,0.0,0.0,0.0,1.3612912595043138,122.0,327.0,449.0
Number_of_fixations_std_medical_simple,0.0,0.0,0.0,0.0,1.3595320209393555,122.0,328.0,450.0
Total_duration_of_whole_fixations_max_medical_original,0.0,0.0,0.0,0.0,1.355828792316083,122.0,329.0,451.0
Number_of_Visits_std_medical_original,0.0,0.0,0.0,0.0,1.3466845909046463,122.0,330.0,452.0
Number_of_whole_fixations_std_medical_simple,0.0,0.0,0.0,0.0,1.3425293615639529,122.0,331.0,453.0
right_dependents_max_clinical_simple,0.0,0.0,0.0,0.0,1.3356673742576612,122.0,332.0,454.0
Number_of_whole_fixations_max_medical_simple,0.0,0.0,0.0,0.0,1.333417163058349,122.0,333.0,455.0
Minimum_duration_of_whole_fixations_min_medical_simple,0.0,0.0,0.0,0.0,1.3255950530297196,122.0,334.0,456.0
tag.id_std_medical_simple,0.0,0.0,0.0,0.0,1.323804169622698,122.0,335.0,457.0
Maximum_duration_of_Visit_min_clinical_original,0.0,0.0,0.0,0.0,1.3076781579811896,122.0,336.0,458.0
Average_duration_of_Visit_min_clinical_original,0.0,0.0,0.0,0.0,1.3076781579811896,122.0,336.0,458.0
Time_to_first_fixation_min_clinical_simple,0.0,0.0,0.0,0.0,1.301406668677495,122.0,338.0,460.0
Time_to_first_Visit_min_clinical_simple,0.0,0.0,0.0,0.0,1.301406668677495,122.0,338.0,460.0
AOI_length_max_clinical_simple,0.0,0.0,0.0,0.0,1.2947295018501208,122.0,340.0,462.0
Duration_of_first_fixation_std_clinical_original,0.0,0.0,0.0,0.0,1.2854055128340374,122.0,341.0,463.0
Total_duration_of_fixations_max_medical_original,0.0,0.0,0.0,0.0,1.26699447496727,122.0,342.0,464.0
word_id_screen_mean_clinical_simple,0.0,0.0,0.0,0.0,1.26362716004857,122.0,343.0,465.0
Duration_of_first_Visit_min_medical_original,0.0,0.0,0.0,0.0,1.259029642857127,122.0,344.0,466.0
total_word_count_screen_mean_clinical_simple,0.0,0.0,0.0,0.0,1.2583792457649927,122.0,345.0,467.0
Number_of_fixations_max_clinical_simple,0.0,0.0,0.0,0.0,1.257038050936574,122.0,346.0,468.0
total_word_count_screen_max_medical_simple,0.0,0.0,0.0,0.0,1.252931178815765,122.0,347.0,469.0
word_id_screen_max_medical_simple,0.0,0.0,0.0,0.0,1.252931178815765,122.0,347.0,469.0
Regression-path_duration_std_medical_simple,0.0,0.0,0.0,0.0,1.2472949144658363,122.0,349.0,471.0
Minimum_duration_of_fixations_max_medical_simple,0.0,0.0,0.0,0.0,1.2107059117242365,122.0,350.0,472.0
Minimum_duration_of_whole_fixations_max_medical_simple,0.0,0.0,0.0,0.0,1.2107059117242365,122.0,350.0,472.0
First-pass_first_fixation_duration_max_medical_simple,0.0,0.0,0.0,0.0,1.2100386695666812,122.0,352.0,474.0
Number_of_fixations_max_medical_simple,0.0,0.0,0.0,0.0,1.1839025852413383,122.0,353.0,475.0
Time_to_first_whole_fixation_max_clinical_simple,0.0,0.0,0.0,0.0,1.1823812078976874,122.0,354.0,476.0
Time_to_first_fixation_max_medical_simple,0.0,0.0,0.0,0.0,1.1819873932553109,122.0,355.0,477.0
Number_of_fixations_mean_medical_simple,0.0,0.0,0.0,0.0,1.1737637020727234,122.0,356.0,478.0
Minimum_duration_of_Visit_min_medical_original,0.0,0.0,0.0,0.0,1.167686241903236,122.0,357.0,479.0
id.line_min_medical_simple,0.0,0.0,0.0,0.0,1.1591746849434712,122.0,358.0,480.0
Time_to_entry_saccade_max_medical_simple,0.0,0.0,0.0,0.0,1.1581612723651415,122.0,359.0,481.0
Regression-path_duration_max_clinical_original,0.0,0.0,0.0,0.0,1.1546120513561302,122.0,360.0,482.0
total_lemma_count_text_min_medical_simple,0.0,0.0,0.0,0.0,1.1415997188275764,122.0,361.0,483.0
Number_of_whole_fixations_max_clinical_simple,0.0,0.0,0.0,0.0,1.1388101825821604,122.0,362.0,484.0
total_word_count_text_min_medical_simple,0.0,0.0,0.0,0.0,1.1372362652883723,122.0,363.0,485.0
Number_of_whole_fixations_mean_medical_simple,0.0,0.0,0.0,0.0,1.1343825522738602,122.0,364.0,486.0
word_count_text_mean_medical_simple,0.0,0.0,0.0,0.0,1.0806418847872634,122.0,365.0,487.0
Duration_of_first_fixation_max_clinical_simple,0.0,0.0,0.0,0.0,1.0779622954270849,122.0,366.0,488.0
Time_to_first_whole_fixation_max_medical_simple,0.0,0.0,0.0,0.0,1.069370858174694,122.0,367.0,489.0
Time_to_exit_saccade_max_medical_simple,0.0,0.0,0.0,0.0,1.0540048031752949,122.0,368.0,490.0
word_count_text_max_clinical_simple,0.0,0.0,0.0,0.0,1.0423147943093267,122.0,369.0,491.0
tag.id_mean_medical_simple,0.0,0.0,0.0,0.0,1.0199542272208308,122.0,370.0,492.0
word_frequency_screen_min_medical_original,0.0,0.0,0.0,0.0,1.0039268141165798,122.0,371.0,493.0
Time_to_first_Visit_min_clinical_original,0.0,0.0,0.0,0.0,0.9984071310521834,122.0,372.0,494.0
Peak_velocity_of_entry_saccade_max_clinical_simple,0.0,0.0,0.0,0.0,0.9909660345697564,122.0,373.0,495.0
Time_to_first_fixation_max_clinical_simple,0.0,0.0,0.0,0.0,0.9630455649548203,122.0,374.0,496.0
First-pass_first_fixation_duration_max_clinical_simple,0.0,0.0,0.0,0.0,0.9457051948507272,122.0,375.0,497.0
Duration_of_first_whole_fixation_min_medical_simple,0.0,0.0,0.0,0.0,0.9426493219879264,122.0,376.0,498.0
Peak_velocity_of_exit_saccade_std_medical_simple,0.0,0.0,0.0,0.0,0.92333611021607,122.0,377.0,499.0
Peak_velocity_of_exit_saccade_std_clinical_simple,0.0,0.0,0.0,0.0,0.910267564949051,122.0,378.0,500.0
Peak_velocity_of_exit_saccade_max_medical_simple,0.0,0.0,0.0,0.0,0.8821889614005306,122.0,379.0,501.0
Minimum_duration_of_whole_fixations_min_medical_original,0.0,0.0,0.0,0.0,0.880245469052077,122.0,380.0,502.0
total_lemma_count_screen_std_clinical_simple,0.0,0.0,0.0,0.0,0.8717899689479036,122.0,381.0,503.0
left_dependents_std_medical_original,0.0,0.0,0.0,0.0,0.8694665598484338,122.0,382.0,504.0
total_lemma_count_screen_min_medical_simple,0.0,0.0,0.0,0.0,0.8672036382381982,122.0,383.0,505.0
word_count_text_std_clinical_simple,0.0,0.0,0.0,0.0,0.8530940417532676,122.0,384.0,506.0
Time_to_entry_saccade_min_medical_simple,0.0,0.0,0.0,0.0,0.8503313126647327,122.0,385.0,507.0
Maximum_duration_of_whole_fixations_std_clinical_original,0.0,0.0,0.0,0.0,0.8503184166166309,122.0,386.0,508.0
total_word_count_screen_std_clinical_original,0.0,0.0,0.0,0.0,0.8485347991028538,122.0,387.0,509.0
Average_pupil_diameter_min_clinical_original,0.0,0.0,0.0,0.0,0.844251404506981,122.0,388.0,510.0
total_word_count_screen_std_medical_simple,0.0,0.0,0.0,0.0,0.8389480112350258,122.0,389.0,511.0
Peak_velocity_of_entry_saccade_std_medical_original,0.0,0.0,0.0,0.0,0.8265213825484565,122.0,390.0,512.0
Average_whole-fixation_pupil_diameter_min_clinical_original,0.0,0.0,0.0,0.0,0.8220984063146897,122.0,391.0,513.0
Total_duration_of_whole_fixations_max_clinical_original,0.0,0.0,0.0,0.0,0.8066480823102504,122.0,392.0,514.0
Total_duration_of_fixations_max_clinical_original,0.0,0.0,0.0,0.0,0.80362271729824,122.0,393.0,515.0
word_count_text_std_medical_simple,0.0,0.0,0.0,0.0,0.8033690260706676,122.0,394.0,516.0
Peak_velocity_of_entry_saccade_std_clinical_simple,0.0,0.0,0.0,0.0,0.7975914356425973,122.0,395.0,517.0
total_word_count_screen_min_medical_simple,0.0,0.0,0.0,0.0,0.7905981383773846,122.0,396.0,518.0
total_word_count_screen_std_clinical_simple,0.0,0.0,0.0,0.0,0.7807280051757627,122.0,397.0,519.0
Time_to_exit_saccade_max_clinical_simple,0.0,0.0,0.0,0.0,0.7794946947406577,122.0,398.0,520.0
Maximum_duration_of_whole_fixations_min_medical_simple,0.0,0.0,0.0,0.0,0.774116517220663,122.0,399.0,521.0
Average_duration_of_whole_fixations_min_medical_simple,0.0,0.0,0.0,0.0,0.774116517220663,122.0,399.0,521.0
Time_to_first_whole_fixation_std_medical_original,0.0,0.0,0.0,0.0,0.7700487829873411,122.0,401.0,523.0
Time_to_first_fixation_std_medical_original,0.0,0.0,0.0,0.0,0.7695424154079982,122.0,402.0,524.0
left_dependents_mean_medical_original,0.0,0.0,0.0,0.0,0.7634669574913663,122.0,403.0,525.0
word_count_text_mean_clinical_simple,0.0,0.0,0.0,0.0,0.7600090833600857,122.0,404.0,526.0
Time_to_exit_saccade_std_medical_original,0.0,0.0,0.0,0.0,0.7526023629438687,122.0,405.0,527.0
id.line_mean_medical_simple,0.0,0.0,0.0,0.0,0.7405093530886908,122.0,406.0,528.0
Maximum_duration_of_fixations_std_clinical_original,0.0,0.0,0.0,0.0,0.722849549432238,122.0,407.0,529.0
Average_duration_of_fixations_min_medical_original,0.0,0.0,0.0,0.0,0.7195553534727265,122.0,408.0,530.0
Duration_of_first_fixation_min_clinical_simple,0.0,0.0,0.0,0.0,0.7171581056597344,122.0,409.0,531.0
total_lemma_count_screen_std_medical_simple,0.0,0.0,0.0,0.0,0.7138019046820144,122.0,410.0,532.0
Time_to_entry_saccade_max_clinical_simple,0.0,0.0,0.0,0.0,0.7095997531399092,122.0,411.0,533.0
Time_to_first_Visit_max_clinical_original,0.0,0.0,0.0,0.0,0.7080601452537539,122.0,412.0,534.0
Regression-path_duration_std_clinical_original,0.0,0.0,0.0,0.0,0.7050066011233056,122.0,413.0,535.0
Average_pupil_diameter_max_clinical_original,0.0,0.0,0.0,0.0,0.7034934594036619,122.0,414.0,536.0
Duration_of_first_whole_fixation_max_medical_original,0.0,0.0,0.0,0.0,0.7000977329481677,122.0,415.0,537.0
Number_of_fixations_std_clinical_simple,0.0,0.0,0.0,0.0,0.6998917974821317,122.0,416.0,538.0
Duration_of_first_fixation_max_medical_original,0.0,0.0,0.0,0.0,0.6940991093083778,122.0,417.0,539.0
Average_duration_of_fixations_min_clinical_simple,0.0,0.0,0.0,0.0,0.6878297282746638,122.0,418.0,540.0
Average_whole-fixation_pupil_diameter_max_clinical_original,0.0,0.0,0.0,0.0,0.6809468359451367,122.0,419.0,541.0
Time_to_entry_saccade_std_medical_original,0.0,0.0,0.0,0.0,0.6801913213604064,122.0,420.0,542.0
First-pass_regression_mean_medical_simple,0.0,0.0,0.0,0.0,0.6774188663404498,122.0,421.0,543.0
Number_of_saccades_in_AOI_mean_clinical_original,0.0,0.0,0.0,0.0,0.6764833912693179,122.0,422.0,544.0
Number_of_fixations_mean_clinical_simple,0.0,0.0,0.0,0.0,0.6704865983837998,122.0,423.0,545.0
total_lemma_count_screen_std_clinical_original,0.0,0.0,0.0,0.0,0.6703175001980868,122.0,424.0,546.0
Average_whole-fixation_pupil_diameter_mean_clinical_original,0.0,0.0,0.0,0.0,0.6676600009977465,122.0,425.0,547.0
id.phrase.in.brackets_mean_medical_simple,0.0,0.0,0.0,0.0,0.6629555811388278,122.0,426.0,548.0
Average_pupil_diameter_mean_clinical_original,0.0,0.0,0.0,0.0,0.6595762242187173,122.0,427.0,549.0
First-pass_regression_std_clinical_original,0.0,0.0,0.0,0.0,0.6434087788762168,122.0,428.0,550.0
Number_of_whole_fixations_std_clinical_simple,0.0,0.0,0.0,0.0,0.6411907502944014,122.0,429.0,551.0
Total_duration_of_whole_fixations_std_clinical_original,0.0,0.0,0.0,0.0,0.6255828677416528,122.0,430.0,552.0
Maximum_duration_of_fixations_min_medical_original,0.0,0.0,0.0,0.0,0.6239058584918868,122.0,431.0,553.0
Number_of_saccades_in_AOI_max_clinical_original,0.0,0.0,0.0,0.0,0.6221791321098997,122.0,432.0,554.0
word_count_text_max_medical_simple,0.0,0.0,0.0,0.0,0.620339086210618,122.0,433.0,555.0
Total_duration_of_fixations_std_clinical_original,0.0,0.0,0.0,0.0,0.6136870534096941,122.0,434.0,556.0
Number_of_whole_fixations_mean_clinical_simple,0.0,0.0,0.0,0.0,0.6091929218275354,122.0,435.0,557.0
First-pass_first_fixation_duration_std_medical_original,0.0,0.0,0.0,0.0,0.6056150151412395,122.0,436.0,558.0
Peak_velocity_of_entry_saccade_max_medical_simple,0.0,0.0,0.0,0.0,0.6000610615397654,122.0,437.0,559.0
right_dependents_max_medical_simple,0.0,0.0,0.0,0.0,0.5933836452065145,122.0,438.0,560.0
Number_of_saccades_in_AOI_std_clinical_original,0.0,0.0,0.0,0.0,0.5827117479771925,122.0,439.0,561.0
Number_of_Visits_max_clinical_original,0.0,0.0,0.0,0.0,0.5792650168963006,122.0,440.0,562.0
Maximum_duration_of_fixations_min_clinical_simple,0.0,0.0,0.0,0.0,0.5629283394726609,122.0,441.0,563.0
Maximum_duration_of_fixations_min_medical_simple,0.0,0.0,0.0,0.0,0.5558673656690098,122.0,442.0,564.0
id.line_max_clinical_simple,0.0,0.0,0.0,0.0,0.5557075007143782,122.0,443.0,565.0
total_lemma_count_text_mean_medical_simple,0.0,0.0,0.0,0.0,0.5530499324594136,122.0,444.0,566.0
word_id_text_mean_medical_simple,0.0,0.0,0.0,0.0,0.5488606915240972,122.0,445.0,567.0
total_word_count_text_mean_medical_simple,0.0,0.0,0.0,0.0,0.5478792185206824,122.0,446.0,568.0
First-pass_first_fixation_duration_max_clinical_original,0.0,0.0,0.0,0.0,0.546824588402568,122.0,447.0,569.0
First-pass_regression_max_medical_original,0.0,0.0,0.0,0.0,0.5461777485187621,122.0,448.0,570.0
word_count_screen_min_medical_original,0.0,0.0,0.0,0.0,0.5461777485187621,122.0,448.0,570.0
word_count_text_min_medical_original,0.0,0.0,0.0,0.0,0.5461777485187621,122.0,448.0,570.0
word_id_screen_min_medical_original,0.0,0.0,0.0,0.0,0.5461777485187621,122.0,448.0,570.0
tag.id_max_clinical_simple,0.0,0.0,0.0,0.0,0.5419975876086652,122.0,452.0,574.0
Average_duration_of_whole_fixations_std_clinical_original,0.0,0.0,0.0,0.0,0.5335680083090033,122.0,453.0,575.0
id.line_max_medical_simple,0.0,0.0,0.0,0.0,0.530018537745832,122.0,454.0,576.0
AOI_length_mean_medical_original,0.0,0.0,0.0,0.0,0.5289825387506152,122.0,455.0,577.0
First-pass_first_fixation_duration_std_clinical_original,0.0,0.0,0.0,0.0,0.5260843040158876,122.0,456.0,578.0
id.phrase.in.brackets_std_medical_original,0.0,0.0,0.0,0.0,0.5256234826853613,122.0,457.0,579.0
word_frequency_screen_mean_medical_original,0.0,0.0,0.0,0.0,0.5016243973864827,122.0,458.0,580.0
Number_of_saccades_in_AOI_mean_medical_original,0.0,0.0,0.0,0.0,0.4964133415522027,122.0,459.0,581.0
Minimum_duration_of_whole_fixations_min_clinical_simple,0.0,0.0,0.0,0.0,0.4958868264409399,122.0,460.0,582.0
Maximum_duration_of_fixations_max_clinical_original,0.0,0.0,0.0,0.0,0.4924030819234009,122.0,461.0,583.0
Maximum_duration_of_whole_fixations_max_clinical_original,0.0,0.0,0.0,0.0,0.4924030819234009,122.0,461.0,583.0
Time_to_first_whole_fixation_mean_medical_original,0.0,0.0,0.0,0.0,0.4833368752599448,122.0,463.0,585.0
Time_to_first_fixation_mean_medical_original,0.0,0.0,0.0,0.0,0.47949046579792365,122.0,464.0,586.0
id.line_mean_clinical_simple,0.0,0.0,0.0,0.0,0.47536747113630523,122.0,465.0,587.0
Peak_velocity_of_entry_saccade_max_medical_original,0.0,0.0,0.0,0.0,0.4740280611341624,122.0,466.0,588.0
word_frequency_text_min_medical_simple,0.0,0.0,0.0,0.0,0.466987893469748,122.0,467.0,589.0
id.line_min_clinical_original,0.0,0.0,0.0,0.0,0.466200754909227,122.0,468.0,590.0
Minimum_duration_of_whole_fixations_std_clinical_original,0.0,0.0,0.0,0.0,0.4614371083818193,122.0,469.0,591.0
Total_duration_of_whole_fixations_mean_medical_original,0.0,0.0,0.0,0.0,0.46054573289882395,122.0,470.0,592.0
left_dependents_max_medical_original,0.0,0.0,0.0,0.0,0.4568043370761584,122.0,471.0,593.0
Maximum_duration_of_whole_fixations_min_medical_original,0.0,0.0,0.0,0.0,0.4532811573185569,122.0,472.0,594.0
Total_duration_of_fixations_mean_medical_original,0.0,0.0,0.0,0.0,0.45178714892975586,122.0,473.0,595.0
Peak_velocity_of_exit_saccade_max_clinical_simple,0.0,0.0,0.0,0.0,0.44923444363140524,122.0,474.0,596.0
Peak_velocity_of_entry_saccade_mean_medical_original,0.0,0.0,0.0,0.0,0.4486272895401379,122.0,475.0,597.0
id.phrase.in.brackets_std_medical_simple,0.0,0.0,0.0,0.0,0.4409112374399361,122.0,476.0,598.0
Regression-path_duration_mean_medical_original,0.0,0.0,0.0,0.0,0.4376122466597921,122.0,477.0,599.0
id.line_mean_clinical_original,0.0,0.0,0.0,0.0,0.43489454759882323,122.0,478.0,600.0
AOI_length_std_medical_original,0.0,0.0,0.0,0.0,0.4327137960967595,122.0,479.0,601.0
Average_pupil_diameter_max_medical_simple,0.0,0.0,0.0,0.0,0.4322274612437904,122.0,480.0,602.0
Average_duration_of_whole_fixations_min_clinical_simple,0.0,0.0,0.0,0.0,0.428240866674621,122.0,481.0,603.0
word_frequency_screen_max_medical_simple,0.0,0.0,0.0,0.0,0.4259828534054221,122.0,482.0,604.0
Duration_of_first_Visit_min_medical_simple,0.0,0.0,0.0,0.0,0.4185057474306467,122.0,483.0,605.0
Average_duration_of_whole_fixations_max_clinical_simple,0.0,0.0,0.0,0.0,0.4128756970082009,122.0,484.0,606.0
Total_duration_of_whole_fixations_std_medical_original,0.0,0.0,0.0,0.0,0.412279834533994,122.0,485.0,607.0
Average_pupil_diameter_min_clinical_simple,0.0,0.0,0.0,0.0,0.4117490149309025,122.0,486.0,608.0
Average_whole-fixation_pupil_diameter_min_clinical_simple,0.0,0.0,0.0,0.0,0.4042321149896134,122.0,487.0,609.0
Total_duration_of_fixations_std_medical_original,0.0,0.0,0.0,0.0,0.40165369710236815,122.0,488.0,610.0
