Feature,Total_Stability_Count,Overall_Usage_Percentage,Conditional_Mean_Count,Conditional_Usage_Percentage,Mean_Rank_or_Score,Usage_Rank,Internal_Rank,Global_Score
Total_duration_of_Visit_max_clinical_original,0.0,0.0,0.0,0.0,21.7,130.0,254.0,384.0
Total_duration_of_Visit_max_medical_original,0.0,0.0,0.0,0.0,22.279999999999998,130.0,257.0,387.0
Time_to_exit_saccade_mean_content,0.0,0.0,0.0,0.0,22.279999999999998,130.0,257.0,387.0
Time_to_first_fixation_min_clinical_simple,5.0,2.0,1.0,2.0,25.172,100.0,288.0,388.0
Time_to_entry_saccade_max_content,0.0,0.0,0.0,0.0,22.360000000000003,130.0,259.0,389.0
Time_to_entry_saccade_min_content,0.0,0.0,0.0,0.0,22.419999999999998,130.0,260.0,390.0
Total_duration_of_Visit_max_medical_simple,0.0,0.0,0.0,0.0,22.419999999999998,130.0,260.0,390.0
Average_duration_of_Visit_mean_clinical_original,0.0,0.0,0.0,0.0,22.46,130.0,262.0,392.0
Total_duration_of_Visit_max_clinical_simple,0.0,0.0,0.0,0.0,22.56,130.0,263.0,393.0
Average_duration_of_Visit_mean_clinical_simple,0.0,0.0,0.0,0.0,22.56,130.0,263.0,393.0
Average_duration_of_Visit_mean_medical_original,0.0,0.0,0.0,0.0,22.759999999999998,130.0,265.0,395.0
Time_to_entry_saccade_std_content,0.0,0.0,0.0,0.0,23.080000000000002,130.0,267.0,397.0
Time_to_first_fixation_min_clinical_original,5.0,2.0,1.0,2.0,26.312,100.0,298.0,398.0
Average_duration_of_Visit_mean_medical_simple,0.0,0.0,0.0,0.0,23.32,130.0,269.0,399.0
Average_duration_of_Visit_std_clinical_original,0.0,0.0,0.0,0.0,23.439999999999998,130.0,270.0,400.0
Time_to_entry_saccade_mean_content,0.0,0.0,0.0,0.0,23.479999999999997,130.0,271.0,401.0
Average_duration_of_Visit_std_medical_original,0.0,0.0,0.0,0.0,23.56,130.0,272.0,402.0
Minimum_duration_of_Visit_mean_clinical_original,0.0,0.0,0.0,0.0,23.939999999999998,130.0,273.0,403.0
Minimum_duration_of_Visit_mean_clinical_simple,0.0,0.0,0.0,0.0,23.979999999999997,130.0,274.0,404.0
Average_duration_of_Visit_std_medical_simple,0.0,0.0,0.0,0.0,24.160000000000004,130.0,275.0,405.0
Minimum_duration_of_Visit_mean_medical_simple,0.0,0.0,0.0,0.0,24.259999999999998,130.0,277.0,407.0
Average_duration_of_Visit_min_clinical_original,0.0,0.0,0.0,0.0,24.34,130.0,278.0,408.0
Average_duration_of_Visit_max_clinical_simple,0.0,0.0,0.0,0.0,24.380000000000003,130.0,279.0,409.0
Average_duration_of_Visit_max_medical_simple,0.0,0.0,0.0,0.0,24.380000000000003,130.0,279.0,409.0
Average_duration_of_Visit_min_medical_original,0.0,0.0,0.0,0.0,24.4,130.0,281.0,411.0
Average_duration_of_Visit_min_clinical_simple,0.0,0.0,0.0,0.0,24.4,130.0,281.0,411.0
Average_duration_of_Visit_max_medical_original,0.0,0.0,0.0,0.0,24.419999999999998,130.0,283.0,413.0
Average_duration_of_Visit_max_clinical_original,0.0,0.0,0.0,0.0,24.419999999999998,130.0,283.0,413.0
Number_of_saccades_in_AOI_max_content,0.0,0.0,0.0,0.0,24.84,130.0,285.0,415.0
Minimum_duration_of_Visit_mean_medical_original,0.0,0.0,0.0,0.0,24.84,130.0,285.0,415.0
Minimum_duration_of_Visit_std_clinical_original,0.0,0.0,0.0,0.0,25.2,130.0,289.0,419.0
Number_of_saccades_in_AOI_std_content,0.0,0.0,0.0,0.0,25.240000000000002,130.0,290.0,420.0
Number_of_saccades_in_AOI_mean_content,0.0,0.0,0.0,0.0,25.360000000000003,130.0,291.0,421.0
Minimum_duration_of_Visit_std_medical_original,0.0,0.0,0.0,0.0,25.5,130.0,292.0,422.0
Duration_of_first_Visit_max_content,0.0,0.0,0.0,0.0,25.580000000000002,130.0,293.0,423.0
Minimum_duration_of_Visit_min_clinical_original,0.0,0.0,0.0,0.0,25.74,130.0,294.0,424.0
Minimum_duration_of_Visit_std_medical_simple,0.0,0.0,0.0,0.0,25.919999999999998,130.0,295.0,425.0
Minimum_duration_of_Visit_min_clinical_simple,0.0,0.0,0.0,0.0,26.160000000000004,130.0,296.0,426.0
Duration_of_first_Visit_min_content,0.0,0.0,0.0,0.0,26.28,130.0,297.0,427.0
Duration_of_first_Visit_std_content,0.0,0.0,0.0,0.0,26.340000000000003,130.0,299.0,429.0
Minimum_duration_of_Visit_min_medical_original,0.0,0.0,0.0,0.0,26.360000000000003,130.0,300.0,430.0
Duration_of_first_Visit_mean_content,0.0,0.0,0.0,0.0,26.360000000000003,130.0,300.0,430.0
Minimum_duration_of_Visit_min_medical_simple,0.0,0.0,0.0,0.0,26.380000000000003,130.0,302.0,432.0
Minimum_duration_of_Visit_max_clinical_original,0.0,0.0,0.0,0.0,26.52,130.0,303.0,433.0
Time_to_first_Visit_max_content,0.0,0.0,0.0,0.0,26.7,130.0,304.0,434.0
Minimum_duration_of_Visit_max_clinical_simple,0.0,0.0,0.0,0.0,27.080000000000002,130.0,305.0,435.0
Minimum_duration_of_Visit_max_medical_simple,0.0,0.0,0.0,0.0,27.320000000000004,130.0,306.0,436.0
Time_to_first_Visit_min_content,0.0,0.0,0.0,0.0,27.360000000000003,130.0,307.0,437.0
Maximum_duration_of_Visit_mean_clinical_original,0.0,0.0,0.0,0.0,27.419999999999998,130.0,308.0,438.0
Maximum_duration_of_Visit_mean_clinical_simple,0.0,0.0,0.0,0.0,27.459999999999997,130.0,309.0,439.0
Time_to_first_Visit_std_content,0.0,0.0,0.0,0.0,27.479999999999997,130.0,310.0,440.0
Maximum_duration_of_Visit_mean_medical_original,0.0,0.0,0.0,0.0,27.54,130.0,311.0,441.0
Time_to_first_Visit_mean_content,0.0,0.0,0.0,0.0,27.8,130.0,312.0,442.0
Time_to_first_fixation_std_medical_simple,0.0,0.0,0.0,0.0,27.880000000000003,130.0,313.0,443.0
Maximum_duration_of_Visit_mean_medical_simple,0.0,0.0,0.0,0.0,28.02,130.0,314.0,444.0
Maximum_duration_of_Visit_std_clinical_original,0.0,0.0,0.0,0.0,28.160000000000004,130.0,315.0,445.0
Maximum_duration_of_Visit_std_clinical_simple,0.0,0.0,0.0,0.0,28.24,130.0,316.0,446.0
Number_of_Visits_max_content,0.0,0.0,0.0,0.0,28.320000000000004,130.0,317.0,447.0
Number_of_Visits_std_content,0.0,0.0,0.0,0.0,28.439999999999998,130.0,318.0,448.0
Maximum_duration_of_Visit_std_medical_simple,0.0,0.0,0.0,0.0,28.439999999999998,130.0,318.0,448.0
Maximum_duration_of_Visit_std_medical_original,0.0,0.0,0.0,0.0,28.439999999999998,130.0,318.0,448.0
Maximum_duration_of_Visit_min_clinical_original,0.0,0.0,0.0,0.0,28.5,130.0,321.0,451.0
Number_of_Visits_mean_content,0.0,0.0,0.0,0.0,28.560000000000002,130.0,322.0,452.0
Time_to_first_fixation_std_medical_original,0.0,0.0,0.0,0.0,29.0,130.0,323.0,453.0
Maximum_duration_of_Visit_min_clinical_simple,0.0,0.0,0.0,0.0,29.1,130.0,324.0,454.0
Maximum_duration_of_Visit_min_medical_original,0.0,0.0,0.0,0.0,29.28,130.0,325.0,455.0
Maximum_duration_of_Visit_max_content,0.0,0.0,0.0,0.0,29.3,130.0,326.0,456.0
Maximum_duration_of_Visit_min_medical_simple,0.0,0.0,0.0,0.0,29.380000000000003,130.0,327.0,457.0
Maximum_duration_of_Visit_min_content,0.0,0.0,0.0,0.0,29.4,130.0,328.0,458.0
Maximum_duration_of_Visit_max_clinical_original,0.0,0.0,0.0,0.0,29.439999999999998,130.0,329.0,459.0
Maximum_duration_of_Visit_max_clinical_simple,0.0,0.0,0.0,0.0,29.459999999999997,130.0,330.0,460.0
Maximum_duration_of_Visit_std_content,0.0,0.0,0.0,0.0,29.580000000000002,130.0,331.0,461.0
Maximum_duration_of_Visit_mean_content,0.0,0.0,0.0,0.0,29.840000000000003,130.0,332.0,462.0
Time_to_first_fixation_std_clinical_simple,0.0,0.0,0.0,0.0,30.0,130.0,333.0,463.0
Maximum_duration_of_Visit_max_medical_original,0.0,0.0,0.0,0.0,30.04,130.0,334.0,464.0
Maximum_duration_of_Visit_max_medical_simple,0.0,0.0,0.0,0.0,30.1,130.0,335.0,465.0
Number_of_Visits_mean_clinical_original,0.0,0.0,0.0,0.0,30.22,130.0,336.0,466.0
Number_of_Visits_mean_clinical_simple,0.0,0.0,0.0,0.0,30.340000000000003,130.0,337.0,467.0
Minimum_duration_of_Visit_max_content,0.0,0.0,0.0,0.0,30.380000000000003,130.0,338.0,468.0
Number_of_Visits_mean_medical_original,0.0,0.0,0.0,0.0,30.439999999999998,130.0,339.0,469.0
Minimum_duration_of_Visit_min_content,0.0,0.0,0.0,0.0,30.439999999999998,130.0,339.0,469.0
Number_of_Visits_mean_medical_simple,0.0,0.0,0.0,0.0,30.479999999999997,130.0,341.0,471.0
Number_of_Visits_std_clinical_original,0.0,0.0,0.0,0.0,30.619999999999997,130.0,342.0,472.0
Time_to_first_fixation_std_clinical_original,0.0,0.0,0.0,0.0,31.0,130.0,343.0,473.0
Minimum_duration_of_Visit_std_content,0.0,0.0,0.0,0.0,31.080000000000002,130.0,344.0,474.0
Number_of_Visits_std_clinical_simple,0.0,0.0,0.0,0.0,31.240000000000002,130.0,345.0,475.0
Minimum_duration_of_Visit_mean_content,0.0,0.0,0.0,0.0,31.3,130.0,346.0,476.0
Number_of_Visits_std_medical_simple,0.0,0.0,0.0,0.0,31.4,130.0,347.0,477.0
Number_of_Visits_std_medical_original,0.0,0.0,0.0,0.0,31.4,130.0,347.0,477.0
Average_duration_of_Visit_max_content,0.0,0.0,0.0,0.0,31.439999999999998,130.0,349.0,479.0
Number_of_Visits_max_clinical_original,0.0,0.0,0.0,0.0,31.439999999999998,130.0,349.0,479.0
Number_of_Visits_max_medical_original,0.0,0.0,0.0,0.0,31.52,130.0,351.0,481.0
Time_to_first_fixation_mean_medical_simple,0.0,0.0,0.0,0.0,32.0,130.0,352.0,482.0
Number_of_Visits_max_clinical_simple,0.0,0.0,0.0,0.0,32.04,130.0,353.0,483.0
Number_of_Visits_max_medical_simple,0.0,0.0,0.0,0.0,32.160000000000004,130.0,354.0,484.0
Time_to_first_Visit_mean_clinical_original,0.0,0.0,0.0,0.0,32.260000000000005,130.0,355.0,485.0
Average_duration_of_Visit_min_content,0.0,0.0,0.0,0.0,32.32000000000001,130.0,356.0,486.0
Average_duration_of_Visit_std_content,0.0,0.0,0.0,0.0,32.4,130.0,357.0,487.0
Average_duration_of_Visit_mean_content,0.0,0.0,0.0,0.0,32.42,130.0,358.0,488.0
Time_to_first_Visit_mean_clinical_simple,0.0,0.0,0.0,0.0,32.42,130.0,358.0,488.0
Total_duration_of_Visit_max_content,0.0,0.0,0.0,0.0,32.519999999999996,130.0,360.0,490.0
Time_to_first_Visit_mean_medical_simple,0.0,0.0,0.0,0.0,32.519999999999996,130.0,360.0,490.0
Time_to_first_Visit_mean_medical_original,0.0,0.0,0.0,0.0,33.0,130.0,362.0,492.0
Time_to_first_fixation_mean_medical_original,0.0,0.0,0.0,0.0,33.0,130.0,362.0,492.0
Time_to_first_Visit_std_clinical_original,0.0,0.0,0.0,0.0,33.12,130.0,364.0,494.0
Time_to_first_Visit_std_clinical_simple,0.0,0.0,0.0,0.0,33.260000000000005,130.0,365.0,495.0
Total_duration_of_Visit_std_content,0.0,0.0,0.0,0.0,33.28,130.0,366.0,496.0
Time_to_first_Visit_std_medical_simple,0.0,0.0,0.0,0.0,33.4,130.0,367.0,497.0
Total_duration_of_Visit_mean_content,0.0,0.0,0.0,0.0,33.4,130.0,367.0,497.0
Time_to_first_Visit_std_medical_original,0.0,0.0,0.0,0.0,33.4,130.0,367.0,497.0
Time_to_first_Visit_min_clinical_original,0.0,0.0,0.0,0.0,33.44,130.0,370.0,500.0
Time_to_first_Visit_min_clinical_simple,0.0,0.0,0.0,0.0,33.54,130.0,371.0,501.0
Average_whole-fixation_pupil_diameter_max_content,0.0,0.0,0.0,0.0,33.6,130.0,372.0,502.0
Time_to_first_fixation_mean_clinical_simple,0.0,0.0,0.0,0.0,34.04,130.0,373.0,503.0
Time_to_first_Visit_min_medical_original,0.0,0.0,0.0,0.0,34.08,130.0,374.0,504.0
Average_whole-fixation_pupil_diameter_min_content,0.0,0.0,0.0,0.0,34.18,130.0,375.0,505.0
Time_to_first_Visit_max_medical_original,0.0,0.0,0.0,0.0,34.4,130.0,376.0,506.0
Average_whole-fixation_pupil_diameter_std_content,0.0,0.0,0.0,0.0,34.4,130.0,376.0,506.0
Time_to_first_Visit_max_clinical_simple,0.0,0.0,0.0,0.0,34.4,130.0,376.0,506.0
Time_to_first_Visit_max_clinical_original,0.0,0.0,0.0,0.0,34.4,130.0,376.0,506.0
Time_to_first_Visit_max_medical_simple,0.0,0.0,0.0,0.0,34.48,130.0,380.0,510.0
Time_to_first_Visit_min_medical_simple,0.0,0.0,0.0,0.0,34.64,130.0,381.0,511.0
Average_whole-fixation_pupil_diameter_mean_content,0.0,0.0,0.0,0.0,34.66,130.0,382.0,512.0
Duration_of_first_Visit_mean_clinical_original,0.0,0.0,0.0,0.0,35.0,130.0,383.0,513.0
Time_to_first_fixation_mean_clinical_original,0.0,0.0,0.0,0.0,35.059999999999995,130.0,384.0,514.0
Duration_of_first_Visit_mean_clinical_simple,0.0,0.0,0.0,0.0,35.260000000000005,130.0,385.0,515.0
Duration_of_first_whole_fixation_max_content,0.0,0.0,0.0,0.0,35.32000000000001,130.0,386.0,516.0
Duration_of_first_Visit_mean_medical_simple,0.0,0.0,0.0,0.0,35.36,130.0,387.0,517.0
Duration_of_first_Visit_mean_medical_original,0.0,0.0,0.0,0.0,35.4,130.0,388.0,518.0
Duration_of_first_whole_fixation_min_content,0.0,0.0,0.0,0.0,35.4,130.0,388.0,518.0
Duration_of_first_Visit_std_clinical_original,0.0,0.0,0.0,0.0,35.44,130.0,390.0,520.0
Duration_of_first_whole_fixation_std_content,0.0,0.0,0.0,0.0,35.46,130.0,391.0,521.0
Duration_of_first_Visit_std_clinical_simple,0.0,0.0,0.0,0.0,35.559999999999995,130.0,392.0,522.0
Number_of_fixations_max_medical_simple,0.0,0.0,0.0,0.0,36.059999999999995,130.0,393.0,523.0
Duration_of_first_Visit_std_medical_original,0.0,0.0,0.0,0.0,36.16,130.0,394.0,524.0
Duration_of_first_whole_fixation_mean_content,0.0,0.0,0.0,0.0,36.260000000000005,130.0,395.0,525.0
Duration_of_first_Visit_std_medical_simple,0.0,0.0,0.0,0.0,36.28,130.0,396.0,526.0
Time_to_first_whole_fixation_max_content,0.0,0.0,0.0,0.0,36.379999999999995,130.0,397.0,527.0
Time_to_first_whole_fixation_min_content,0.0,0.0,0.0,0.0,36.4,130.0,398.0,528.0
Duration_of_first_Visit_min_clinical_original,0.0,0.0,0.0,0.0,36.4,130.0,398.0,528.0
Duration_of_first_Visit_min_clinical_simple,0.0,0.0,0.0,0.0,36.42,130.0,400.0,530.0
Duration_of_first_Visit_min_medical_original,0.0,0.0,0.0,0.0,36.54,130.0,401.0,531.0
Time_to_first_whole_fixation_std_content,0.0,0.0,0.0,0.0,36.559999999999995,130.0,402.0,532.0
Number_of_fixations_max_medical_original,0.0,0.0,0.0,0.0,37.059999999999995,130.0,403.0,533.0
Duration_of_first_Visit_max_clinical_original,0.0,0.0,0.0,0.0,37.24,130.0,404.0,534.0
Time_to_first_whole_fixation_mean_content,0.0,0.0,0.0,0.0,37.339999999999996,130.0,405.0,535.0
Duration_of_first_Visit_max_clinical_simple,0.0,0.0,0.0,0.0,37.379999999999995,130.0,406.0,536.0
Number_of_saccades_in_AOI_mean_clinical_original,0.0,0.0,0.0,0.0,37.4,130.0,407.0,537.0
Duration_of_first_Visit_max_medical_simple,0.0,0.0,0.0,0.0,37.4,130.0,407.0,537.0
Duration_of_first_Visit_max_medical_original,0.0,0.0,0.0,0.0,37.4,130.0,407.0,537.0
Number_of_saccades_in_AOI_mean_clinical_simple,0.0,0.0,0.0,0.0,37.48,130.0,410.0,540.0
Time_to_entry_saccade_min_clinical_simple,5.0,2.0,1.0,2.0,40.512,100.0,441.0,541.0
Number_of_whole_fixations_max_content,0.0,0.0,0.0,0.0,37.519999999999996,130.0,411.0,541.0
Number_of_saccades_in_AOI_mean_medical_original,0.0,0.0,0.0,0.0,37.66,130.0,412.0,542.0
Time_to_entry_saccade_min_medical_original,5.0,2.0,1.0,2.0,40.592,100.0,442.0,542.0
Number_of_fixations_max_clinical_simple,0.0,0.0,0.0,0.0,38.059999999999995,130.0,413.0,543.0
Average_duration_of_whole_fixations_std_content,5.0,2.0,1.0,2.0,40.692,100.0,444.0,544.0
Number_of_whole_fixations_std_content,0.0,0.0,0.0,0.0,38.16,130.0,414.0,544.0
Number_of_saccades_in_AOI_mean_medical_simple,0.0,0.0,0.0,0.0,38.32000000000001,130.0,415.0,545.0
Number_of_whole_fixations_mean_content,0.0,0.0,0.0,0.0,38.36,130.0,416.0,546.0
Number_of_saccades_in_AOI_std_clinical_original,0.0,0.0,0.0,0.0,38.4,130.0,417.0,547.0
Maximum_duration_of_whole_fixations_max_content,0.0,0.0,0.0,0.0,38.4,130.0,417.0,547.0
Number_of_saccades_in_AOI_std_clinical_simple,0.0,0.0,0.0,0.0,38.4,130.0,417.0,547.0
Number_of_saccades_in_AOI_std_medical_original,0.0,0.0,0.0,0.0,38.44,130.0,420.0,550.0
Number_of_saccades_in_AOI_std_medical_simple,0.0,0.0,0.0,0.0,38.58,130.0,421.0,551.0
Maximum_duration_of_whole_fixations_min_content,0.0,0.0,0.0,0.0,38.66,130.0,422.0,552.0
Time_to_exit_saccade_min_clinical_original,5.0,2.0,1.0,2.0,42.012,100.0,453.0,553.0
Number_of_fixations_max_clinical_original,0.0,0.0,0.0,0.0,39.059999999999995,130.0,423.0,553.0
Number_of_saccades_in_AOI_max_clinical_original,0.0,0.0,0.0,0.0,39.18,130.0,424.0,554.0
Maximum_duration_of_whole_fixations_std_content,0.0,0.0,0.0,0.0,39.32000000000001,130.0,425.0,555.0
Number_of_saccades_in_AOI_max_medical_simple,0.0,0.0,0.0,0.0,39.4,130.0,426.0,556.0
Number_of_saccades_in_AOI_max_medical_original,0.0,0.0,0.0,0.0,39.4,130.0,426.0,556.0
Number_of_saccades_in_AOI_max_clinical_simple,0.0,0.0,0.0,0.0,39.4,130.0,426.0,556.0
Maximum_duration_of_whole_fixations_mean_content,0.0,0.0,0.0,0.0,39.42,130.0,429.0,559.0
Time_to_entry_saccade_mean_clinical_original,0.0,0.0,0.0,0.0,39.44,130.0,430.0,560.0
Minimum_duration_of_whole_fixations_max_content,0.0,0.0,0.0,0.0,39.559999999999995,130.0,431.0,561.0
Time_to_entry_saccade_mean_clinical_simple,0.0,0.0,0.0,0.0,39.7,130.0,432.0,562.0
Number_of_fixations_std_medical_simple,0.0,0.0,0.0,0.0,40.059999999999995,130.0,433.0,563.0
Time_to_entry_saccade_mean_medical_simple,0.0,0.0,0.0,0.0,40.24,130.0,434.0,564.0
Time_to_entry_saccade_mean_medical_original,0.0,0.0,0.0,0.0,40.3,130.0,435.0,565.0
Minimum_duration_of_whole_fixations_min_content,0.0,0.0,0.0,0.0,40.32000000000001,130.0,436.0,566.0
Time_to_entry_saccade_std_medical_original,0.0,0.0,0.0,0.0,40.379999999999995,130.0,437.0,567.0
Time_to_entry_saccade_std_clinical_original,0.0,0.0,0.0,0.0,40.4,130.0,438.0,568.0
Time_to_entry_saccade_std_clinical_simple,0.0,0.0,0.0,0.0,40.4,130.0,438.0,568.0
Minimum_duration_of_whole_fixations_std_content,0.0,0.0,0.0,0.0,40.44,130.0,440.0,570.0
Time_to_entry_saccade_std_medical_simple,0.0,0.0,0.0,0.0,40.6,130.0,443.0,573.0
Minimum_duration_of_whole_fixations_mean_content,0.0,0.0,0.0,0.0,40.72,130.0,445.0,575.0
Number_of_fixations_std_medical_original,0.0,0.0,0.0,0.0,41.059999999999995,130.0,446.0,576.0
Time_to_entry_saccade_min_clinical_original,0.0,0.0,0.0,0.0,41.16,130.0,447.0,577.0
Time_to_entry_saccade_min_medical_simple,0.0,0.0,0.0,0.0,41.32000000000001,130.0,448.0,578.0
Average_duration_of_whole_fixations_max_content,0.0,0.0,0.0,0.0,41.339999999999996,130.0,449.0,579.0
Peak_velocity_of_entry_saccade_max_clinical_simple,10.0,4.0,2.0,4.0,45.384,92.0,487.0,579.0
Average_duration_of_whole_fixations_min_content,0.0,0.0,0.0,0.0,41.4,130.0,450.0,580.0
Time_to_entry_saccade_max_clinical_original,0.0,0.0,0.0,0.0,41.48,130.0,451.0,581.0
Average_duration_of_whole_fixations_mean_content,0.0,0.0,0.0,0.0,41.839999999999996,130.0,452.0,582.0
Time_to_entry_saccade_max_clinical_simple,0.0,0.0,0.0,0.0,42.04,130.0,454.0,584.0
Number_of_fixations_std_clinical_simple,0.0,0.0,0.0,0.0,42.059999999999995,130.0,455.0,585.0
Time_to_entry_saccade_max_medical_original,0.0,0.0,0.0,0.0,42.3,130.0,456.0,586.0
Total_duration_of_whole_fixations_max_content,0.0,0.0,0.0,0.0,42.379999999999995,130.0,457.0,587.0
Time_to_entry_saccade_max_medical_simple,0.0,0.0,0.0,0.0,42.379999999999995,130.0,457.0,587.0
Time_to_exit_saccade_mean_clinical_simple,0.0,0.0,0.0,0.0,42.4,130.0,459.0,589.0
Time_to_exit_saccade_mean_clinical_original,0.0,0.0,0.0,0.0,42.4,130.0,459.0,589.0
Time_to_exit_saccade_mean_medical_original,0.0,0.0,0.0,0.0,42.5,130.0,461.0,591.0
Total_duration_of_whole_fixations_std_content,0.0,0.0,0.0,0.0,42.519999999999996,130.0,462.0,592.0
Time_to_exit_saccade_mean_medical_simple,0.0,0.0,0.0,0.0,43.0,130.0,463.0,593.0
Number_of_fixations_std_clinical_original,0.0,0.0,0.0,0.0,43.059999999999995,130.0,464.0,594.0
Time_to_exit_saccade_std_clinical_original,0.0,0.0,0.0,0.0,43.28,130.0,465.0,595.0
Total_duration_of_whole_fixations_mean_content,0.0,0.0,0.0,0.0,43.3,130.0,466.0,596.0
Average_pupil_diameter_max_content,0.0,0.0,0.0,0.0,43.379999999999995,130.0,467.0,597.0
Time_to_exit_saccade_std_medical_original,0.0,0.0,0.0,0.0,43.4,130.0,468.0,598.0
Time_to_exit_saccade_std_clinical_simple,0.0,0.0,0.0,0.0,43.4,130.0,468.0,598.0
Peak_velocity_of_exit_saccade_min_clinical_original,10.0,4.0,2.0,4.0,47.344,92.0,506.0,598.0
Time_to_exit_saccade_std_medical_simple,0.0,0.0,0.0,0.0,43.42,130.0,470.0,600.0
Average_pupil_diameter_min_content,0.0,0.0,0.0,0.0,43.48,130.0,471.0,601.0
Time_to_exit_saccade_min_clinical_simple,0.0,0.0,0.0,0.0,43.66,130.0,472.0,602.0
Peak_velocity_of_exit_saccade_min_medical_original,10.0,4.0,2.0,4.0,47.464,92.0,510.0,602.0
Number_of_fixations_mean_medical_simple,0.0,0.0,0.0,0.0,44.059999999999995,130.0,473.0,603.0
Average_pupil_diameter_std_content,0.0,0.0,0.0,0.0,44.260000000000005,130.0,474.0,604.0
Time_to_exit_saccade_min_medical_original,0.0,0.0,0.0,0.0,44.260000000000005,130.0,474.0,604.0
Average_pupil_diameter_mean_content,0.0,0.0,0.0,0.0,44.4,130.0,476.0,606.0
Time_to_exit_saccade_min_medical_simple,0.0,0.0,0.0,0.0,44.4,130.0,476.0,606.0
Time_to_exit_saccade_max_clinical_original,0.0,0.0,0.0,0.0,44.4,130.0,476.0,606.0
Time_to_exit_saccade_max_clinical_simple,0.0,0.0,0.0,0.0,44.42,130.0,479.0,609.0
Duration_of_first_fixation_max_content,0.0,0.0,0.0,0.0,44.42,130.0,479.0,609.0
Time_to_exit_saccade_max_medical_original,0.0,0.0,0.0,0.0,44.519999999999996,130.0,481.0,611.0
Duration_of_first_fixation_min_content,0.0,0.0,0.0,0.0,44.66,130.0,482.0,612.0
Number_of_fixations_mean_medical_original,0.0,0.0,0.0,0.0,45.059999999999995,130.0,483.0,613.0
Time_to_exit_saccade_max_medical_simple,0.0,0.0,0.0,0.0,45.2,130.0,484.0,614.0
Peak_velocity_of_entry_saccade_mean_clinical_simple,0.0,0.0,0.0,0.0,45.3,130.0,485.0,615.0
Duration_of_first_fixation_std_content,0.0,0.0,0.0,0.0,45.32000000000001,130.0,486.0,616.0
Peak_velocity_of_entry_saccade_mean_clinical_original,0.0,0.0,0.0,0.0,45.4,130.0,488.0,618.0
Peak_velocity_of_entry_saccade_mean_medical_simple,0.0,0.0,0.0,0.0,45.42,130.0,489.0,619.0
Peak_velocity_of_entry_saccade_std_clinical_original,0.0,0.0,0.0,0.0,45.519999999999996,130.0,490.0,620.0
Peak_velocity_of_entry_saccade_std_clinical_simple,0.0,0.0,0.0,0.0,45.62,130.0,491.0,621.0
Peak_velocity_of_entry_saccade_mean_medical_original,0.0,0.0,0.0,0.0,45.8,130.0,492.0,622.0
Peak_velocity_of_entry_saccade_min_clinical_simple,0.0,0.0,0.0,0.0,45.92,130.0,493.0,623.0
Duration_of_first_fixation_mean_content,0.0,0.0,0.0,0.0,46.04,130.0,494.0,624.0
Number_of_fixations_mean_clinical_simple,0.0,0.0,0.0,0.0,46.059999999999995,130.0,495.0,625.0
Time_to_first_fixation_max_content,0.0,0.0,0.0,0.0,46.22,130.0,496.0,626.0
Peak_velocity_of_entry_saccade_std_medical_original,0.0,0.0,0.0,0.0,46.24,130.0,497.0,627.0
Time_to_first_fixation_min_content,0.0,0.0,0.0,0.0,46.36,130.0,498.0,628.0
Peak_velocity_of_entry_saccade_min_clinical_original,0.0,0.0,0.0,0.0,46.4,130.0,499.0,629.0
Time_to_first_fixation_std_content,0.0,0.0,0.0,0.0,46.42,130.0,500.0,630.0
Peak_velocity_of_entry_saccade_min_medical_original,0.0,0.0,0.0,0.0,46.54,130.0,501.0,631.0
Time_to_first_fixation_mean_content,0.0,0.0,0.0,0.0,46.68,130.0,502.0,632.0
Number_of_fixations_mean_clinical_original,0.0,0.0,0.0,0.0,47.059999999999995,130.0,503.0,633.0
Peak_velocity_of_entry_saccade_min_medical_simple,0.0,0.0,0.0,0.0,47.260000000000005,130.0,504.0,634.0
Number_of_fixations_max_content,0.0,0.0,0.0,0.0,47.32000000000001,130.0,505.0,635.0
Peak_velocity_of_entry_saccade_max_clinical_original,0.0,0.0,0.0,0.0,47.379999999999995,130.0,507.0,637.0
Peak_velocity_of_entry_saccade_max_medical_original,0.0,0.0,0.0,0.0,47.4,130.0,508.0,638.0
Number_of_fixations_std_content,0.0,0.0,0.0,0.0,47.4,130.0,508.0,638.0
Peak_velocity_of_exit_saccade_mean_clinical_original,0.0,0.0,0.0,0.0,47.48,130.0,511.0,641.0
Number_of_fixations_mean_content,0.0,0.0,0.0,0.0,47.64,130.0,512.0,642.0
Peak_velocity_of_entry_saccade_std_medical_simple,0.0,0.0,0.0,0.0,47.66,130.0,513.0,643.0
Peak_velocity_of_entry_saccade_max_medical_simple,0.0,0.0,0.0,0.0,47.879999999999995,130.0,514.0,644.0
Maximum_duration_of_fixations_max_medical_simple,0.0,0.0,0.0,0.0,48.059999999999995,130.0,515.0,645.0
Peak_velocity_of_exit_saccade_mean_clinical_simple,0.0,0.0,0.0,0.0,48.14,130.0,516.0,646.0
Peak_velocity_of_exit_saccade_mean_medical_original,0.0,0.0,0.0,0.0,48.24,130.0,517.0,647.0
Maximum_duration_of_fixations_max_content,0.0,0.0,0.0,0.0,48.32000000000001,130.0,518.0,648.0
Peak_velocity_of_exit_saccade_mean_medical_simple,0.0,0.0,0.0,0.0,48.379999999999995,130.0,519.0,649.0
