Feature,Total_Stability_Count,Overall_Usage_Percentage,Conditional_Mean_Count,Conditional_Usage_Percentage,Mean_Rank_or_Score,Usage_Rank,Internal_Rank,Global_Score
word_count_screen_mean_non_medical,0.0,0.0,0.0,0.0,6.4,461.0,184.0,645.0
Maximum_duration_of_Visit_min_non_medical,0.0,0.0,0.0,0.0,6.4,461.0,184.0,645.0
Maximum_duration_of_Visit_std_non_medical,0.0,0.0,0.0,0.0,6.4,461.0,184.0,645.0
Number_of_Visits_std_non_medical,0.0,0.0,0.0,0.0,6.4,461.0,184.0,645.0
Number_of_Visits_mean_non_medical,0.0,0.0,0.0,0.0,6.4,461.0,184.0,645.0
id.line_std_content,10.0,0.5714285714285714,2.0,4.0,8.141333333333334,426.0,220.0,646.0
word_frequency_screen_std_medical,245.0,14.000000000000002,24.5,49.0,20.0,202.0,447.0,649.0
Number_of_fixations_max_medical_original,214.0,12.22857142857143,42.8,85.6,19.074666666666666,228.0,425.0,653.0
Number_of_Visits_max_non_medical,0.0,0.0,0.0,0.0,6.419999999999999,461.0,192.0,653.0
Minimum_duration_of_fixations_mean_non_medical,0.0,0.0,0.0,0.0,6.540000000000001,461.0,193.0,654.0
word_count_screen_mean_content,0.0,0.0,0.0,0.0,6.76,461.0,196.0,657.0
Total_duration_of_whole_fixations_std_content,250.0,14.285714285714285,50.0,100.0,23.686666666666667,123.0,536.0,659.0
id.line_max_content,0.0,0.0,0.0,0.0,7.333333333333333,461.0,201.0,662.0
Minimum_duration_of_whole_fixations_max_medical_simple,10.0,0.5714285714285714,2.0,4.0,8.794666666666666,426.0,236.0,662.0
Time_to_first_Visit_mean_non_medical,0.0,0.0,0.0,0.0,7.340000000000001,461.0,202.0,663.0
id.line_max_non_medical,0.0,0.0,0.0,0.0,7.380000000000001,461.0,204.0,665.0
id.line_min_content,0.0,0.0,0.0,0.0,7.386666666666668,461.0,205.0,666.0
id.line_min_non_medical,0.0,0.0,0.0,0.0,7.4,461.0,206.0,667.0
Duration_of_first_Visit_std_non_medical,0.0,0.0,0.0,0.0,7.4,461.0,206.0,667.0
Time_to_first_Visit_std_non_medical,0.0,0.0,0.0,0.0,7.4,461.0,206.0,667.0
Time_to_first_Visit_max_non_medical,0.0,0.0,0.0,0.0,7.4,461.0,206.0,667.0
Time_to_first_Visit_min_non_medical,0.0,0.0,0.0,0.0,7.4,461.0,206.0,667.0
Duration_of_first_Visit_mean_non_medical,0.0,0.0,0.0,0.0,7.4,461.0,206.0,667.0
Total_duration_of_whole_fixations_max_content,250.0,14.285714285714285,50.0,100.0,23.886666666666663,123.0,545.0,668.0
Total_duration_of_whole_fixations_mean_content,250.0,14.285714285714285,50.0,100.0,23.906666666666663,123.0,547.0,670.0
Minimum_duration_of_whole_fixations_max_clinical_simple,5.0,0.2857142857142857,1.0,2.0,8.524,438.0,233.0,671.0
word_frequency_screen_mean_medical,227.0,12.971428571428573,22.7,45.4,20.160999999999998,221.0,451.0,672.0
Duration_of_first_Visit_min_non_medical,0.0,0.0,0.0,0.0,7.419999999999999,461.0,212.0,673.0
Minimum_duration_of_whole_fixations_min_medical_simple,4.0,0.2285714285714286,1.0,2.0,8.373333333333333,451.0,224.0,675.0
Average_pupil_diameter_min_content,250.0,14.285714285714285,50.0,100.0,23.959999999999997,123.0,552.0,675.0
Average_duration_of_fixations_max_non_medical,0.0,0.0,0.0,0.0,7.58,461.0,215.0,676.0
Time_to_exit_saccade_min_non_medical,5.0,0.2857142857142857,1.0,2.0,9.232000000000001,438.0,239.0,677.0
Minimum_duration_of_Visit_mean_non_medical,0.0,0.0,0.0,0.0,7.860000000000001,461.0,218.0,679.0
total_lemma_count_text_min_medical,233.0,13.314285714285715,23.3,46.6,20.618000000000002,214.0,465.0,679.0
Average_pupil_diameter_std_content,250.0,14.285714285714285,50.0,100.0,24.220000000000002,123.0,558.0,681.0
Duration_of_first_fixation_min_content,250.0,14.285714285714285,50.0,100.0,24.220000000000002,123.0,558.0,681.0
id.line_std_non_medical,0.0,0.0,0.0,0.0,8.34,461.0,222.0,683.0
total_word_count_text_min_medical,206.0,11.771428571428572,29.428571428571427,58.857142857142854,20.236,229.0,454.0,683.0
id.line_mean_content,0.0,0.0,0.0,0.0,8.353333333333333,461.0,223.0,684.0
Duration_of_first_fixation_std_content,250.0,14.285714285714285,50.0,100.0,24.246666666666666,123.0,561.0,684.0
Duration_of_first_fixation_max_content,250.0,14.285714285714285,50.0,100.0,24.253333333333334,123.0,563.0,686.0
Duration_of_first_Visit_max_non_medical,0.0,0.0,0.0,0.0,8.38,461.0,225.0,686.0
Average_pupil_diameter_mean_content,250.0,14.285714285714285,50.0,100.0,24.259999999999998,123.0,564.0,687.0
right_dependents_max_non_medical,0.0,0.0,0.0,0.0,8.4,461.0,226.0,687.0
id.line_mean_non_medical,0.0,0.0,0.0,0.0,8.4,461.0,226.0,687.0
Number_of_saccades_in_AOI_max_non_medical,0.0,0.0,0.0,0.0,8.4,461.0,226.0,687.0
Number_of_saccades_in_AOI_mean_non_medical,0.0,0.0,0.0,0.0,8.4,461.0,226.0,687.0
Number_of_saccades_in_AOI_std_non_medical,0.0,0.0,0.0,0.0,8.4,461.0,226.0,687.0
Time_to_entry_saccade_mean_non_medical,0.0,0.0,0.0,0.0,8.4,461.0,226.0,687.0
total_word_count_text_std_medical,206.0,11.771428571428572,29.428571428571427,58.857142857142854,20.383000000000003,229.0,458.0,687.0
Duration_of_first_fixation_mean_content,250.0,14.285714285714285,50.0,100.0,24.273333333333333,123.0,565.0,688.0
Time_to_first_fixation_std_content,250.0,14.285714285714285,50.0,100.0,24.32,123.0,567.0,690.0
total_word_count_text_mean_medical,206.0,11.771428571428572,29.428571428571427,58.857142857142854,20.55,229.0,463.0,692.0
Time_to_first_fixation_min_content,250.0,14.285714285714285,50.0,100.0,24.366666666666667,123.0,569.0,692.0
Maximum_duration_of_whole_fixations_mean_clinical_original,2.0,0.1142857142857143,1.0,2.0,9.124,455.0,238.0,693.0
Time_to_first_fixation_mean_content,250.0,14.285714285714285,50.0,100.0,24.38,123.0,570.0,693.0
Time_to_entry_saccade_std_non_medical,0.0,0.0,0.0,0.0,8.44,461.0,232.0,693.0
Maximum_duration_of_whole_fixations_mean_medical_original,4.0,0.2285714285714286,2.0,4.0,9.364,451.0,243.0,694.0
Minimum_duration_of_whole_fixations_max_medical_original,0.0,0.0,0.0,0.0,8.706666666666667,461.0,234.0,695.0
Time_to_first_fixation_max_content,250.0,14.285714285714285,50.0,100.0,24.453333333333333,123.0,572.0,695.0
Number_of_fixations_max_content,250.0,14.285714285714285,50.0,100.0,24.58,123.0,574.0,697.0
Number_of_fixations_std_content,250.0,14.285714285714285,50.0,100.0,24.586666666666666,123.0,575.0,698.0
right_dependents_max_content,0.0,0.0,0.0,0.0,8.906666666666666,461.0,237.0,698.0
Number_of_fixations_mean_content,250.0,14.285714285714285,50.0,100.0,24.6,123.0,576.0,699.0
total_word_count_screen_max_medical,200.0,11.428571428571429,50.0,100.0,20.589,236.0,464.0,700.0
Maximum_duration_of_whole_fixations_mean_clinical_simple,2.0,0.1142857142857143,1.0,2.0,9.390666666666668,455.0,245.0,700.0
right_dependents_std_content,0.0,0.0,0.0,0.0,9.3,461.0,240.0,701.0
Time_to_entry_saccade_max_non_medical,0.0,0.0,0.0,0.0,9.34,461.0,241.0,702.0
right_dependents_std_non_medical,0.0,0.0,0.0,0.0,9.38,461.0,244.0,705.0
right_dependents_mean_non_medical,0.0,0.0,0.0,0.0,9.4,461.0,246.0,707.0
Average_duration_of_fixations_min_non_medical,0.0,0.0,0.0,0.0,9.4,461.0,246.0,707.0
Time_to_exit_saccade_std_non_medical,0.0,0.0,0.0,0.0,9.4,461.0,246.0,707.0
Time_to_exit_saccade_mean_non_medical,0.0,0.0,0.0,0.0,9.4,461.0,246.0,707.0
right_dependents_mean_content,0.0,0.0,0.0,0.0,9.4,461.0,246.0,707.0
Peak_velocity_of_entry_saccade_mean_non_medical,0.0,0.0,0.0,0.0,9.4,461.0,246.0,707.0
Peak_velocity_of_exit_saccade_mean_non_medical,10.0,0.5714285714285714,2.0,4.0,10.884,426.0,281.0,707.0
Time_to_exit_saccade_max_non_medical,0.0,0.0,0.0,0.0,9.4,461.0,246.0,707.0
Number_of_fixations_max_clinical_simple,124.0,7.085714285714285,24.8,49.6,19.909333333333333,264.0,444.0,708.0
Peak_velocity_of_entry_saccade_std_non_medical,0.0,0.0,0.0,0.0,9.559999999999999,461.0,253.0,714.0
Maximum_duration_of_whole_fixations_mean_medical_simple,0.0,0.0,0.0,0.0,9.606666666666666,461.0,254.0,715.0
Sentence_id_current_mean_content,0.0,0.0,0.0,0.0,9.733333333333333,461.0,255.0,716.0
Maximum_duration_of_whole_fixations_std_clinical_original,0.0,0.0,0.0,0.0,9.766666666666667,461.0,256.0,717.0
Maximum_duration_of_whole_fixations_std_clinical_simple,0.0,0.0,0.0,0.0,9.833333333333334,461.0,257.0,718.0
Maximum_duration_of_whole_fixations_std_medical_original,0.0,0.0,0.0,0.0,10.193333333333333,461.0,260.0,721.0
left_dependents_max_content,0.0,0.0,0.0,0.0,10.22,461.0,261.0,722.0
left_dependents_std_content,0.0,0.0,0.0,0.0,10.360000000000001,461.0,262.0,723.0
Sentence_id_current_std_non_medical,0.0,0.0,0.0,0.0,10.360000000000001,461.0,262.0,723.0
Average_duration_of_whole_fixations_std_content,240.0,13.714285714285715,24.0,48.0,23.396,205.0,519.0,724.0
left_dependents_max_non_medical,0.0,0.0,0.0,0.0,10.38,461.0,264.0,725.0
tag.id_max_non_medical,0.0,0.0,0.0,0.0,10.4,461.0,265.0,726.0
Sentence_id_current_std_content,0.0,0.0,0.0,0.0,10.4,461.0,265.0,726.0
left_dependents_mean_content,0.0,0.0,0.0,0.0,10.4,461.0,265.0,726.0
tag.id_max_content,0.0,0.0,0.0,0.0,10.4,461.0,265.0,726.0
left_dependents_std_non_medical,0.0,0.0,0.0,0.0,10.4,461.0,265.0,726.0
left_dependents_mean_non_medical,0.0,0.0,0.0,0.0,10.4,461.0,265.0,726.0
Sentence_id_current_max_content,0.0,0.0,0.0,0.0,10.4,461.0,265.0,726.0
Sentence_id_current_mean_non_medical,0.0,0.0,0.0,0.0,10.4,461.0,265.0,726.0
Sentence_id_current_max_non_medical,0.0,0.0,0.0,0.0,10.4,461.0,265.0,726.0
Average_duration_of_fixations_std_non_medical,0.0,0.0,0.0,0.0,10.4,461.0,265.0,726.0
total_word_count_screen_std_medical,170.0,9.714285714285714,42.5,85.0,21.318,251.0,477.0,728.0
total_word_count_screen_min_medical,140.0,8.0,35.0,70.0,20.874000000000002,257.0,471.0,728.0
Average_duration_of_whole_fixations_mean_content,247.0,14.114285714285716,49.4,98.8,23.741333333333333,193.0,540.0,733.0
tag.id_std_non_medical,0.0,0.0,0.0,0.0,10.540000000000001,461.0,275.0,736.0
Peak_velocity_of_entry_saccade_min_non_medical,0.0,0.0,0.0,0.0,10.559999999999999,461.0,276.0,737.0
Maximum_duration_of_whole_fixations_std_medical_simple,0.0,0.0,0.0,0.0,10.566666666666666,461.0,277.0,738.0
tag.id_std_content,0.0,0.0,0.0,0.0,10.666666666666666,461.0,279.0,740.0
id.phrase.in.brackets_max_content,0.0,0.0,0.0,0.0,10.879999999999999,461.0,280.0,741.0
Number_of_fixations_max_clinical_original,115.0,6.571428571428571,23.0,46.0,20.755999999999997,273.0,469.0,742.0
Average_duration_of_whole_fixations_max_content,235.0,13.428571428571429,47.0,94.0,23.633333333333333,210.0,532.0,742.0
Average_duration_of_whole_fixations_min_content,235.0,13.428571428571429,47.0,94.0,23.64,210.0,533.0,743.0
Maximum_duration_of_whole_fixations_min_clinical_original,0.0,0.0,0.0,0.0,10.9,461.0,282.0,743.0
tag.id_mean_content,0.0,0.0,0.0,0.0,10.913333333333332,461.0,283.0,744.0
Maximum_duration_of_whole_fixations_min_clinical_simple,0.0,0.0,0.0,0.0,10.966666666666667,461.0,284.0,745.0
First-pass_first_fixation_duration_std_non_medical,5.0,0.2857142857142857,1.0,2.0,12.172,438.0,308.0,746.0
Maximum_duration_of_whole_fixations_min_medical_original,0.0,0.0,0.0,0.0,11.04,461.0,285.0,746.0
Maximum_duration_of_whole_fixations_min_medical_simple,0.0,0.0,0.0,0.0,11.186666666666667,461.0,286.0,747.0
Maximum_duration_of_whole_fixations_max_clinical_original,0.0,0.0,0.0,0.0,11.233333333333333,461.0,287.0,748.0
tag.id_mean_non_medical,0.0,0.0,0.0,0.0,11.26,461.0,289.0,750.0
tag.id_min_non_medical,0.0,0.0,0.0,0.0,11.26,461.0,289.0,750.0
id.phrase.in.brackets_std_content,0.0,0.0,0.0,0.0,11.326666666666666,461.0,291.0,752.0
Minimum_duration_of_whole_fixations_mean_content,229.0,13.085714285714287,45.8,91.6,23.669333333333334,218.0,535.0,753.0
Peak_velocity_of_exit_saccade_min_non_medical,0.0,0.0,0.0,0.0,11.34,461.0,292.0,753.0
Number_of_fixations_std_medical_simple,115.0,6.571428571428571,23.0,46.0,21.606666666666666,273.0,480.0,753.0
Peak_velocity_of_entry_saccade_max_non_medical,0.0,0.0,0.0,0.0,11.38,461.0,293.0,754.0
Average_duration_of_fixations_mean_non_medical,0.0,0.0,0.0,0.0,11.4,461.0,294.0,755.0
id.phrase.in.brackets_max_non_medical,0.0,0.0,0.0,0.0,11.4,461.0,294.0,755.0
Peak_velocity_of_exit_saccade_std_non_medical,0.0,0.0,0.0,0.0,11.4,461.0,294.0,755.0
Time_to_first_whole_fixation_min_content,143.0,8.17142857142857,14.3,28.6,22.610666666666667,256.0,501.0,757.0
id.phrase.in.brackets_std_non_medical,0.0,0.0,0.0,0.0,11.419999999999998,461.0,297.0,758.0
id.phrase.in.brackets_min_non_medical,0.0,0.0,0.0,0.0,11.419999999999998,461.0,297.0,758.0
Maximum_duration_of_whole_fixations_max_clinical_simple,0.0,0.0,0.0,0.0,11.493333333333334,461.0,299.0,760.0
id.phrase.in.brackets_mean_content,0.0,0.0,0.0,0.0,11.7,461.0,300.0,761.0
AOI_length_max_content,0.0,0.0,0.0,0.0,11.773333333333333,461.0,302.0,763.0
Maximum_duration_of_whole_fixations_max_medical_original,0.0,0.0,0.0,0.0,11.860000000000001,461.0,303.0,764.0
Maximum_duration_of_whole_fixations_max_medical_simple,0.0,0.0,0.0,0.0,11.966666666666667,461.0,304.0,765.0
Average_pupil_diameter_max_content,232.0,13.257142857142856,46.4,92.8,23.95733333333333,215.0,551.0,766.0
Minimum_duration_of_whole_fixations_max_content,193.0,11.028571428571428,38.6,77.2,23.496,245.0,522.0,767.0
Number_of_whole_fixations_mean_clinical_original,0.0,0.0,0.0,0.0,12.133333333333333,461.0,306.0,767.0
Number_of_whole_fixations_mean_clinical_simple,0.0,0.0,0.0,0.0,12.153333333333334,461.0,307.0,768.0
AOI_length_min_content,0.0,0.0,0.0,0.0,12.24,461.0,309.0,770.0
Peak_velocity_of_exit_saccade_max_non_medical,0.0,0.0,0.0,0.0,12.34,461.0,310.0,771.0
First-pass_first_fixation_duration_mean_non_medical,0.0,0.0,0.0,0.0,12.38,461.0,311.0,772.0
AOI_length_std_content,0.0,0.0,0.0,0.0,12.4,461.0,312.0,773.0
id.phrase.in.brackets_mean_non_medical,0.0,0.0,0.0,0.0,12.4,461.0,312.0,773.0
First-pass_first_fixation_duration_max_non_medical,0.0,0.0,0.0,0.0,12.4,461.0,312.0,773.0
First-pass_duration_mean_non_medical,0.0,0.0,0.0,0.0,12.4,461.0,312.0,773.0
Total_duration_of_fixations_max_non_medical,0.0,0.0,0.0,0.0,12.4,461.0,312.0,773.0
AOI_length_max_non_medical,0.0,0.0,0.0,0.0,12.4,461.0,312.0,773.0
Average_whole-fixation_eye_openness_std_content,15.0,0.8571428571428572,3.0,6.0,14.618666666666666,415.0,364.0,779.0
AOI_length_std_non_medical,0.0,0.0,0.0,0.0,12.419999999999998,461.0,318.0,779.0
First-pass_duration_max_non_medical,0.0,0.0,0.0,0.0,12.419999999999998,461.0,318.0,779.0
Number_of_whole_fixations_mean_medical_original,0.0,0.0,0.0,0.0,12.426666666666668,461.0,320.0,781.0
AOI_length_mean_content,0.0,0.0,0.0,0.0,12.466666666666667,461.0,321.0,782.0
Number_of_whole_fixations_mean_medical_simple,0.0,0.0,0.0,0.0,12.72,461.0,322.0,783.0
Number_of_whole_fixations_std_clinical_original,0.0,0.0,0.0,0.0,12.92,461.0,323.0,784.0
word_id_text_max_content,0.0,0.0,0.0,0.0,13.06,461.0,325.0,786.0
Regression-path_duration_mean_content,15.0,0.8571428571428572,1.5,3.0,15.105333333333334,415.0,371.0,786.0
Number_of_whole_fixations_std_clinical_simple,0.0,0.0,0.0,0.0,13.120000000000001,461.0,326.0,787.0
word_id_text_std_content,0.0,0.0,0.0,0.0,13.38,461.0,327.0,788.0
AOI_length_mean_non_medical,0.0,0.0,0.0,0.0,13.38,461.0,327.0,788.0
Selective_regression-path_duration_mean_non_medical,0.0,0.0,0.0,0.0,13.38,461.0,327.0,788.0
Total_duration_of_fixations_std_non_medical,0.0,0.0,0.0,0.0,13.4,461.0,330.0,791.0
Selective_regression-path_duration_std_non_medical,0.0,0.0,0.0,0.0,13.4,461.0,330.0,791.0
word_id_text_std_non_medical,0.0,0.0,0.0,0.0,13.4,461.0,330.0,791.0
First-pass_regression_std_non_medical,0.0,0.0,0.0,0.0,13.4,461.0,330.0,791.0
word_id_text_mean_non_medical,0.0,0.0,0.0,0.0,13.4,461.0,330.0,791.0
First-pass_regression_mean_non_medical,0.0,0.0,0.0,0.0,13.4,461.0,330.0,791.0
word_id_text_mean_content,0.0,0.0,0.0,0.0,13.4,461.0,330.0,791.0
word_id_text_max_non_medical,0.0,0.0,0.0,0.0,13.4,461.0,330.0,791.0
Average_duration_of_whole_fixations_mean_medical,500.0,28.57142857142857,50.0,100.0,34.71,22.0,771.0,793.0
Maximum_duration_of_fixations_max_content,232.0,13.257142857142856,46.4,92.8,24.717333333333332,215.0,579.0,794.0
Minimum_duration_of_whole_fixations_mean_medical,488.0,27.885714285714286,48.8,97.6,34.189,34.0,762.0,796.0
Duration_of_first_whole_fixation_std_content,112.0,6.4,22.4,44.8,23.352,279.0,517.0,796.0
Minimum_duration_of_whole_fixations_min_medical,484.0,27.65714285714286,32.266666666666666,64.53333333333333,33.697,40.0,756.0,796.0
Duration_of_first_whole_fixation_min_clinical_original,55.0,3.1428571428571432,5.5,11.0,17.824,385.0,413.0,798.0
Average_duration_of_whole_fixations_max_medical,488.0,27.885714285714286,48.8,97.6,34.279,34.0,764.0,798.0
word_id_screen_max_content,0.0,0.0,0.0,0.0,13.406666666666666,461.0,338.0,799.0
Regression-path_duration_mean_non_medical,0.0,0.0,0.0,0.0,13.459999999999999,461.0,339.0,800.0
Number_of_whole_fixations_std_medical_simple,0.0,0.0,0.0,0.0,13.46,461.0,340.0,801.0
Number_of_whole_fixations_max_clinical_original,0.0,0.0,0.0,0.0,13.553333333333335,461.0,341.0,802.0
Average_duration_of_whole_fixations_std_medical,488.0,27.885714285714286,48.8,97.6,34.675,34.0,769.0,803.0
Minimum_duration_of_whole_fixations_std_medical,476.0,27.200000000000003,47.6,95.2,34.038,43.0,760.0,803.0
Minimum_duration_of_whole_fixations_std_content,136.0,7.7714285714285705,27.2,54.400000000000006,23.890666666666668,258.0,546.0,804.0
Average_whole-fixation_eye_openness_mean_content,5.0,0.2857142857142857,1.0,2.0,14.964,438.0,367.0,805.0
Number_of_whole_fixations_max_clinical_simple,0.0,0.0,0.0,0.0,13.84,461.0,344.0,805.0
word_id_screen_std_content,0.0,0.0,0.0,0.0,14.040000000000001,461.0,345.0,806.0
Time_to_first_whole_fixation_min_medical,365.0,20.857142857142858,36.5,73.0,32.654,69.0,740.0,809.0
Number_of_whole_fixations_max_medical_original,0.0,0.0,0.0,0.0,14.326666666666666,461.0,348.0,809.0
word_id_screen_mean_content,0.0,0.0,0.0,0.0,14.353333333333333,461.0,350.0,811.0
Regression-path_duration_std_non_medical,0.0,0.0,0.0,0.0,14.360000000000003,461.0,351.0,812.0
Average_duration_of_whole_fixations_min_medical,467.0,26.685714285714283,46.7,93.4,34.505,46.0,766.0,812.0
Total_duration_of_Visit_mean_content,100.0,5.714285714285714,50.0,100.0,23.250666666666667,298.0,515.0,813.0
word_id_screen_max_non_medical,0.0,0.0,0.0,0.0,14.38,461.0,352.0,813.0
First-pass_regression_mean_content,5.0,0.2857142857142857,1.0,2.0,15.404,438.0,375.0,813.0
Regression-path_duration_max_non_medical,0.0,0.0,0.0,0.0,14.4,461.0,353.0,814.0
Average_whole-fixation_eye_openness_std_non_medical,0.0,0.0,0.0,0.0,14.4,461.0,353.0,814.0
word_id_screen_mean_non_medical,0.0,0.0,0.0,0.0,14.4,461.0,353.0,814.0
Average_whole-fixation_pupil_diameter_max_content,100.0,5.714285714285714,50.0,100.0,23.333333333333332,298.0,516.0,814.0
Number_of_whole_fixations_max_medical_simple,0.0,0.0,0.0,0.0,14.4,461.0,353.0,814.0
Total_duration_of_fixations_mean_non_medical,0.0,0.0,0.0,0.0,14.4,461.0,353.0,814.0
Average_whole-fixation_eye_openness_min_non_medical,0.0,0.0,0.0,0.0,14.4,461.0,353.0,814.0
word_id_screen_std_non_medical,0.0,0.0,0.0,0.0,14.4,461.0,353.0,814.0
Average_whole-fixation_eye_openness_max_non_medical,0.0,0.0,0.0,0.0,14.4,461.0,353.0,814.0
Average_whole-fixation_eye_openness_mean_non_medical,0.0,0.0,0.0,0.0,14.4,461.0,353.0,814.0
Average_whole-fixation_pupil_diameter_mean_medical,338.0,19.314285714285713,48.285714285714285,96.57142857142857,31.773000000000003,95.0,725.0,820.0
Duration_of_first_whole_fixation_max_medical,344.0,19.657142857142855,49.142857142857146,98.28571428571429,32.035999999999994,90.0,731.0,821.0
Selective_regression-path_duration_mean_content,5.0,0.2857142857142857,1.0,2.0,15.950666666666669,438.0,383.0,821.0
Time_to_first_whole_fixation_mean_medical,350.0,20.0,50.0,100.0,33.08,79.0,744.0,823.0
Average_whole-fixation_eye_openness_max_content,0.0,0.0,0.0,0.0,14.44,461.0,362.0,823.0
Average_whole-fixation_pupil_diameter_min_content,100.0,5.714285714285714,50.0,100.0,23.526666666666664,298.0,525.0,823.0
Time_to_first_whole_fixation_mean_clinical_original,0.0,0.0,0.0,0.0,14.46,461.0,363.0,824.0
Time_to_first_whole_fixation_mean_clinical_simple,0.0,0.0,0.0,0.0,14.726666666666667,461.0,365.0,826.0
Average_whole-fixation_pupil_diameter_std_content,100.0,5.714285714285714,50.0,100.0,23.576,298.0,528.0,826.0
Number_of_whole_fixations_max_medical,350.0,20.0,50.0,100.0,33.269999999999996,79.0,748.0,827.0
Number_of_whole_fixations_std_medical_original,0.0,0.0,0.0,0.0,14.826666666666666,461.0,366.0,827.0
Average_whole-fixation_pupil_diameter_mean_content,100.0,5.714285714285714,50.0,100.0,23.619999999999997,298.0,530.0,828.0
Number_of_whole_fixations_std_medical,350.0,20.0,50.0,100.0,33.339,79.0,749.0,828.0
Time_to_first_whole_fixation_mean_medical_original,0.0,0.0,0.0,0.0,14.993333333333334,461.0,368.0,829.0
Time_to_first_whole_fixation_std_medical,345.0,19.714285714285715,49.285714285714285,98.57142857142857,32.835,89.0,741.0,830.0
Number_of_whole_fixations_mean_medical,350.0,20.0,50.0,100.0,33.392,79.0,751.0,830.0
Maximum_duration_of_whole_fixations_max_medical,350.0,20.0,50.0,100.0,33.452,79.0,752.0,831.0
Total_duration_of_whole_fixations_max_medical,401.0,22.914285714285715,40.1,80.2,34.888999999999996,59.0,772.0,831.0
Peak_velocity_of_entry_saccade_mean_medical,230.0,13.142857142857142,15.333333333333334,30.66666666666667,26.522999999999996,217.0,614.0,831.0
Regression-path_duration_max_content,0.0,0.0,0.0,0.0,15.066666666666666,461.0,370.0,831.0
Duration_of_first_whole_fixation_std_medical,332.0,18.97142857142857,47.42857142857143,94.85714285714286,32.282,97.0,734.0,831.0
Time_to_first_whole_fixation_max_medical,341.0,19.485714285714288,48.714285714285715,97.42857142857143,32.563,92.0,739.0,831.0
Duration_of_first_whole_fixation_mean_content,100.0,5.714285714285714,50.0,100.0,23.665333333333333,298.0,534.0,832.0
Average_whole-fixation_pupil_diameter_std_medical,305.0,17.42857142857143,43.57142857142857,87.14285714285714,31.818,105.0,727.0,832.0
Maximum_duration_of_whole_fixations_mean_medical,356.0,20.34285714285714,35.6,71.2,33.915,74.0,758.0,832.0
Maximum_duration_of_whole_fixations_std_medical,350.0,20.0,50.0,100.0,33.629000000000005,79.0,754.0,833.0
Regression-path_duration_std_content,0.0,0.0,0.0,0.0,15.120000000000001,461.0,372.0,833.0
Time_to_first_whole_fixation_mean_medical_simple,0.0,0.0,0.0,0.0,15.3,461.0,373.0,834.0
Maximum_duration_of_whole_fixations_min_medical,350.0,20.0,50.0,100.0,33.63,79.0,755.0,834.0
Duration_of_first_whole_fixation_max_content,100.0,5.714285714285714,50.0,100.0,23.706666666666667,298.0,537.0,835.0
Time_to_first_whole_fixation_std_clinical_original,0.0,0.0,0.0,0.0,15.393333333333334,461.0,374.0,835.0
Maximum_duration_of_whole_fixations_mean_content,100.0,5.714285714285714,50.0,100.0,23.708000000000002,298.0,538.0,836.0
Time_to_first_whole_fixation_max_content,100.0,5.714285714285714,50.0,100.0,23.726666666666667,298.0,539.0,837.0
Time_to_first_whole_fixation_std_clinical_simple,0.0,0.0,0.0,0.0,15.466666666666667,461.0,376.0,837.0
Minimum_duration_of_whole_fixations_max_medical,350.0,20.0,50.0,100.0,34.001999999999995,79.0,759.0,838.0
Duration_of_first_whole_fixation_mean_medical,323.0,18.45714285714286,46.142857142857146,92.28571428571429,32.392,101.0,737.0,838.0
Time_to_first_whole_fixation_std_medical_original,0.0,0.0,0.0,0.0,15.640000000000002,461.0,377.0,838.0
Maximum_duration_of_whole_fixations_std_content,106.0,6.057142857142858,21.2,42.4,23.996,286.0,553.0,839.0
Time_to_first_whole_fixation_mean_content,100.0,5.714285714285714,50.0,100.0,23.786666666666665,298.0,541.0,839.0
First-pass_regression_std_content,0.0,0.0,0.0,0.0,15.706666666666667,461.0,379.0,840.0
Number_of_whole_fixations_max_content,100.0,5.714285714285714,50.0,100.0,23.82,298.0,542.0,840.0
Maximum_duration_of_whole_fixations_max_content,100.0,5.714285714285714,50.0,100.0,23.866666666666667,298.0,543.0,841.0
Time_to_first_whole_fixation_std_medical_simple,0.0,0.0,0.0,0.0,15.806666666666667,461.0,380.0,841.0
Time_to_first_whole_fixation_min_clinical_original,0.0,0.0,0.0,0.0,15.94,461.0,381.0,842.0
Selective_regression-path_duration_std_content,0.0,0.0,0.0,0.0,15.94,461.0,381.0,842.0
Maximum_duration_of_fixations_min_content,118.0,6.742857142857144,23.6,47.2,24.670666666666666,265.0,577.0,842.0
Number_of_whole_fixations_mean_content,100.0,5.714285714285714,50.0,100.0,23.869333333333334,298.0,544.0,842.0
Time_to_exit_saccade_min_medical,220.0,12.571428571428573,14.666666666666666,29.333333333333332,26.746999999999996,224.0,619.0,843.0
Minimum_duration_of_Visit_max_content,60.0,3.428571428571429,6.0,12.0,20.514666666666667,382.0,462.0,844.0
Total_duration_of_whole_fixations_std_medical,374.0,21.37142857142857,37.4,74.8,35.396,68.0,777.0,845.0
First-pass_duration_max_content,0.0,0.0,0.0,0.0,16.026666666666667,461.0,384.0,845.0
First-pass_duration_std_content,0.0,0.0,0.0,0.0,16.113333333333333,461.0,385.0,846.0
First-pass_duration_mean_content,0.0,0.0,0.0,0.0,16.113333333333333,461.0,385.0,846.0
Maximum_duration_of_whole_fixations_min_content,100.0,5.714285714285714,50.0,100.0,23.942666666666664,298.0,549.0,847.0
